locus_tag	ftype	length_bp	gene	EC_number	COG	product
KDEIODNE_02116	CDS	360				hypothetical protein
KDEIODNE_02117	CDS	666				hypothetical protein
KDEIODNE_02118	CDS	123				hypothetical protein
KDEIODNE_02119	CDS	387				hypothetical protein
KDEIODNE_02120	CDS	1047	htpX_2	3.4.24.-		Protease HtpX
KDEIODNE_02121	CDS	849				hypothetical protein
KDEIODNE_02122	CDS	1446			COG0531	putative transporter
KDEIODNE_02123	CDS	687				Immunogenic protein MPT64
KDEIODNE_02124	CDS	969	nrdF1	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase subunit beta nrdF1
KDEIODNE_02125	CDS	96				hypothetical protein
KDEIODNE_02126	CDS	420		3.1.-.-	COG3742	Ribonuclease VapC36
KDEIODNE_02127	CDS	288			COG4423	Putative antitoxin VapB36
KDEIODNE_02128	CDS	1677				hypothetical protein
KDEIODNE_02129	CDS	654		3.1.1.74		putative cutinase
KDEIODNE_02130	CDS	231				hypothetical protein
KDEIODNE_02131	CDS	912			COG0583	putative HTH-type transcriptional regulator
KDEIODNE_02132	CDS	636	argO_2			Arginine exporter protein ArgO
KDEIODNE_02133	CDS	243				hypothetical protein
KDEIODNE_02134	CDS	540	ermD	2.1.1.-		rRNA adenine N-6-methyltransferase
KDEIODNE_02135	CDS	561			COG5654	putative protein
KDEIODNE_02136	CDS	342				putative protein
KDEIODNE_02137	CDS	258				hypothetical protein
KDEIODNE_02138	CDS	336				hypothetical protein
KDEIODNE_02139	CDS	345	mazF6	3.1.27.-	COG2337	Endoribonuclease MazF6
KDEIODNE_02140	CDS	249	mazE6			Antitoxin MazE6
KDEIODNE_02141	CDS	2316	ctpG	3.6.3.-	COG2217	putative cation-transporting ATPase G
KDEIODNE_02142	CDS	273				putative protein
KDEIODNE_02143	CDS	357	cmtR		COG0640	HTH-type transcriptional regulator CmtR
KDEIODNE_02144	CDS	729				putative protein
KDEIODNE_02145	CDS	954			COG0589	Universal stress protein
KDEIODNE_02146	CDS	2664	ctpF	3.6.3.-	COG0474	putative cation-transporting ATPase F
KDEIODNE_02147	CDS	777			COG2513	putative protein
KDEIODNE_02148	CDS	1323			COG0531	putative transporter
KDEIODNE_02149	CDS	2205				hypothetical protein
KDEIODNE_02150	CDS	783	fabG3	1.1.1.53		3-alpha-(or 20-beta)-hydroxysteroid dehydrogenase
KDEIODNE_02151	CDS	255				hypothetical protein
KDEIODNE_02152	CDS	708			COG0500	putative protein
KDEIODNE_02153	CDS	198				putative proteinA
KDEIODNE_02154	CDS	1497			COG0645	putative protein
KDEIODNE_02155	CDS	888			COG0589	Universal stress protein
KDEIODNE_02156	CDS	3984		3.2.1.-	COG0637	putative glycosyl hydrolase
KDEIODNE_02157	CDS	345	fdxA_2		COG1146	Ferredoxin
KDEIODNE_02158	CDS	141				hypothetical protein
KDEIODNE_02159	CDS	1326			COG1373	putative protein
KDEIODNE_02160	CDS	243			COG5450	Antitoxin VapB15
KDEIODNE_02161	CDS	399		3.1.-.-		Ribonuclease VapC15
KDEIODNE_02162	CDS	432				hypothetical protein
KDEIODNE_02163	CDS	435				hypothetical protein
KDEIODNE_02164	CDS	621				hypothetical protein
KDEIODNE_02165	CDS	591				hypothetical protein
KDEIODNE_02166	CDS	612				hypothetical protein
KDEIODNE_02167	CDS	1041				hypothetical protein
KDEIODNE_02168	CDS	720			COG2442	Putative antitoxin VapB45
KDEIODNE_02169	CDS	351		3.1.-.-		Putative ribonuclease VapC45
KDEIODNE_02170	CDS	288				hypothetical protein
KDEIODNE_02171	CDS	306	higA2_1			Putative antitoxin HigA2
KDEIODNE_02172	CDS	606	higB2_1		COG4683	Putative toxin HigB2
KDEIODNE_02173	CDS	420				hypothetical protein
KDEIODNE_02174	CDS	459				hypothetical protein
KDEIODNE_02175	CDS	1548				hypothetical protein
KDEIODNE_02176	CDS	960			COG0053	putative cation efflux system protein
KDEIODNE_02177	CDS	885			COG0589	Universal stress protein
KDEIODNE_02178	CDS	1722	dosT	2.7.13.3	COG2203	Oxygen sensor histidine kinase response regulator DosT
KDEIODNE_02179	CDS	840			COG0589	Universal stress protein
KDEIODNE_02180	CDS	783	pfkB	2.7.1.11	COG1105	Putative ATP-dependent 6-phosphofructokinase isozyme 2
KDEIODNE_02181	CDS	2310			COG1926	putative protein
KDEIODNE_02182	CDS	435	hspX		COG0071	Alpha-crystallin
KDEIODNE_02183	CDS	996	acg	1.-.-.-		Putative NAD(P)H nitroreductase acg
KDEIODNE_02184	CDS	843				hypothetical protein
KDEIODNE_02185	CDS	471				hypothetical protein
KDEIODNE_02186	CDS	489				hypothetical protein
KDEIODNE_02187	CDS	642				hypothetical protein
KDEIODNE_02188	CDS	975				hypothetical protein
KDEIODNE_02189	CDS	1074	msiK_1	7.5.2.-	COG3839	Diacetylchitobiose uptake system ATP-binding protein MsiK
KDEIODNE_02190	CDS	843	araQ_1		COG0395	L-arabinose transport system permease protein AraQ
KDEIODNE_02191	CDS	903	lacF			Lactose transport system permease protein LacF
KDEIODNE_02192	CDS	1320				hypothetical protein
KDEIODNE_02193	CDS	798				hypothetical protein
KDEIODNE_02194	CDS	561	pncA	3.5.1.19	COG1335	Nicotinamidase/pyrazinamidase
KDEIODNE_02195	CDS	351				hypothetical protein
KDEIODNE_02196	CDS	1536	pnbA_3	3.1.1.-	COG2272	Para-nitrobenzyl esterase
KDEIODNE_02197	CDS	657				hypothetical protein
KDEIODNE_02198	CDS	2565			COG0574	putative protein
KDEIODNE_02199	CDS	261				hypothetical protein
KDEIODNE_02200	CDS	192				hypothetical protein
KDEIODNE_02201	CDS	336				hypothetical protein
KDEIODNE_02202	CDS	381				hypothetical protein
KDEIODNE_02203	CDS	498				hypothetical protein
KDEIODNE_02204	CDS	426				hypothetical protein
KDEIODNE_02205	CDS	225				hypothetical protein
KDEIODNE_02206	CDS	198				hypothetical protein
KDEIODNE_02207	CDS	336	rbpA			RNA polymerase-binding protein RbpA
KDEIODNE_02208	CDS	2790	ppm1_1		COG0815	Bifunctional apolipoprotein N-acyltransferase/polyprenol monophosphomannose synthase
KDEIODNE_02209	CDS	1638	hutI_2	3.5.2.7		Imidazolonepropionase
KDEIODNE_02210	CDS	531				hypothetical protein
KDEIODNE_02211	CDS	714	clcD	3.1.1.45		Carboxymethylenebutenolidase
KDEIODNE_02212	CDS	117				hypothetical protein
KDEIODNE_02213	CDS	267	rpsR1_2		COG0238	30S ribosomal protein S18 1
KDEIODNE_02214	CDS	306	rpsN		COG0199	30S ribosomal protein S14
KDEIODNE_02215	CDS	165	rpmG2_2		COG0267	50S ribosomal protein L33 2
KDEIODNE_02216	CDS	237	rpmB_1		COG0227	50S ribosomal protein L28
KDEIODNE_02217	CDS	756				hypothetical protein
KDEIODNE_02218	CDS	945				hypothetical protein
KDEIODNE_02219	CDS	3585	cobN	6.6.1.2		Aerobic cobaltochelatase subunit CobN
KDEIODNE_02220	CDS	153	mazE7			Antitoxin MazE7
KDEIODNE_02221	CDS	411	mazF7	3.1.-.-	COG2337	putative endoribonuclease MazF7
KDEIODNE_02222	CDS	1092				hypothetical protein
KDEIODNE_02223	CDS	627	cobH	5.4.99.61	COG2082	Precorrin-8X methylmutase
KDEIODNE_02224	CDS	1527	cobIJ		COG1010	Cobalamin biosynthesis protein CobIJ
KDEIODNE_02225	CDS	1224				putative protein
KDEIODNE_02226	CDS	924	blaC	3.5.2.6	COG2367	Beta-lactamase
KDEIODNE_02227	CDS	558	sigC		COG1595	ECF RNA polymerase sigma factor SigC
KDEIODNE_02228	CDS	735	cobK	1.3.1.54	COG2099	Precorrin-6A reductase
KDEIODNE_02229	CDS	756	cobM	2.1.1.133	COG2875	Precorrin-4 C(11)-methyltransferase
KDEIODNE_02230	CDS	1173	cobL	2.1.1.132	COG2241	Precorrin-6Y C(5,15)-methyltransferase [decarboxylating]
KDEIODNE_02231	CDS	750		1.-.-.-	COG1028	putative oxidoreductase
KDEIODNE_02232	CDS	408		1.3.98.-		F420H(2)-dependent biliverdin reductase
KDEIODNE_02233	CDS	1464				hypothetical protein
KDEIODNE_02234	CDS	1245				hypothetical protein
KDEIODNE_02235	CDS	300				hypothetical protein
KDEIODNE_02236	CDS	282				hypothetical protein
KDEIODNE_02237	CDS	315				hypothetical protein
KDEIODNE_02238	CDS	1971				hypothetical protein
KDEIODNE_02239	CDS	573	lppJ			Putative lipoprotein LppJ
KDEIODNE_02240	CDS	444				hypothetical protein
KDEIODNE_02241	CDS	306				hypothetical protein
KDEIODNE_02242	CDS	534				hypothetical protein
KDEIODNE_02243	CDS	945				hypothetical protein
KDEIODNE_02244	CDS	1143				putative protein
KDEIODNE_02245	CDS	297				hypothetical protein
KDEIODNE_02246	CDS	606				hypothetical protein
KDEIODNE_02247	CDS	231				hypothetical protein
KDEIODNE_02248	CDS	1770	pknJ	2.7.11.1		Serine/threonine-protein kinase PknJ
KDEIODNE_02249	CDS	1128	pepE	3.4.13.-	COG0006	putative dipeptidase PepE
KDEIODNE_02250	CDS	921		3.1.11.-	COG0258	5'-3' exonuclease
KDEIODNE_02251	CDS	735				putative protein
KDEIODNE_02252	CDS	2721	helY	3.6.4.-	COG4581	putative helicase HelY
KDEIODNE_02253	CDS	855	tatC		COG0805	Sec-independent protein translocase protein TatC
KDEIODNE_02254	CDS	405	tatA			Sec-independent protein translocase protein TatA
KDEIODNE_02255	CDS	951	pafC		COG2378	Protein PafC
KDEIODNE_02256	CDS	999	pafB		COG2378	Protein PafB
KDEIODNE_02257	CDS	1344	pafA	6.3.1.19		Pup--protein ligase
KDEIODNE_02258	CDS	1173				hypothetical protein
KDEIODNE_02259	CDS	300				hypothetical protein
KDEIODNE_02260	CDS	3042				hypothetical protein
KDEIODNE_02261	CDS	834			COG4279	putative protein
KDEIODNE_02262	CDS	435		3.1.-.-		Ribonuclease VapC37
KDEIODNE_02263	CDS	255				hypothetical protein
KDEIODNE_02264	CDS	258				hypothetical protein
KDEIODNE_02265	CDS	297	lipY_2	3.1.1.3		Triacylglycerol lipase
KDEIODNE_02266	CDS	732				putative PPE family protein PPE36
KDEIODNE_02267	CDS	747	prcA	3.4.25.1	COG0638	Proteasome subunit alpha
KDEIODNE_02268	CDS	876	prcB	3.4.25.1	COG0638	Proteasome subunit beta
KDEIODNE_02269	CDS	195	pup			Prokaryotic ubiquitin-like protein Pup
KDEIODNE_02270	CDS	1518	dop	3.4.-.-		Pup deamidase/depupylase
KDEIODNE_02271	CDS	1194				hypothetical protein
KDEIODNE_02272	CDS	642				hypothetical protein
KDEIODNE_02273	CDS	1830	mpa		COG0464	Proteasome-associated ATPase
KDEIODNE_02274	CDS	99				hypothetical protein
KDEIODNE_02275	CDS	570	lppK			Putative lipoprotein LppK
KDEIODNE_02276	CDS	294				hypothetical protein
KDEIODNE_02277	CDS	843	trmI	2.1.1.220	COG2519	tRNA (adenine(58)-N(1))-methyltransferase TrmI
KDEIODNE_02278	CDS	837				hypothetical protein
KDEIODNE_02279	CDS	648				hypothetical protein
KDEIODNE_02280	CDS	855	hisG	2.4.2.17	COG0040	ATP phosphoribosyltransferase
KDEIODNE_02281	CDS	282	hisE	3.6.1.31	COG0140	Phosphoribosyl-ATP pyrophosphatase
KDEIODNE_02282	CDS	1422				putative PPE family protein PPE37
KDEIODNE_02283	CDS	3579	metH	2.1.1.13	COG0646	Methionine synthase
KDEIODNE_02284	CDS	879				hypothetical protein
KDEIODNE_02285	CDS	438				hypothetical protein
KDEIODNE_02286	CDS	159				hypothetical protein
KDEIODNE_02287	CDS	207			COG3391	PE-PGRS family protein PE_PGRS17
KDEIODNE_02288	CDS	1470	ansP1		COG1113	L-asparagine permease 1
KDEIODNE_02289	CDS	204				hypothetical protein
KDEIODNE_02290	CDS	882	hcaB_4	1.3.1.87		3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase
KDEIODNE_02291	CDS	1332	mshC_1	6.3.1.13	COG0215	L-cysteine:1D-myo-inositol 2-amino-2-deoxy-alpha-D-glucopyranoside ligase
KDEIODNE_02292	CDS	804	cysQ	3.1.3.7	COG1218	3'-phosphoadenosine 5'-phosphate phosphatase
KDEIODNE_02293	CDS	246				hypothetical protein
KDEIODNE_02294	CDS	159				hypothetical protein
KDEIODNE_02295	CDS	837				hypothetical protein
KDEIODNE_02296	CDS	588				hypothetical protein
KDEIODNE_02297	CDS	711	pspA	3.1.3.3	COG0406	Phosphoserine phosphatase 1
KDEIODNE_02298	CDS	849	uppP	3.6.1.27	COG1968	Undecaprenyl-diphosphatase
KDEIODNE_02299	CDS	309				hypothetical protein
KDEIODNE_02300	CDS	1026				hypothetical protein
KDEIODNE_02301	CDS	282				hypothetical protein
KDEIODNE_02302	CDS	1119	pyrD	1.3.5.2	COG0167	Dihydroorotate dehydrogenase (quinone)
KDEIODNE_02303	CDS	531				hypothetical protein
KDEIODNE_02304	CDS	1347	dapE_2	3.5.1.18		Succinyl-diaminopimelate desuccinylase
KDEIODNE_02305	tRNA	87				tRNA-Leu(gag)
KDEIODNE_02306	CDS	318	parE2			Toxin ParE2
KDEIODNE_02307	CDS	216	parD2			Antitoxin ParD2
KDEIODNE_02308	CDS	1059	pyrE_2	2.4.2.10		Orotate phosphoribosyltransferase
KDEIODNE_02309	CDS	357				hypothetical protein
KDEIODNE_02310	CDS	783			COG3599	Cell wall synthesis protein Wag31
KDEIODNE_02311	CDS	330				hypothetical protein
KDEIODNE_02312	CDS	657	sepF		COG1799	Cell division protein SepF
KDEIODNE_02313	CDS	777			COG0325	Pyridoxal phosphate homeostasis protein
KDEIODNE_02314	CDS	804		1.10.3.-	COG1496	Polyphenol oxidase
KDEIODNE_02315	CDS	1140	ftsZ		COG0206	Cell division protein FtsZ
KDEIODNE_02316	CDS	945	ftsQ		COG1589	Cell division protein FtsQ
KDEIODNE_02317	CDS	1485	murC	6.3.2.8	COG0773	UDP-N-acetylmuramate--L-alanine ligase
KDEIODNE_02318	CDS	1233	murG	2.4.1.227	COG0707	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
KDEIODNE_02319	CDS	1575	ftsW	2.4.1.129	COG0772	putative peptidoglycan glycosyltransferase FtsW
KDEIODNE_02320	CDS	1491	murD	6.3.2.9	COG0771	UDP-N-acetylmuramoylalanine--D-glutamate ligase
KDEIODNE_02321	CDS	1080	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
KDEIODNE_02322	CDS	1533	murF	6.3.2.10	COG0770	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
KDEIODNE_02323	CDS	1554	murE	6.3.2.13	COG0769	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase
KDEIODNE_02324	CDS	921				hypothetical protein
KDEIODNE_02325	CDS	636				hypothetical protein
KDEIODNE_02326	CDS	867			COG2141	putative protein
KDEIODNE_02327	CDS	2040	pbpB		COG0768	Penicillin-binding protein PbpB
KDEIODNE_02328	CDS	783				hypothetical protein
KDEIODNE_02329	CDS	1623	rsmH	2.1.1.199		Ribosomal RNA small subunit methyltransferase H
KDEIODNE_02330	CDS	432	mraZ		COG2001	Transcriptional regulator MraZ
KDEIODNE_02331	CDS	213				hypothetical protein
KDEIODNE_02332	CDS	621				hypothetical protein
KDEIODNE_02333	CDS	684	lppM			Protein LppM
KDEIODNE_02334	CDS	906				hypothetical protein
KDEIODNE_02335	CDS	1059	sdsA	2.5.1.84		All-trans-nonaprenyl-diphosphate synthase (geranyl-diphosphate specific)
KDEIODNE_02336	CDS	1416	mptA	2.4.1.-		Alpha-(1->6)-mannopyranosyltransferase A
KDEIODNE_02337	CDS	465				DNA-binding protein
KDEIODNE_02338	CDS	201				hypothetical protein
KDEIODNE_02339	CDS	2994		3.1.13.-		3'-5' exoribonuclease
KDEIODNE_02340	CDS	1326		2.4.1.-		Polyprenol-phosphate-mannose-dependent alpha-(1-2)-phosphatidylinositol mannoside mannosyltransferase
KDEIODNE_02341	CDS	192				hypothetical protein
KDEIODNE_02342	CDS	552				hypothetical protein
KDEIODNE_02343	CDS	1137				hypothetical protein
KDEIODNE_02344	CDS	435				hypothetical protein
KDEIODNE_02345	CDS	390				hypothetical protein
KDEIODNE_02346	CDS	1803		6.2.1.3	COG1022	Long-chain-fatty-acid--CoA ligase FadD15
KDEIODNE_02347	CDS	2088	mshA_3	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
KDEIODNE_02348	CDS	1182				hypothetical protein
KDEIODNE_02349	CDS	279				hypothetical protein
KDEIODNE_02350	CDS	1944		3.1.-.-	COG0322	Putative bifunctional exonuclease/endonuclease protein
KDEIODNE_02351	CDS	1044	trpD	2.4.2.18	COG0547	Anthranilate phosphoribosyltransferase
KDEIODNE_02352	CDS	135				hypothetical protein
KDEIODNE_02353	CDS	543	ctaE	1.9.3.1	COG1845	putative cytochrome c oxidase subunit 3
KDEIODNE_02354	CDS	843	qcrC	7.1.1.8	COG2010	Cytochrome bc1 complex cytochrome c subunit
KDEIODNE_02355	CDS	1212	qcrA		COG0723	Cytochrome bc1 complex Rieske iron-sulfur subunit
KDEIODNE_02356	CDS	507				hypothetical protein
KDEIODNE_02357	CDS	567				hypothetical protein
KDEIODNE_02358	CDS	543				hypothetical protein
KDEIODNE_02359	CDS	900	mmpS3_1			putative transport accessory protein MmpS3
KDEIODNE_02360	CDS	420	ctaF	1.9.3.1		Cytochrome c oxidase polypeptide 4
KDEIODNE_02361	CDS	987	ctaC	1.9.3.1	COG1622	Cytochrome c oxidase subunit 2
KDEIODNE_02362	CDS	1959	asnB	6.3.5.4	COG0367	Putative asparagine synthetase [glutamine-hydrolyzing]
KDEIODNE_02363	CDS	975	adoK	2.7.1.20	COG0524	Adenosine kinase
KDEIODNE_02364	CDS	693				putative protein
KDEIODNE_02365	CDS	360				Protein
KDEIODNE_02366	CDS	1146			COG1929	putative protein
KDEIODNE_02367	CDS	711				putative protein
KDEIODNE_02368	CDS	93				hypothetical protein
KDEIODNE_02369	CDS	1086	cobT	2.4.2.21	COG2038	Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase
KDEIODNE_02370	CDS	747	cobS	2.7.8.26	COG0368	Adenosylcobinamide-GDP ribazoletransferase
KDEIODNE_02371	CDS	1539				hypothetical protein
KDEIODNE_02372	CDS	1107	ilvE	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase
KDEIODNE_02373	CDS	1104	gcvT	2.1.2.10	COG0404	Aminomethyltransferase
KDEIODNE_02374	CDS	1167				putative protein
KDEIODNE_02375	CDS	1680	pepA	3.4.11.1	COG0260	putative cytosol aminopeptidase
KDEIODNE_02376	CDS	1779	ephD	1.-.-.-	COG1028	putative oxidoreductase EphD
KDEIODNE_02377	CDS	1662	dlaT	2.3.1.12	COG0508	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
KDEIODNE_02378	CDS	906			COG1090	Epimerase family protein
KDEIODNE_02379	CDS	693	lipB	2.3.1.181	COG0321	Octanoyltransferase
KDEIODNE_02380	CDS	936	lipA	2.8.1.8	COG0320	Lipoyl synthase
KDEIODNE_02381	CDS	753				putative protein
KDEIODNE_02382	CDS	423				hypothetical protein
KDEIODNE_02383	CDS	1437	glnA1	6.3.1.2	COG0174	Glutamine synthetase
KDEIODNE_02384	CDS	2985	glnE		COG1391	Bifunctional glutamine synthetase adenylyltransferase/adenylyl-removing enzyme
KDEIODNE_02385	CDS	1341	glnA2	6.3.1.2	COG0174	Glutamine synthetase
KDEIODNE_02386	CDS	1554	caeB_1	3.1.1.-		Carboxylesterase B
KDEIODNE_02387	CDS	1557	caeA	3.1.1.-		Carboxylesterase A
KDEIODNE_02388	CDS	126				hypothetical protein
KDEIODNE_02389	CDS	846	panB	2.1.2.11	COG0413	3-methyl-2-oxobutanoate hydroxymethyltransferase
KDEIODNE_02390	CDS	2031				hypothetical protein
KDEIODNE_02391	CDS	228				hypothetical protein
KDEIODNE_02392	CDS	486				hypothetical protein
KDEIODNE_02393	CDS	1029			COG0328	Bifunctional protein
KDEIODNE_02394	CDS	108				hypothetical protein
KDEIODNE_02395	CDS	468				hypothetical protein
KDEIODNE_02396	CDS	1140			COG0327	GTP cyclohydrolase 1 type 2 
KDEIODNE_02397	CDS	1095		2.6.1.-	COG0079	putative aminotransferase
KDEIODNE_02398	CDS	156				hypothetical protein
KDEIODNE_02399	CDS	759			COG0546	putative protein
KDEIODNE_02400	CDS	492	ptpA	3.1.3.48	COG0394	putative low molecular weight protein-tyrosine-phosphatase
KDEIODNE_02401	CDS	816			COG3346	putative SURF1-like protein
KDEIODNE_02402	CDS	1050	cobD		COG1270	Cobalamin biosynthesis protein CobD
KDEIODNE_02403	CDS	816			COG3662	putative protein
KDEIODNE_02404	CDS	198				hypothetical protein
KDEIODNE_02405	CDS	462	ahpE	1.11.1.15	COG1225	Alkyl hydroperoxide reductase E
KDEIODNE_02406	CDS	423				putative protein
KDEIODNE_02407	CDS	591				putative protein
KDEIODNE_02408	CDS	2793	aceE	1.2.4.1	COG2609	Pyruvate dehydrogenase E1 component
KDEIODNE_02409	CDS	1245			COG2508	putative protein
KDEIODNE_02410	CDS	909	fabD	2.3.1.39	COG0331	Malonyl CoA-acyl carrier protein transacylase
KDEIODNE_02411	CDS	348	acpM		COG0236	Meromycolate extension acyl carrier protein
KDEIODNE_02412	CDS	123				hypothetical protein
KDEIODNE_02413	CDS	300				hypothetical protein
KDEIODNE_02414	CDS	1422	accD6	6.4.1.3	COG4799	putative propionyl-CoA carboxylase beta chain 6
KDEIODNE_02415	CDS	888				hypothetical protein
KDEIODNE_02416	CDS	1545	glpD1	1.1.5.3	COG0578	Glycerol-3-phosphate dehydrogenase 1
KDEIODNE_02417	CDS	570				putative HTH-type transcriptional regulator
KDEIODNE_02418	CDS	288				hypothetical protein
KDEIODNE_02419	CDS	1215		1.-.-.-	COG0277	putative FAD-linked oxidoreductase
KDEIODNE_02420	CDS	930	dagK	2.7.1.107	COG1597	Diacylglycerol kinase
KDEIODNE_02421	CDS	504				hypothetical protein
KDEIODNE_02422	CDS	456				hypothetical protein
KDEIODNE_02423	CDS	219				hypothetical protein
KDEIODNE_02424	CDS	558				hypothetical protein
KDEIODNE_02425	CDS	819				hypothetical protein
KDEIODNE_02426	CDS	981	tam_2	2.1.1.144		Trans-aconitate 2-methyltransferase
KDEIODNE_02427	CDS	1086		1.1.1.306		S-(hydroxymethyl)mycothiol dehydrogenase
KDEIODNE_02428	CDS	636	gloB_3	3.1.2.6		Hydroxyacylglutathione hydrolase
KDEIODNE_02429	CDS	432	lnt_1	2.3.1.269		Apolipoprotein N-acyltransferase
KDEIODNE_02430	CDS	1095	lnt_2	2.3.1.269		Apolipoprotein N-acyltransferase
KDEIODNE_02431	CDS	954				hypothetical protein
KDEIODNE_02432	CDS	1779	dnaK_2			Chaperone protein DnaK
KDEIODNE_02433	CDS	1230				hypothetical protein
KDEIODNE_02434	CDS	1287		1.14.15.14	COG2124	Methyl-branched lipid omega-hydroxylase
KDEIODNE_02435	CDS	1167				hypothetical protein
KDEIODNE_02436	CDS	1470				hypothetical protein
KDEIODNE_02437	CDS	528				hypothetical protein
KDEIODNE_02438	CDS	774				hypothetical protein
KDEIODNE_02439	CDS	870		2.3.2.21		Cyclo(L-tyrosyl-L-tyrosyl) synthase
KDEIODNE_02440	CDS	1191		1.14.19.70		Mycocyclosin synthase
KDEIODNE_02441	CDS	852			COG0584	putative protein
KDEIODNE_02442	CDS	1380		1.-.-.-	COG0277	putative FAD-linked oxidoreductase
KDEIODNE_02443	CDS	1659				hypothetical protein
KDEIODNE_02444	CDS	939				putative HTH-type transcriptional regulator
KDEIODNE_02445	CDS	1500				hypothetical protein
KDEIODNE_02446	CDS	1338		2.3.1.20		Putative diacyglycerol O-acyltransferase
KDEIODNE_02447	CDS	693				putative protein
KDEIODNE_02448	CDS	1629			COG0025	putative Na(+)/H(+) exchanger
KDEIODNE_02449	CDS	849	cdh	3.6.1.26	COG2134	putative CDP-diacylglycerol pyrophosphatase
KDEIODNE_02450	CDS	366	lppO			Putative lipoprotein LppO
KDEIODNE_02451	CDS	855	sseB	2.8.1.1	COG2897	Putative thiosulfate sulfurtransferase SseB
KDEIODNE_02452	CDS	225				hypothetical protein
KDEIODNE_02453	CDS	741				hypothetical protein
KDEIODNE_02454	CDS	1224		4.4.1.13	COG1168	Putative cystathionine beta-lyase
KDEIODNE_02455	CDS	639				hypothetical protein
KDEIODNE_02456	CDS	903	dhmA1	3.8.1.5		Haloalkane dehalogenase 1
KDEIODNE_02457	CDS	453				putative protein
KDEIODNE_02458	CDS	1068		1.-.-.-	COG0667	putative oxidoreductase
KDEIODNE_02459	CDS	1944	htpG		COG0326	Chaperone protein HtpG
KDEIODNE_02460	CDS	819		3.-.-.-		putative metallo-hydrolase
KDEIODNE_02461	CDS	693	cut2	3.1.1.74		putative cutinase cut2
KDEIODNE_02462	CDS	243				putative protein
KDEIODNE_02463	CDS	888				hypothetical protein
KDEIODNE_02464	CDS	294				hypothetical protein
KDEIODNE_02465	CDS	1290			COG4908	putative protein
KDEIODNE_02466	CDS	426				hypothetical protein
KDEIODNE_02467	CDS	846			COG1073	putative protein
KDEIODNE_02468	CDS	159				hypothetical protein
KDEIODNE_02469	CDS	216				hypothetical protein
KDEIODNE_02470	CDS	717				hypothetical protein
KDEIODNE_02471	CDS	333				hypothetical protein
KDEIODNE_02472	tRNA	75				tRNA-Met(cat)
KDEIODNE_02473	CDS	456	xerC_1			Tyrosine recombinase XerC
KDEIODNE_02474	CDS	126				hypothetical protein
KDEIODNE_02475	CDS	168				hypothetical protein
KDEIODNE_02476	CDS	153				hypothetical protein
KDEIODNE_02477	CDS	360				hypothetical protein
KDEIODNE_02478	CDS	597				hypothetical protein
KDEIODNE_02479	CDS	270				hypothetical protein
KDEIODNE_02480	CDS	855			COG2128	putative protein
KDEIODNE_02481	CDS	1374				hypothetical protein
KDEIODNE_02482	CDS	1518				hypothetical protein
KDEIODNE_02483	CDS	873	ugpA_1		COG1175	sn-glycerol-3-phosphate transport system permease protein UgpA
KDEIODNE_02484	CDS	825	araQ_2		COG0395	L-arabinose transport system permease protein AraQ
KDEIODNE_02485	CDS	1374				hypothetical protein
KDEIODNE_02486	CDS	879			COG0589	Universal stress protein
KDEIODNE_02487	CDS	1398	yhdG_1		COG0531	putative amino acid permease YhdG
KDEIODNE_02488	CDS	546	rocD	2.6.1.13	COG4992	Ornithine aminotransferase
KDEIODNE_02489	CDS	666	rocD2	2.6.1.13		Ornithine aminotransferase 2
KDEIODNE_02490	CDS	849		3.5.3.18	COG1834	N(G),N(G)-dimethylarginine dimethylaminohydrolase
KDEIODNE_02491	CDS	447	asnC		COG1522	Regulatory protein AsnC
KDEIODNE_02492	CDS	792			COG0619	putative protein
KDEIODNE_02493	CDS	2157			COG1122	putative ABC transporter ATP-binding protein
KDEIODNE_02494	CDS	492				hypothetical protein
KDEIODNE_02495	CDS	1149				putative PE family protein PE23
KDEIODNE_02496	CDS	1548	narK_3		COG2223	Nitrate/nitrite transporter NarK
KDEIODNE_02497	CDS	528	lppP			Putative lipoprotein LppP
KDEIODNE_02498	CDS	387				hypothetical protein
KDEIODNE_02499	CDS	129				hypothetical protein
KDEIODNE_02500	CDS	1647	mez	1.1.1.38	COG0281	Putative malate oxidoreductase [NAD]
KDEIODNE_02501	CDS	1614	stp			Multidrug resistance protein Stp
KDEIODNE_02502	CDS	90				hypothetical protein
KDEIODNE_02503	CDS	933	cysK1	2.5.1.47	COG0031	O-acetylserine sulfhydrylase
KDEIODNE_02504	CDS	690	cysE	2.3.1.30	COG1045	Serine acetyltransferase
KDEIODNE_02505	CDS	969				hypothetical protein
