locus_tag	ftype	length_bp	gene	EC_number	COG	product
FOKLNMHI_01945	CDS	1425		1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
FOKLNMHI_01946	CDS	1920	bacA		COG4178	Vitamin B12 transport ATP-binding protein BacA
FOKLNMHI_01947	CDS	1644	ilvG	2.2.1.6	COG0028	Acetolactate synthase large subunit IlvG
FOKLNMHI_01948	CDS	2337	secA2		COG0653	Protein translocase subunit SecA 2
FOKLNMHI_01949	CDS	630	pgsA2	2.7.8.41	COG0558	Putative cardiolipin synthase
FOKLNMHI_01950	CDS	930				hypothetical protein
FOKLNMHI_01951	CDS	366				hypothetical protein
FOKLNMHI_01952	CDS	879				hypothetical protein
FOKLNMHI_01953	CDS	405	gcvH		COG0509	Glycine cleavage system H protein
FOKLNMHI_01954	CDS	183				hypothetical protein
FOKLNMHI_01955	CDS	489				putative protein
FOKLNMHI_01956	CDS	744			COG0789	putative HTH-type transcriptional regulator
FOKLNMHI_01957	CDS	105				hypothetical protein
FOKLNMHI_01958	CDS	633			COG0789	putative HTH-type transcriptional regulator
FOKLNMHI_01959	CDS	258				hypothetical protein
FOKLNMHI_01960	CDS	2826	gcvP	1.4.4.2	COG0403	putative glycine dehydrogenase (decarboxylating)
FOKLNMHI_01961	CDS	861	dhmA2_2	3.8.1.5		Haloalkane dehalogenase 2
FOKLNMHI_01962	CDS	219				hypothetical protein
FOKLNMHI_01963	CDS	321				hypothetical protein
FOKLNMHI_01964	CDS	1809		3.1.1.-		Putative serine esterase
FOKLNMHI_01965	CDS	2034				putative protein
FOKLNMHI_01966	CDS	2226	glcB	2.3.3.9	COG2225	Malate synthase G
FOKLNMHI_01967	CDS	396		3.1.-.-	COG1848	Ribonuclease VapC13
FOKLNMHI_01968	CDS	264				hypothetical protein
FOKLNMHI_01969	CDS	570				hypothetical protein
FOKLNMHI_01970	CDS	1038			COG1253	putative protein
FOKLNMHI_01971	CDS	1368				hypothetical protein
FOKLNMHI_01972	CDS	1437	guaB1	1.-.-.-	COG0516	putative oxidoreductase
FOKLNMHI_01973	CDS	1458	gndA	1.1.1.44	COG0362	6-phosphogluconate dehydrogenase, NADP(+)-dependent, decarboxylating
FOKLNMHI_01974	CDS	951				hypothetical protein
FOKLNMHI_01975	CDS	417	blaI		COG3682	Transcriptional regulator BlaI
FOKLNMHI_01976	CDS	468		3.1.2.-	COG2050	Putative esterase
FOKLNMHI_01977	CDS	303	ureA	3.5.1.5	COG0831	Urease subunit gamma
FOKLNMHI_01978	CDS	315	ureB	3.5.1.5	COG0832	Urease subunit beta
FOKLNMHI_01979	CDS	1734	ureC	3.5.1.5	COG0804	Urease subunit alpha
FOKLNMHI_01980	CDS	636	ureF			Urease accessory protein UreF
FOKLNMHI_01981	CDS	675	ureG		COG0378	Urease accessory protein UreG
FOKLNMHI_01982	CDS	681	ureD			Urease accessory protein UreD
FOKLNMHI_01983	CDS	1392		1.6.99.-	COG1252	NADH dehydrogenase-like protein
FOKLNMHI_01984	CDS	924	fgd1_2	1.1.98.2	COG2141	F420-dependent glucose-6-phosphate dehydrogenase 1
FOKLNMHI_01985	CDS	672		1.-.-.-		Putative oxidoreductase
FOKLNMHI_01986	CDS	747	modA		COG0725	Molybdate-binding protein ModA
FOKLNMHI_01987	CDS	795	cysW_1		COG4208	Sulfate transport system permease protein CysW
FOKLNMHI_01988	CDS	1110	modC	7.3.2.5	COG1118	Molybdenum import ATP-binding protein ModC
FOKLNMHI_01989	CDS	978	apa			Alanine and proline-rich secreted protein Apa
FOKLNMHI_01990	CDS	306				hypothetical protein
FOKLNMHI_01991	CDS	1041	adhA	1.1.1.1	COG1064	putative alcohol dehydrogenase AdhA
FOKLNMHI_01992	CDS	723				hypothetical protein
FOKLNMHI_01993	CDS	861	ephD_1	1.-.-.-	COG1028	putative oxidoreductase EphD
FOKLNMHI_01994	CDS	2337		2.8.3.-	COG1804	putative CoA-transferase
FOKLNMHI_01995	CDS	1485				hypothetical protein
FOKLNMHI_01996	CDS	2100			COG0574	putative protein
FOKLNMHI_01997	CDS	1236	thcD	1.18.1.-		Rhodocoxin reductase
FOKLNMHI_01998	CDS	615				hypothetical protein
FOKLNMHI_01999	CDS	1758	lldD	1.1.-.-		L-lactate dehydrogenase
FOKLNMHI_02000	CDS	438				hypothetical protein
FOKLNMHI_02001	CDS	705				hypothetical protein
FOKLNMHI_02002	CDS	444				hypothetical protein
FOKLNMHI_02003	CDS	480	bfr	1.16.3.1	COG2193	Bacterioferritin
FOKLNMHI_02004	CDS	2064	mdtD_2			Putative multidrug resistance protein MdtD
FOKLNMHI_02005	CDS	1353				hypothetical protein
FOKLNMHI_02006	CDS	1137				hypothetical protein
FOKLNMHI_02007	CDS	1317		1.14.-.-		Putative cytochrome P450 140
FOKLNMHI_02008	CDS	423	lppE			putative lipoprotein LppE
FOKLNMHI_02009	CDS	834	hcaB_2	1.3.1.87		3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase
FOKLNMHI_02010	CDS	462				hypothetical protein
FOKLNMHI_02011	CDS	432	rpfC	3.-.-.-		Resuscitation-promoting factor RpfC
FOKLNMHI_02012	CDS	600		5.4.99.5	COG1605	Secreted chorismate mutase
FOKLNMHI_02013	CDS	183				hypothetical protein
FOKLNMHI_02014	CDS	1143				hypothetical protein
FOKLNMHI_02015	CDS	561				hypothetical protein
FOKLNMHI_02016	CDS	180				hypothetical protein
FOKLNMHI_02017	CDS	174		2.1.1.-		Putative S-adenosyl-L-methionine-dependent methyltransferase
FOKLNMHI_02018	CDS	357		2.1.1.-		Putative S-adenosyl-L-methionine-dependent methyltransferase
FOKLNMHI_02019	CDS	612				hypothetical protein
FOKLNMHI_02020	CDS	408				hypothetical protein
FOKLNMHI_02021	CDS	312				hypothetical protein
FOKLNMHI_02022	CDS	219				hypothetical protein
FOKLNMHI_02023	CDS	1131		1.13.12.-	COG2070	Putative monooxygenase
FOKLNMHI_02024	CDS	174				hypothetical protein
FOKLNMHI_02025	CDS	1155		1.1.1.1	COG1063	putative zinc-binding alcohol dehydrogenase
FOKLNMHI_02026	CDS	912		2.1.1.-		Putative S-adenosyl-L-methionine-dependent methyltransferase
FOKLNMHI_02027	CDS	486	dtd	3.1.1.96	COG1490	D-aminoacyl-tRNA deacylase
FOKLNMHI_02028	CDS	309				hypothetical protein
FOKLNMHI_02029	CDS	1032			COG2110	putative protein
FOKLNMHI_02030	CDS	1389				hypothetical protein
FOKLNMHI_02031	CDS	1293	cinA		COG1058	CinA-like protein
FOKLNMHI_02032	CDS	1299	nanT			Sialic acid transporter NanT
FOKLNMHI_02033	CDS	405				hypothetical protein
FOKLNMHI_02034	CDS	435	rsfA_2		COG1366	Anti-sigma-F factor antagonist RsfA
FOKLNMHI_02035	CDS	963	aao	1.4.3.3	COG0665	putative D-amino-acid oxidase
FOKLNMHI_02036	CDS	471				hypothetical protein
FOKLNMHI_02037	CDS	129				hypothetical protein
FOKLNMHI_02038	CDS	495				hypothetical protein
FOKLNMHI_02039	CDS	2223	katG	1.11.1.21	COG0376	Catalase-peroxidase
FOKLNMHI_02040	CDS	444	furA		COG0735	Transcriptional regulator FurA
FOKLNMHI_02041	CDS	1320				hypothetical protein
FOKLNMHI_02042	CDS	213				hypothetical protein
FOKLNMHI_02043	CDS	408				hypothetical protein
FOKLNMHI_02044	CDS	1104	aceAa	4.1.3.1	COG2224	Putative isocitrate lyase subunit A
FOKLNMHI_02045	CDS	1227	icl2	4.1.3.1		Isocitrate lyase 2
FOKLNMHI_02046	CDS	183				hypothetical protein
FOKLNMHI_02047	CDS	372				PPE family protein PPE34
FOKLNMHI_02048	CDS	99				hypothetical protein
FOKLNMHI_02049	CDS	108				hypothetical protein
FOKLNMHI_02050	CDS	276				hypothetical protein
FOKLNMHI_02051	CDS	558				hypothetical protein
FOKLNMHI_02052	CDS	1002				hypothetical protein
FOKLNMHI_02053	CDS	465				hypothetical protein
FOKLNMHI_02054	CDS	864				hypothetical protein
FOKLNMHI_02055	CDS	1272				hypothetical protein
FOKLNMHI_02056	CDS	1116	dap_4	3.4.11.19		D-aminopeptidase
FOKLNMHI_02057	CDS	1281				hypothetical protein
FOKLNMHI_02058	CDS	381				hypothetical protein
FOKLNMHI_02059	CDS	1863		6.2.1.-	COG0318	Long-chain-fatty-acid--AMP ligase FadD32
FOKLNMHI_02060	CDS	480				Immunogenic protein MPT63
FOKLNMHI_02061	CDS	774				hypothetical protein
FOKLNMHI_02062	CDS	768	budC	1.1.1.304		Diacetyl reductase [(S)-acetoin forming]
FOKLNMHI_02063	CDS	645				hypothetical protein
FOKLNMHI_02064	CDS	525				hypothetical protein
FOKLNMHI_02065	CDS	231			COG0693	HTH-type transcriptional regulator
FOKLNMHI_02066	CDS	486				hypothetical protein
FOKLNMHI_02067	CDS	498	tpx	1.11.1.15	COG2077	Thiol peroxidase
FOKLNMHI_02068	CDS	1092	acrC_2	1.3.1.95		Acryloyl-CoA reductase (NADH)
FOKLNMHI_02069	CDS	1230		1.3.99.-		Putative acyl-CoA dehydrogenase FadE17
FOKLNMHI_02070	CDS	957				Putative enoyl-CoA hydratase EchA13
FOKLNMHI_02071	CDS	1110		1.14.14.155		3,6-diketocamphane 1,6-monooxygenase
FOKLNMHI_02072	CDS	2520	nqrF	7.2.1.1		Na(+)-translocating NADH-quinone reductase subunit F
FOKLNMHI_02073	CDS	1071	ephB	3.3.2.10		Epoxide hydrolase B
FOKLNMHI_02074	CDS	516		1.5.1.37		Flavin reductase
FOKLNMHI_02075	CDS	1062	ribBA_2		COG0108	Riboflavin biosynthesis protein RibBA
FOKLNMHI_02076	CDS	771	linC	1.1.1.-	COG1028	2,5-dichloro-2,5-cyclohexadiene-1,4-diol dehydrogenase
FOKLNMHI_02077	CDS	330	mazF5	3.1.-.-	COG2337	putative endoribonuclease MazF5
FOKLNMHI_02078	CDS	378	mazE5			Antitoxin MazE5
FOKLNMHI_02079	CDS	486				hypothetical protein
FOKLNMHI_02080	CDS	105				hypothetical protein
FOKLNMHI_02081	CDS	237				hypothetical protein
FOKLNMHI_02082	CDS	402				hypothetical protein
FOKLNMHI_02083	CDS	903				hypothetical protein
FOKLNMHI_02084	CDS	192				hypothetical protein
FOKLNMHI_02085	CDS	414				hypothetical protein
FOKLNMHI_02086	CDS	216				hypothetical protein
FOKLNMHI_02087	CDS	312				hypothetical protein
FOKLNMHI_02088	CDS	177				putative proteinA
FOKLNMHI_02089	CDS	354	higB1	3.1.-.-		putative endoribonuclease HigB1
FOKLNMHI_02090	CDS	450	higA1		COG1396	Antitoxin HigA1
FOKLNMHI_02091	CDS	546	secBL			SecB-like chaperone
FOKLNMHI_02092	CDS	615				hypothetical protein
FOKLNMHI_02093	CDS	297	parE1		COG3668	Toxin ParE1
FOKLNMHI_02094	CDS	300	parD1		COG3609	Antitoxin ParD1
FOKLNMHI_02095	CDS	342				hypothetical protein
FOKLNMHI_02096	CDS	108				hypothetical protein
FOKLNMHI_02097	CDS	408		3.1.-.-		Ribonuclease VapC35
FOKLNMHI_02098	CDS	273				Antitoxin VapB35
FOKLNMHI_02099	CDS	1221	mce3R			Transcriptional repressor Mce3R
FOKLNMHI_02100	CDS	258				hypothetical protein
FOKLNMHI_02101	CDS	798	mlaE		COG0767	Intermembrane phospholipid transport system permease protein MlaE
FOKLNMHI_02102	CDS	816				hypothetical protein
FOKLNMHI_02103	CDS	1278				hypothetical protein
FOKLNMHI_02104	CDS	1029				hypothetical protein
FOKLNMHI_02105	CDS	1245				hypothetical protein
FOKLNMHI_02106	CDS	1272				hypothetical protein
FOKLNMHI_02107	CDS	1134	lprN_2			Lipoprotein LprN
FOKLNMHI_02108	CDS	1314				hypothetical protein
FOKLNMHI_02109	CDS	576				hypothetical protein
FOKLNMHI_02110	CDS	468				hypothetical protein
FOKLNMHI_02111	CDS	360				hypothetical protein
FOKLNMHI_02112	CDS	666				hypothetical protein
FOKLNMHI_02113	CDS	123				hypothetical protein
FOKLNMHI_02114	CDS	387				hypothetical protein
FOKLNMHI_02115	CDS	1047	htpX_2	3.4.24.-		Protease HtpX
FOKLNMHI_02116	CDS	849				hypothetical protein
FOKLNMHI_02117	CDS	1446			COG0531	putative transporter
FOKLNMHI_02118	CDS	687				Immunogenic protein MPT64
FOKLNMHI_02119	CDS	969	nrdF1	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase subunit beta nrdF1
FOKLNMHI_02120	CDS	96				hypothetical protein
FOKLNMHI_02121	CDS	420		3.1.-.-	COG3742	Ribonuclease VapC36
FOKLNMHI_02122	CDS	288			COG4423	Putative antitoxin VapB36
FOKLNMHI_02123	CDS	1677				hypothetical protein
FOKLNMHI_02124	CDS	654		3.1.1.74		putative cutinase
FOKLNMHI_02125	CDS	231				hypothetical protein
FOKLNMHI_02126	CDS	912			COG0583	putative HTH-type transcriptional regulator
FOKLNMHI_02127	CDS	636	argO_2			Arginine exporter protein ArgO
FOKLNMHI_02128	CDS	243				hypothetical protein
FOKLNMHI_02129	CDS	540	ermD	2.1.1.-		rRNA adenine N-6-methyltransferase
FOKLNMHI_02130	CDS	561			COG5654	putative protein
FOKLNMHI_02131	CDS	342				putative protein
FOKLNMHI_02132	CDS	258				hypothetical protein
FOKLNMHI_02133	CDS	336				hypothetical protein
FOKLNMHI_02134	CDS	345	mazF6	3.1.27.-	COG2337	Endoribonuclease MazF6
FOKLNMHI_02135	CDS	249	mazE6			Antitoxin MazE6
FOKLNMHI_02136	CDS	2316	ctpG	3.6.3.-	COG2217	putative cation-transporting ATPase G
FOKLNMHI_02137	CDS	273				putative protein
FOKLNMHI_02138	CDS	357	cmtR		COG0640	HTH-type transcriptional regulator CmtR
FOKLNMHI_02139	CDS	729				putative protein
FOKLNMHI_02140	CDS	954			COG0589	Universal stress protein
FOKLNMHI_02141	CDS	294				hypothetical protein
FOKLNMHI_02142	CDS	2664	ctpF	3.6.3.-	COG0474	putative cation-transporting ATPase F
FOKLNMHI_02143	CDS	777			COG2513	putative protein
FOKLNMHI_02144	CDS	1323			COG0531	putative transporter
FOKLNMHI_02145	CDS	1443				putative protein
FOKLNMHI_02146	CDS	753			COG3884	putative protein
FOKLNMHI_02147	CDS	783	fabG3	1.1.1.53		3-alpha-(or 20-beta)-hydroxysteroid dehydrogenase
FOKLNMHI_02148	CDS	255				hypothetical protein
FOKLNMHI_02149	CDS	2412				hypothetical protein
FOKLNMHI_02150	CDS	888			COG0589	Universal stress protein
FOKLNMHI_02151	CDS	3984		3.2.1.-	COG0637	putative glycosyl hydrolase
FOKLNMHI_02152	CDS	345	fdxA_2		COG1146	Ferredoxin
FOKLNMHI_02153	CDS	141				hypothetical protein
FOKLNMHI_02154	CDS	1326			COG1373	putative protein
FOKLNMHI_02155	CDS	243			COG5450	Antitoxin VapB15
FOKLNMHI_02156	CDS	399		3.1.-.-		Ribonuclease VapC15
FOKLNMHI_02157	CDS	432				hypothetical protein
FOKLNMHI_02158	CDS	435				hypothetical protein
FOKLNMHI_02159	CDS	621				hypothetical protein
FOKLNMHI_02160	CDS	591				hypothetical protein
FOKLNMHI_02161	CDS	612				hypothetical protein
FOKLNMHI_02162	CDS	1041				hypothetical protein
FOKLNMHI_02163	CDS	720			COG2442	Putative antitoxin VapB45
FOKLNMHI_02164	CDS	351		3.1.-.-		Putative ribonuclease VapC45
FOKLNMHI_02165	CDS	288				hypothetical protein
FOKLNMHI_02166	CDS	306	higA2			Putative antitoxin HigA2
FOKLNMHI_02167	CDS	606	higB2_1		COG4683	Putative toxin HigB2
FOKLNMHI_02168	CDS	420				hypothetical protein
FOKLNMHI_02169	CDS	459				hypothetical protein
FOKLNMHI_02170	CDS	1548				hypothetical protein
FOKLNMHI_02171	CDS	960			COG0053	putative cation efflux system protein
FOKLNMHI_02172	CDS	885			COG0589	Universal stress protein
FOKLNMHI_02173	CDS	1722	dosT	2.7.13.3	COG2203	Oxygen sensor histidine kinase response regulator DosT
FOKLNMHI_02174	CDS	840			COG0589	Universal stress protein
FOKLNMHI_02175	CDS	1020	pfkB	2.7.1.11	COG1105	Putative ATP-dependent 6-phosphofructokinase isozyme 2
FOKLNMHI_02176	CDS	2040			COG1926	putative protein
FOKLNMHI_02177	CDS	435	hspX		COG0071	Alpha-crystallin
FOKLNMHI_02178	CDS	996	acg	1.-.-.-		Putative NAD(P)H nitroreductase acg
FOKLNMHI_02179	CDS	843				hypothetical protein
FOKLNMHI_02180	CDS	471				hypothetical protein
FOKLNMHI_02181	CDS	489				hypothetical protein
FOKLNMHI_02182	CDS	642				hypothetical protein
FOKLNMHI_02183	CDS	975				hypothetical protein
FOKLNMHI_02184	CDS	1074	msiK_1	7.5.2.-	COG3839	Diacetylchitobiose uptake system ATP-binding protein MsiK
FOKLNMHI_02185	CDS	843	araQ_1		COG0395	L-arabinose transport system permease protein AraQ
FOKLNMHI_02186	CDS	903	lacF			Lactose transport system permease protein LacF
FOKLNMHI_02187	CDS	1320				hypothetical protein
FOKLNMHI_02188	CDS	798				hypothetical protein
FOKLNMHI_02189	CDS	561	pncA	3.5.1.19	COG1335	Nicotinamidase/pyrazinamidase
FOKLNMHI_02190	CDS	351				hypothetical protein
FOKLNMHI_02191	CDS	1536	pnbA_3	3.1.1.-	COG2272	Para-nitrobenzyl esterase
FOKLNMHI_02192	CDS	657				hypothetical protein
FOKLNMHI_02193	CDS	2565			COG0574	putative protein
FOKLNMHI_02194	CDS	261				hypothetical protein
FOKLNMHI_02195	CDS	192				hypothetical protein
FOKLNMHI_02196	CDS	336				hypothetical protein
FOKLNMHI_02197	CDS	381				hypothetical protein
FOKLNMHI_02198	CDS	498				hypothetical protein
FOKLNMHI_02199	CDS	426				hypothetical protein
FOKLNMHI_02200	CDS	225				hypothetical protein
FOKLNMHI_02201	CDS	336	rbpA			RNA polymerase-binding protein RbpA
FOKLNMHI_02202	CDS	2790	ppm1_1		COG0815	Bifunctional apolipoprotein N-acyltransferase/polyprenol monophosphomannose synthase
FOKLNMHI_02203	CDS	1605	hutI_2	3.5.2.7		Imidazolonepropionase
FOKLNMHI_02204	CDS	531				hypothetical protein
FOKLNMHI_02205	CDS	714	clcD	3.1.1.45		Carboxymethylenebutenolidase
FOKLNMHI_02206	CDS	117				hypothetical protein
FOKLNMHI_02207	CDS	267	rpsR1_2		COG0238	30S ribosomal protein S18 1
FOKLNMHI_02208	CDS	306	rpsN		COG0199	30S ribosomal protein S14
FOKLNMHI_02209	CDS	165	rpmG2_2		COG0267	50S ribosomal protein L33 2
FOKLNMHI_02210	CDS	237	rpmB_1		COG0227	50S ribosomal protein L28
FOKLNMHI_02211	CDS	636				hypothetical protein
FOKLNMHI_02212	CDS	216				hypothetical protein
FOKLNMHI_02213	CDS	945				hypothetical protein
FOKLNMHI_02214	CDS	3672	cobN	6.6.1.2		Aerobic cobaltochelatase subunit CobN
FOKLNMHI_02215	CDS	153	mazE7			Antitoxin MazE7
FOKLNMHI_02216	CDS	411	mazF7	3.1.-.-	COG2337	putative endoribonuclease MazF7
FOKLNMHI_02217	CDS	1092				hypothetical protein
FOKLNMHI_02218	CDS	627	cobH	5.4.99.61	COG2082	Precorrin-8X methylmutase
FOKLNMHI_02219	CDS	1527	cobIJ		COG1010	Cobalamin biosynthesis protein CobIJ
FOKLNMHI_02220	CDS	1224				putative protein
FOKLNMHI_02221	CDS	924	blaC	3.5.2.6	COG2367	Beta-lactamase
FOKLNMHI_02222	CDS	558	sigC		COG1595	ECF RNA polymerase sigma factor SigC
FOKLNMHI_02223	CDS	735	cobK	1.3.1.54	COG2099	Precorrin-6A reductase
FOKLNMHI_02224	CDS	756	cobM	2.1.1.133	COG2875	Precorrin-4 C(11)-methyltransferase
FOKLNMHI_02225	CDS	1173	cobL	2.1.1.132	COG2241	Precorrin-6Y C(5,15)-methyltransferase [decarboxylating]
FOKLNMHI_02226	CDS	750		1.-.-.-	COG1028	putative oxidoreductase
FOKLNMHI_02227	CDS	408		1.3.98.-		F420H(2)-dependent biliverdin reductase
FOKLNMHI_02228	CDS	1464				hypothetical protein
FOKLNMHI_02229	CDS	1245				hypothetical protein
FOKLNMHI_02230	CDS	300				hypothetical protein
FOKLNMHI_02231	CDS	150				hypothetical protein
FOKLNMHI_02232	CDS	315				hypothetical protein
FOKLNMHI_02233	CDS	1971				hypothetical protein
FOKLNMHI_02234	CDS	573	lppJ			Putative lipoprotein LppJ
FOKLNMHI_02235	CDS	444				hypothetical protein
FOKLNMHI_02236	CDS	306				hypothetical protein
FOKLNMHI_02237	CDS	414				hypothetical protein
FOKLNMHI_02238	CDS	945				hypothetical protein
FOKLNMHI_02239	CDS	1143				putative protein
FOKLNMHI_02240	CDS	297				hypothetical protein
FOKLNMHI_02241	CDS	606				hypothetical protein
FOKLNMHI_02242	CDS	231				hypothetical protein
FOKLNMHI_02243	CDS	1770	pknJ	2.7.11.1		Serine/threonine-protein kinase PknJ
FOKLNMHI_02244	CDS	1128	pepE	3.4.13.-	COG0006	putative dipeptidase PepE
FOKLNMHI_02245	CDS	921		3.1.11.-	COG0258	5'-3' exonuclease
FOKLNMHI_02246	CDS	735				putative protein
FOKLNMHI_02247	CDS	2721	helY	3.6.4.-	COG4581	putative helicase HelY
FOKLNMHI_02248	CDS	927	tatC		COG0805	Sec-independent protein translocase protein TatC
FOKLNMHI_02249	CDS	348	tatA			Sec-independent protein translocase protein TatA
FOKLNMHI_02250	CDS	951	pafC		COG2378	Protein PafC
FOKLNMHI_02251	CDS	999	pafB		COG2378	Protein PafB
FOKLNMHI_02252	CDS	1344	pafA	6.3.1.19		Pup--protein ligase
FOKLNMHI_02253	CDS	1173				hypothetical protein
FOKLNMHI_02254	CDS	300				hypothetical protein
FOKLNMHI_02255	CDS	3042				hypothetical protein
FOKLNMHI_02256	CDS	834			COG4279	putative protein
FOKLNMHI_02257	CDS	435		3.1.-.-		Ribonuclease VapC37
FOKLNMHI_02258	CDS	255				hypothetical protein
FOKLNMHI_02259	CDS	258				hypothetical protein
FOKLNMHI_02260	CDS	297	lipY_2	3.1.1.3		Triacylglycerol lipase
FOKLNMHI_02261	CDS	732				putative PPE family protein PPE36
FOKLNMHI_02262	CDS	747	prcA	3.4.25.1	COG0638	Proteasome subunit alpha
FOKLNMHI_02263	CDS	876	prcB	3.4.25.1	COG0638	Proteasome subunit beta
FOKLNMHI_02264	CDS	195	pup			Prokaryotic ubiquitin-like protein Pup
FOKLNMHI_02265	CDS	1518	dop	3.4.-.-		Pup deamidase/depupylase
FOKLNMHI_02266	CDS	1194				hypothetical protein
FOKLNMHI_02267	CDS	642				hypothetical protein
FOKLNMHI_02268	CDS	1830	mpa		COG0464	Proteasome-associated ATPase
FOKLNMHI_02269	CDS	570	lppK			Putative lipoprotein LppK
FOKLNMHI_02270	CDS	294				hypothetical protein
FOKLNMHI_02271	CDS	843	trmI	2.1.1.220	COG2519	tRNA (adenine(58)-N(1))-methyltransferase TrmI
FOKLNMHI_02272	CDS	837				hypothetical protein
FOKLNMHI_02273	CDS	483				hypothetical protein
FOKLNMHI_02274	CDS	855	hisG	2.4.2.17	COG0040	ATP phosphoribosyltransferase
FOKLNMHI_02275	CDS	282	hisE	3.6.1.31	COG0140	Phosphoribosyl-ATP pyrophosphatase
FOKLNMHI_02276	CDS	1422				putative PPE family protein PPE37
FOKLNMHI_02277	CDS	3579	metH	2.1.1.13	COG0646	Methionine synthase
FOKLNMHI_02278	CDS	879				hypothetical protein
FOKLNMHI_02279	CDS	438				hypothetical protein
FOKLNMHI_02280	CDS	159				hypothetical protein
FOKLNMHI_02281	CDS	207			COG3391	PE-PGRS family protein PE_PGRS17
FOKLNMHI_02282	CDS	1470	ansP1		COG1113	L-asparagine permease 1
FOKLNMHI_02283	CDS	204				hypothetical protein
FOKLNMHI_02284	CDS	882	hcaB_3	1.3.1.87		3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase
FOKLNMHI_02285	CDS	1332	mshC_1	6.3.1.13	COG0215	L-cysteine:1D-myo-inositol 2-amino-2-deoxy-alpha-D-glucopyranoside ligase
FOKLNMHI_02286	CDS	804	cysQ	3.1.3.7	COG1218	3'-phosphoadenosine 5'-phosphate phosphatase
FOKLNMHI_02287	CDS	246				hypothetical protein
FOKLNMHI_02288	CDS	159				hypothetical protein
FOKLNMHI_02289	CDS	837				hypothetical protein
FOKLNMHI_02290	CDS	588				hypothetical protein
FOKLNMHI_02291	CDS	711	pspA_1	3.1.3.3	COG0406	Phosphoserine phosphatase 1
FOKLNMHI_02292	CDS	849	uppP	3.6.1.27	COG1968	Undecaprenyl-diphosphatase
FOKLNMHI_02293	CDS	309				hypothetical protein
FOKLNMHI_02294	CDS	1026				hypothetical protein
FOKLNMHI_02295	CDS	282				hypothetical protein
FOKLNMHI_02296	CDS	1119	pyrD	1.3.5.2	COG0167	Dihydroorotate dehydrogenase (quinone)
FOKLNMHI_02297	CDS	531				hypothetical protein
FOKLNMHI_02298	CDS	1347	dapE_2	3.5.1.18		Succinyl-diaminopimelate desuccinylase
FOKLNMHI_02299	tRNA	87				tRNA-Leu(gag)
FOKLNMHI_02300	CDS	318	parE2			Toxin ParE2
FOKLNMHI_02301	CDS	216	parD2			Antitoxin ParD2
FOKLNMHI_02302	CDS	1059	pyrE_2	2.4.2.10		Orotate phosphoribosyltransferase
FOKLNMHI_02303	CDS	357				hypothetical protein
FOKLNMHI_02304	CDS	783			COG3599	Cell wall synthesis protein Wag31
FOKLNMHI_02305	CDS	330				hypothetical protein
FOKLNMHI_02306	CDS	657	sepF		COG1799	Cell division protein SepF
FOKLNMHI_02307	CDS	777			COG0325	Pyridoxal phosphate homeostasis protein
FOKLNMHI_02308	CDS	804		1.10.3.-	COG1496	Polyphenol oxidase
FOKLNMHI_02309	CDS	1140	ftsZ		COG0206	Cell division protein FtsZ
FOKLNMHI_02310	CDS	945	ftsQ		COG1589	Cell division protein FtsQ
FOKLNMHI_02311	CDS	1485	murC	6.3.2.8	COG0773	UDP-N-acetylmuramate--L-alanine ligase
FOKLNMHI_02312	CDS	1233	murG	2.4.1.227	COG0707	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
FOKLNMHI_02313	CDS	1575	ftsW	2.4.1.129	COG0772	putative peptidoglycan glycosyltransferase FtsW
FOKLNMHI_02314	CDS	1491	murD	6.3.2.9	COG0771	UDP-N-acetylmuramoylalanine--D-glutamate ligase
FOKLNMHI_02315	CDS	1080	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
FOKLNMHI_02316	CDS	1533	murF	6.3.2.10	COG0770	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
FOKLNMHI_02317	CDS	1554	murE	6.3.2.13	COG0769	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase
FOKLNMHI_02318	CDS	1035				hypothetical protein
FOKLNMHI_02319	CDS	342				hypothetical protein
FOKLNMHI_02320	CDS	282				hypothetical protein
FOKLNMHI_02321	CDS	867			COG2141	putative protein
FOKLNMHI_02322	CDS	1821	pbpB		COG0768	Penicillin-binding protein PbpB
FOKLNMHI_02323	CDS	1155				hypothetical protein
FOKLNMHI_02324	CDS	1035	rsmH	2.1.1.199	COG0275	Ribosomal RNA small subunit methyltransferase H
FOKLNMHI_02325	CDS	432	mraZ		COG2001	Transcriptional regulator MraZ
FOKLNMHI_02326	CDS	177				hypothetical protein
FOKLNMHI_02327	CDS	405				hypothetical protein
FOKLNMHI_02328	CDS	621				hypothetical protein
FOKLNMHI_02329	CDS	684	lppM			Protein LppM
FOKLNMHI_02330	CDS	906				hypothetical protein
