locus_tag	ftype	length_bp	gene	EC_number	COG	product
OAEKAFIA_01978	CDS	1437	guaB1	1.-.-.-	COG0516	putative oxidoreductase
OAEKAFIA_01979	CDS	1458	gndA	1.1.1.44	COG0362	6-phosphogluconate dehydrogenase, NADP(+)-dependent, decarboxylating
OAEKAFIA_01980	CDS	951				hypothetical protein
OAEKAFIA_01981	CDS	417	blaI		COG3682	Transcriptional regulator BlaI
OAEKAFIA_01982	CDS	468		3.1.2.-	COG2050	Putative esterase
OAEKAFIA_01983	CDS	303	ureA	3.5.1.5	COG0831	Urease subunit gamma
OAEKAFIA_01984	CDS	315	ureB	3.5.1.5	COG0832	Urease subunit beta
OAEKAFIA_01985	CDS	1734	ureC	3.5.1.5	COG0804	Urease subunit alpha
OAEKAFIA_01986	CDS	636	ureF			Urease accessory protein UreF
OAEKAFIA_01987	CDS	675	ureG		COG0378	Urease accessory protein UreG
OAEKAFIA_01988	CDS	681	ureD			Urease accessory protein UreD
OAEKAFIA_01989	CDS	1341		1.6.99.-	COG1252	NADH dehydrogenase-like protein
OAEKAFIA_01990	CDS	924	fgd1_2	1.1.98.2	COG2141	F420-dependent glucose-6-phosphate dehydrogenase 1
OAEKAFIA_01991	CDS	672		1.-.-.-		Putative oxidoreductase
OAEKAFIA_01992	CDS	912	modA		COG0725	Molybdate-binding protein ModA
OAEKAFIA_01993	CDS	726				hypothetical protein
OAEKAFIA_01994	CDS	1110	modC	7.3.2.5	COG1118	Molybdenum import ATP-binding protein ModC
OAEKAFIA_01995	CDS	978	apa			Alanine and proline-rich secreted protein Apa
OAEKAFIA_01996	CDS	306				hypothetical protein
OAEKAFIA_01997	CDS	1041	adhA	1.1.1.1	COG1064	putative alcohol dehydrogenase AdhA
OAEKAFIA_01998	CDS	723				hypothetical protein
OAEKAFIA_01999	CDS	990	hcaB_2	1.3.1.87		3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase
OAEKAFIA_02000	CDS	2472		2.8.3.-	COG1804	putative CoA-transferase
OAEKAFIA_02001	CDS	1485				hypothetical protein
OAEKAFIA_02002	CDS	2202			COG0574	putative protein
OAEKAFIA_02003	CDS	1236	thcD	1.18.1.-		Rhodocoxin reductase
OAEKAFIA_02004	CDS	615				hypothetical protein
OAEKAFIA_02005	CDS	405				hypothetical protein
OAEKAFIA_02006	CDS	1245	lldD	1.1.-.-	COG1304	Putative L-lactate dehydrogenase
OAEKAFIA_02007	CDS	438				hypothetical protein
OAEKAFIA_02008	CDS	705				hypothetical protein
OAEKAFIA_02009	CDS	444				hypothetical protein
OAEKAFIA_02010	CDS	213				hypothetical protein
OAEKAFIA_02011	CDS	480	bfr	1.16.3.1	COG2193	Bacterioferritin
OAEKAFIA_02012	CDS	2064	mdtD_3			Putative multidrug resistance protein MdtD
OAEKAFIA_02013	CDS	1353				hypothetical protein
OAEKAFIA_02014	CDS	1137				hypothetical protein
OAEKAFIA_02015	CDS	1317		1.14.-.-		Putative cytochrome P450 140
OAEKAFIA_02016	CDS	423	lppE			putative lipoprotein LppE
OAEKAFIA_02017	CDS	834	hcaB_3	1.3.1.87		3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase
OAEKAFIA_02018	CDS	462				hypothetical protein
OAEKAFIA_02019	CDS	432	rpfC	3.-.-.-		Resuscitation-promoting factor RpfC
OAEKAFIA_02020	CDS	600		5.4.99.5	COG1605	Secreted chorismate mutase
OAEKAFIA_02021	CDS	183				hypothetical protein
OAEKAFIA_02022	CDS	156				hypothetical protein
OAEKAFIA_02023	CDS	1299				hypothetical protein
OAEKAFIA_02024	CDS	600				hypothetical protein
OAEKAFIA_02025	CDS	243				hypothetical protein
OAEKAFIA_02026	CDS	174		2.1.1.-		Putative S-adenosyl-L-methionine-dependent methyltransferase
OAEKAFIA_02027	CDS	357		2.1.1.-		Putative S-adenosyl-L-methionine-dependent methyltransferase
OAEKAFIA_02028	CDS	612				hypothetical protein
OAEKAFIA_02029	CDS	408				hypothetical protein
OAEKAFIA_02030	CDS	312				hypothetical protein
OAEKAFIA_02031	CDS	330				hypothetical protein
OAEKAFIA_02032	CDS	1131		1.13.12.-	COG2070	Putative monooxygenase
OAEKAFIA_02033	CDS	174				hypothetical protein
OAEKAFIA_02034	CDS	1155		1.1.1.1	COG1063	putative zinc-binding alcohol dehydrogenase
OAEKAFIA_02035	CDS	912		2.1.1.-		Putative S-adenosyl-L-methionine-dependent methyltransferase
OAEKAFIA_02036	CDS	486	dtd	3.1.1.96	COG1490	D-aminoacyl-tRNA deacylase
OAEKAFIA_02037	CDS	309				hypothetical protein
OAEKAFIA_02038	CDS	1032			COG2110	putative protein
OAEKAFIA_02039	CDS	1389				hypothetical protein
OAEKAFIA_02040	CDS	1293	cinA		COG1058	CinA-like protein
OAEKAFIA_02041	CDS	1299	nanT			Sialic acid transporter NanT
OAEKAFIA_02042	CDS	405				hypothetical protein
OAEKAFIA_02043	CDS	435	rsfA_2		COG1366	Anti-sigma-F factor antagonist RsfA
OAEKAFIA_02044	CDS	963	aao	1.4.3.3	COG0665	putative D-amino-acid oxidase
OAEKAFIA_02045	CDS	471				hypothetical protein
OAEKAFIA_02046	CDS	129				hypothetical protein
OAEKAFIA_02047	CDS	495				hypothetical protein
OAEKAFIA_02048	CDS	2223	katG	1.11.1.21	COG0376	Catalase-peroxidase
OAEKAFIA_02049	CDS	444	furA		COG0735	Transcriptional regulator FurA
OAEKAFIA_02050	CDS	1320				hypothetical protein
OAEKAFIA_02051	CDS	213				hypothetical protein
OAEKAFIA_02052	CDS	408				hypothetical protein
OAEKAFIA_02053	CDS	1104	aceAa	4.1.3.1	COG2224	Putative isocitrate lyase subunit A
OAEKAFIA_02054	CDS	1227	icl2	4.1.3.1		Isocitrate lyase 2
OAEKAFIA_02055	CDS	183				hypothetical protein
OAEKAFIA_02056	CDS	372				PPE family protein PPE34
OAEKAFIA_02057	CDS	99				hypothetical protein
OAEKAFIA_02058	CDS	108				hypothetical protein
OAEKAFIA_02059	CDS	276				hypothetical protein
OAEKAFIA_02060	CDS	558				hypothetical protein
OAEKAFIA_02061	CDS	1002				hypothetical protein
OAEKAFIA_02062	CDS	279				hypothetical protein
OAEKAFIA_02063	CDS	1074				hypothetical protein
OAEKAFIA_02064	CDS	1272				hypothetical protein
OAEKAFIA_02065	CDS	1116	dap_2	3.4.11.19		D-aminopeptidase
OAEKAFIA_02066	CDS	1281				hypothetical protein
OAEKAFIA_02067	CDS	408				hypothetical protein
OAEKAFIA_02068	CDS	1863		6.2.1.-	COG0318	Long-chain-fatty-acid--AMP ligase FadD32
OAEKAFIA_02069	CDS	480				Immunogenic protein MPT63
OAEKAFIA_02070	CDS	774				hypothetical protein
OAEKAFIA_02071	CDS	768	gdh_1	1.1.1.16		Galactitol 2-dehydrogenase
OAEKAFIA_02072	CDS	645				hypothetical protein
OAEKAFIA_02073	CDS	525				hypothetical protein
OAEKAFIA_02074	CDS	231			COG0693	HTH-type transcriptional regulator
OAEKAFIA_02075	CDS	486				hypothetical protein
OAEKAFIA_02076	CDS	498	tpx	1.11.1.15	COG2077	Thiol peroxidase
OAEKAFIA_02077	CDS	1092		1.3.99.-		Acyl-CoA dehydrogenase FadE27
OAEKAFIA_02078	CDS	1230		1.3.99.-		Putative acyl-CoA dehydrogenase FadE17
OAEKAFIA_02079	CDS	957				Putative enoyl-CoA hydratase EchA13
OAEKAFIA_02080	CDS	1110		1.14.14.155		3,6-diketocamphane 1,6-monooxygenase
OAEKAFIA_02081	CDS	2556	nqrF	7.2.1.1		Na(+)-translocating NADH-quinone reductase subunit F
OAEKAFIA_02082	CDS	1071	ephB	3.3.2.10		Epoxide hydrolase B
OAEKAFIA_02083	CDS	516		1.5.1.37		Flavin reductase
OAEKAFIA_02084	CDS	1062	ribBA_2		COG0108	Riboflavin biosynthesis protein RibBA
OAEKAFIA_02085	CDS	771	linC	1.1.1.-	COG1028	2,5-dichloro-2,5-cyclohexadiene-1,4-diol dehydrogenase
OAEKAFIA_02086	CDS	330	mazF5	3.1.-.-	COG2337	putative endoribonuclease MazF5
OAEKAFIA_02087	CDS	378	mazE5			Antitoxin MazE5
OAEKAFIA_02088	CDS	486				hypothetical protein
OAEKAFIA_02089	CDS	105				hypothetical protein
OAEKAFIA_02090	CDS	237				hypothetical protein
OAEKAFIA_02091	CDS	402				hypothetical protein
OAEKAFIA_02092	CDS	903				hypothetical protein
OAEKAFIA_02093	CDS	192				hypothetical protein
OAEKAFIA_02094	CDS	414				hypothetical protein
OAEKAFIA_02095	CDS	216				hypothetical protein
OAEKAFIA_02096	CDS	312				hypothetical protein
OAEKAFIA_02097	CDS	177				putative proteinA
OAEKAFIA_02098	CDS	354	higB1	3.1.-.-		putative endoribonuclease HigB1
OAEKAFIA_02099	CDS	450	higA1		COG1396	Antitoxin HigA1
OAEKAFIA_02100	CDS	546	secBL			SecB-like chaperone
OAEKAFIA_02101	CDS	639				hypothetical protein
OAEKAFIA_02102	CDS	297	parE1		COG3668	Toxin ParE1
OAEKAFIA_02103	CDS	300	parD1		COG3609	Antitoxin ParD1
OAEKAFIA_02104	CDS	342				hypothetical protein
OAEKAFIA_02105	CDS	108				hypothetical protein
OAEKAFIA_02106	CDS	408		3.1.-.-		Ribonuclease VapC35
OAEKAFIA_02107	CDS	273				Antitoxin VapB35
OAEKAFIA_02108	CDS	1221	mce3R			Transcriptional repressor Mce3R
OAEKAFIA_02109	CDS	258				hypothetical protein
OAEKAFIA_02110	CDS	798	mlaE		COG0767	Intermembrane phospholipid transport system permease protein MlaE
OAEKAFIA_02111	CDS	816				hypothetical protein
OAEKAFIA_02112	CDS	1278				hypothetical protein
OAEKAFIA_02113	CDS	1029				hypothetical protein
OAEKAFIA_02114	CDS	1233				hypothetical protein
OAEKAFIA_02115	CDS	1272				hypothetical protein
OAEKAFIA_02116	CDS	1134	lprN_2			Lipoprotein LprN
OAEKAFIA_02117	CDS	1314				hypothetical protein
OAEKAFIA_02118	CDS	576				hypothetical protein
OAEKAFIA_02119	CDS	468				hypothetical protein
OAEKAFIA_02120	CDS	360				hypothetical protein
OAEKAFIA_02121	CDS	666				hypothetical protein
OAEKAFIA_02122	CDS	333				hypothetical protein
OAEKAFIA_02123	CDS	1047	htpX_2	3.4.24.-		Protease HtpX
OAEKAFIA_02124	CDS	849				hypothetical protein
OAEKAFIA_02125	CDS	1446			COG0531	putative transporter
OAEKAFIA_02126	CDS	687				Immunogenic protein MPT64
OAEKAFIA_02127	CDS	969	nrdF1	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase subunit beta nrdF1
OAEKAFIA_02128	CDS	96				hypothetical protein
OAEKAFIA_02129	CDS	420		3.1.-.-	COG3742	Ribonuclease VapC36
OAEKAFIA_02130	CDS	288			COG4423	Putative antitoxin VapB36
OAEKAFIA_02131	CDS	1677				hypothetical protein
OAEKAFIA_02132	CDS	654		3.1.1.74		putative cutinase
OAEKAFIA_02133	CDS	231				hypothetical protein
OAEKAFIA_02134	CDS	912			COG0583	putative HTH-type transcriptional regulator
OAEKAFIA_02135	CDS	600	argO_2			Arginine exporter protein ArgO
OAEKAFIA_02136	CDS	243				hypothetical protein
OAEKAFIA_02137	CDS	705	rsmA_1	2.1.1.182		Ribosomal RNA small subunit methyltransferase A
OAEKAFIA_02138	CDS	561			COG5654	putative protein
OAEKAFIA_02139	CDS	342				putative protein
OAEKAFIA_02140	CDS	258				hypothetical protein
OAEKAFIA_02141	CDS	336				hypothetical protein
OAEKAFIA_02142	CDS	345	mazF6	3.1.27.-	COG2337	Endoribonuclease MazF6
OAEKAFIA_02143	CDS	249	mazE6			Antitoxin MazE6
OAEKAFIA_02144	CDS	2316	ctpG	3.6.3.-	COG2217	putative cation-transporting ATPase G
OAEKAFIA_02145	CDS	273				putative protein
OAEKAFIA_02146	CDS	357	cmtR		COG0640	HTH-type transcriptional regulator CmtR
OAEKAFIA_02147	CDS	729				putative protein
OAEKAFIA_02148	CDS	954			COG0589	Universal stress protein
OAEKAFIA_02149	CDS	294				hypothetical protein
OAEKAFIA_02150	CDS	2664	ctpF	3.6.3.-	COG0474	putative cation-transporting ATPase F
OAEKAFIA_02151	CDS	777			COG2513	putative protein
OAEKAFIA_02152	CDS	1323			COG0531	putative transporter
OAEKAFIA_02153	CDS	1443				putative protein
OAEKAFIA_02154	CDS	753			COG3884	putative protein
OAEKAFIA_02155	CDS	783	fabG3	1.1.1.53		3-alpha-(or 20-beta)-hydroxysteroid dehydrogenase
OAEKAFIA_02156	CDS	255				hypothetical protein
OAEKAFIA_02157	CDS	708			COG0500	putative protein
OAEKAFIA_02158	CDS	198				putative proteinA
OAEKAFIA_02159	CDS	1497			COG0645	putative protein
OAEKAFIA_02160	CDS	888			COG0589	Universal stress protein
OAEKAFIA_02161	CDS	3984		3.2.1.-	COG0637	putative glycosyl hydrolase
OAEKAFIA_02162	CDS	345	fdxA_2		COG1146	Ferredoxin
OAEKAFIA_02163	CDS	141				hypothetical protein
OAEKAFIA_02164	CDS	1326			COG1373	putative protein
OAEKAFIA_02165	CDS	243			COG5450	Antitoxin VapB15
OAEKAFIA_02166	CDS	399		3.1.-.-		Ribonuclease VapC15
OAEKAFIA_02167	CDS	432				hypothetical protein
OAEKAFIA_02168	CDS	435				hypothetical protein
OAEKAFIA_02169	CDS	621				hypothetical protein
OAEKAFIA_02170	CDS	591				hypothetical protein
OAEKAFIA_02171	CDS	612				hypothetical protein
OAEKAFIA_02172	CDS	1041				hypothetical protein
OAEKAFIA_02173	CDS	720			COG2442	Putative antitoxin VapB45
OAEKAFIA_02174	CDS	351		3.1.-.-		Putative ribonuclease VapC45
OAEKAFIA_02175	CDS	288				hypothetical protein
OAEKAFIA_02176	CDS	306	higA2_1			Putative antitoxin HigA2
OAEKAFIA_02177	CDS	606	higB2_1		COG4683	Putative toxin HigB2
OAEKAFIA_02178	CDS	420				hypothetical protein
OAEKAFIA_02179	CDS	459				hypothetical protein
OAEKAFIA_02180	CDS	1548				hypothetical protein
OAEKAFIA_02181	CDS	960			COG0053	putative cation efflux system protein
OAEKAFIA_02182	CDS	885			COG0589	Universal stress protein
OAEKAFIA_02183	CDS	1722	dosT	2.7.13.3	COG2203	Oxygen sensor histidine kinase response regulator DosT
OAEKAFIA_02184	CDS	840			COG0589	Universal stress protein
OAEKAFIA_02185	CDS	1020	pfkB	2.7.1.11	COG1105	Putative ATP-dependent 6-phosphofructokinase isozyme 2
OAEKAFIA_02186	CDS	2040			COG1926	putative protein
OAEKAFIA_02187	CDS	435	hspX		COG0071	Alpha-crystallin
OAEKAFIA_02188	CDS	996	acg	1.-.-.-		Putative NAD(P)H nitroreductase acg
OAEKAFIA_02189	CDS	843				hypothetical protein
OAEKAFIA_02190	CDS	471				hypothetical protein
OAEKAFIA_02191	CDS	489				hypothetical protein
OAEKAFIA_02192	CDS	642				hypothetical protein
OAEKAFIA_02193	CDS	975				hypothetical protein
OAEKAFIA_02194	CDS	1074	msiK_1	7.5.2.-	COG3839	Diacetylchitobiose uptake system ATP-binding protein MsiK
OAEKAFIA_02195	CDS	843	araQ_1		COG0395	L-arabinose transport system permease protein AraQ
OAEKAFIA_02196	CDS	903	lacF			Lactose transport system permease protein LacF
OAEKAFIA_02197	CDS	1320				hypothetical protein
OAEKAFIA_02198	CDS	798				hypothetical protein
OAEKAFIA_02199	CDS	561	pncA	3.5.1.19	COG1335	Nicotinamidase/pyrazinamidase
OAEKAFIA_02200	CDS	351				hypothetical protein
OAEKAFIA_02201	CDS	1536	pnbA_3	3.1.1.-	COG2272	Para-nitrobenzyl esterase
OAEKAFIA_02202	CDS	657				hypothetical protein
OAEKAFIA_02203	CDS	2565			COG0574	putative protein
OAEKAFIA_02204	CDS	261				hypothetical protein
OAEKAFIA_02205	CDS	192				hypothetical protein
OAEKAFIA_02206	CDS	336				hypothetical protein
OAEKAFIA_02207	CDS	381				hypothetical protein
OAEKAFIA_02208	CDS	498				hypothetical protein
OAEKAFIA_02209	CDS	219				hypothetical protein
OAEKAFIA_02210	CDS	225				hypothetical protein
OAEKAFIA_02211	CDS	336	rbpA			RNA polymerase-binding protein RbpA
OAEKAFIA_02212	CDS	2790	ppm1_1		COG0815	Bifunctional apolipoprotein N-acyltransferase/polyprenol monophosphomannose synthase
OAEKAFIA_02213	CDS	1638	hutI_2	3.5.2.7		Imidazolonepropionase
OAEKAFIA_02214	CDS	531				hypothetical protein
OAEKAFIA_02215	CDS	714	clcD	3.1.1.45		Carboxymethylenebutenolidase
OAEKAFIA_02216	CDS	117				hypothetical protein
OAEKAFIA_02217	CDS	267	rpsR1_2		COG0238	30S ribosomal protein S18 1
OAEKAFIA_02218	CDS	306	rpsN		COG0199	30S ribosomal protein S14
OAEKAFIA_02219	CDS	165	rpmG2_2		COG0267	50S ribosomal protein L33 2
OAEKAFIA_02220	CDS	237	rpmB_1		COG0227	50S ribosomal protein L28
OAEKAFIA_02221	CDS	1005				hypothetical protein
OAEKAFIA_02222	CDS	429				hypothetical protein
OAEKAFIA_02223	CDS	405				hypothetical protein
OAEKAFIA_02224	CDS	3672	cobN	6.6.1.2		Aerobic cobaltochelatase subunit CobN
OAEKAFIA_02225	CDS	153	mazE7			Antitoxin MazE7
OAEKAFIA_02226	CDS	411	mazF7	3.1.-.-	COG2337	putative endoribonuclease MazF7
OAEKAFIA_02227	CDS	1092				hypothetical protein
OAEKAFIA_02228	CDS	627	cobH	5.4.99.61	COG2082	Precorrin-8X methylmutase
OAEKAFIA_02229	CDS	1527	cobIJ		COG1010	Cobalamin biosynthesis protein CobIJ
OAEKAFIA_02230	CDS	1224				putative protein
OAEKAFIA_02231	CDS	924	blaC	3.5.2.6	COG2367	Beta-lactamase
OAEKAFIA_02232	CDS	558	sigC		COG1595	ECF RNA polymerase sigma factor SigC
OAEKAFIA_02233	CDS	735	cobK	1.3.1.54	COG2099	Precorrin-6A reductase
OAEKAFIA_02234	CDS	756	cobM	2.1.1.133	COG2875	Precorrin-4 C(11)-methyltransferase
OAEKAFIA_02235	CDS	1173	cobL	2.1.1.132	COG2241	Precorrin-6Y C(5,15)-methyltransferase [decarboxylating]
OAEKAFIA_02236	CDS	750		1.-.-.-	COG1028	putative oxidoreductase
OAEKAFIA_02237	CDS	408		1.3.98.-		F420H(2)-dependent biliverdin reductase
OAEKAFIA_02238	CDS	1464				hypothetical protein
OAEKAFIA_02239	CDS	300				hypothetical protein
OAEKAFIA_02240	CDS	972				hypothetical protein
OAEKAFIA_02241	CDS	300				hypothetical protein
OAEKAFIA_02242	CDS	150				hypothetical protein
OAEKAFIA_02243	CDS	315				hypothetical protein
OAEKAFIA_02244	CDS	1971				hypothetical protein
OAEKAFIA_02245	CDS	573	lppJ			Putative lipoprotein LppJ
OAEKAFIA_02246	CDS	444				hypothetical protein
OAEKAFIA_02247	CDS	288				hypothetical protein
OAEKAFIA_02248	CDS	306				hypothetical protein
OAEKAFIA_02249	CDS	414				hypothetical protein
OAEKAFIA_02250	CDS	945				hypothetical protein
OAEKAFIA_02251	CDS	1143				putative protein
OAEKAFIA_02252	CDS	297				hypothetical protein
OAEKAFIA_02253	CDS	606				hypothetical protein
OAEKAFIA_02254	CDS	231				hypothetical protein
OAEKAFIA_02255	CDS	1770	pknJ	2.7.11.1		Serine/threonine-protein kinase PknJ
OAEKAFIA_02256	CDS	1128	pepE	3.4.13.-	COG0006	putative dipeptidase PepE
OAEKAFIA_02257	CDS	921		3.1.11.-	COG0258	5'-3' exonuclease
OAEKAFIA_02258	CDS	735				putative protein
OAEKAFIA_02259	CDS	2721	helY	3.6.4.-	COG4581	putative helicase HelY
OAEKAFIA_02260	CDS	855	tatC		COG0805	Sec-independent protein translocase protein TatC
OAEKAFIA_02261	CDS	252	tatA			Sec-independent protein translocase protein TatA
OAEKAFIA_02262	CDS	951	pafC		COG2378	Protein PafC
OAEKAFIA_02263	CDS	999	pafB		COG2378	Protein PafB
OAEKAFIA_02264	CDS	1344	pafA	6.3.1.19		Pup--protein ligase
OAEKAFIA_02265	CDS	1173				hypothetical protein
OAEKAFIA_02266	CDS	300				hypothetical protein
OAEKAFIA_02267	CDS	222				hypothetical protein
OAEKAFIA_02268	CDS	681				hypothetical protein
OAEKAFIA_02269	CDS	501				hypothetical protein
OAEKAFIA_02270	CDS	342			COG4279	putative protein
OAEKAFIA_02271	CDS	435		3.1.-.-		Ribonuclease VapC37
OAEKAFIA_02272	CDS	255				hypothetical protein
OAEKAFIA_02273	CDS	258				hypothetical protein
OAEKAFIA_02274	CDS	297	lipY_3	3.1.1.3		Triacylglycerol lipase
OAEKAFIA_02275	CDS	732				putative PPE family protein PPE36
OAEKAFIA_02276	CDS	747	prcA	3.4.25.1	COG0638	Proteasome subunit alpha
OAEKAFIA_02277	CDS	876	prcB	3.4.25.1	COG0638	Proteasome subunit beta
OAEKAFIA_02278	CDS	195	pup			Prokaryotic ubiquitin-like protein Pup
OAEKAFIA_02279	CDS	1518	dop	3.4.-.-		Pup deamidase/depupylase
OAEKAFIA_02280	CDS	1194				hypothetical protein
OAEKAFIA_02281	CDS	642				hypothetical protein
OAEKAFIA_02282	CDS	1830	mpa		COG0464	Proteasome-associated ATPase
OAEKAFIA_02283	CDS	99				hypothetical protein
OAEKAFIA_02284	CDS	570	lppK			Putative lipoprotein LppK
OAEKAFIA_02285	CDS	294				hypothetical protein
OAEKAFIA_02286	CDS	843	trmI	2.1.1.220	COG2519	tRNA (adenine(58)-N(1))-methyltransferase TrmI
OAEKAFIA_02287	CDS	1014				hypothetical protein
OAEKAFIA_02288	CDS	483				hypothetical protein
OAEKAFIA_02289	CDS	855	hisG	2.4.2.17	COG0040	ATP phosphoribosyltransferase
OAEKAFIA_02290	CDS	282	hisE	3.6.1.31	COG0140	Phosphoribosyl-ATP pyrophosphatase
OAEKAFIA_02291	CDS	1422				putative PPE family protein PPE37
OAEKAFIA_02292	CDS	3579	metH	2.1.1.13	COG0646	Methionine synthase
OAEKAFIA_02293	CDS	879				hypothetical protein
OAEKAFIA_02294	CDS	438				hypothetical protein
OAEKAFIA_02295	CDS	159				hypothetical protein
OAEKAFIA_02296	CDS	207			COG3391	PE-PGRS family protein PE_PGRS17
OAEKAFIA_02297	CDS	1470	ansP1		COG1113	L-asparagine permease 1
OAEKAFIA_02298	CDS	204				hypothetical protein
OAEKAFIA_02299	CDS	882	hcaB_4	1.3.1.87		3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase
OAEKAFIA_02300	CDS	1245	mshC_1	6.3.1.13	COG0215	L-cysteine:1D-myo-inositol 2-amino-2-deoxy-alpha-D-glucopyranoside ligase
OAEKAFIA_02301	CDS	804	cysQ	3.1.3.7	COG1218	3'-phosphoadenosine 5'-phosphate phosphatase
OAEKAFIA_02302	CDS	246				hypothetical protein
OAEKAFIA_02303	CDS	159				hypothetical protein
OAEKAFIA_02304	CDS	837				hypothetical protein
OAEKAFIA_02305	CDS	588				hypothetical protein
OAEKAFIA_02306	CDS	711	pspA_1	3.1.3.3	COG0406	Phosphoserine phosphatase 1
OAEKAFIA_02307	CDS	849	uppP	3.6.1.27	COG1968	Undecaprenyl-diphosphatase
OAEKAFIA_02308	CDS	309				hypothetical protein
OAEKAFIA_02309	CDS	1026				hypothetical protein
OAEKAFIA_02310	CDS	282				hypothetical protein
OAEKAFIA_02311	CDS	1119	pyrD	1.3.5.2	COG0167	Dihydroorotate dehydrogenase (quinone)
OAEKAFIA_02312	CDS	531				hypothetical protein
OAEKAFIA_02313	CDS	1347	dapE_2	3.5.1.18		Succinyl-diaminopimelate desuccinylase
OAEKAFIA_02314	tRNA	87				tRNA-Leu(gag)
OAEKAFIA_02315	CDS	318	parE2			Toxin ParE2
OAEKAFIA_02316	CDS	216	parD2			Antitoxin ParD2
OAEKAFIA_02317	CDS	1059	pyrE_2	2.4.2.10		Orotate phosphoribosyltransferase
OAEKAFIA_02318	CDS	384				hypothetical protein
OAEKAFIA_02319	CDS	783			COG3599	Cell wall synthesis protein Wag31
OAEKAFIA_02320	CDS	333				hypothetical protein
OAEKAFIA_02321	CDS	657	sepF		COG1799	Cell division protein SepF
OAEKAFIA_02322	CDS	777			COG0325	Pyridoxal phosphate homeostasis protein
OAEKAFIA_02323	CDS	804		1.10.3.-	COG1496	Polyphenol oxidase
OAEKAFIA_02324	CDS	1140	ftsZ		COG0206	Cell division protein FtsZ
OAEKAFIA_02325	CDS	945	ftsQ		COG1589	Cell division protein FtsQ
OAEKAFIA_02326	CDS	1485	murC	6.3.2.8	COG0773	UDP-N-acetylmuramate--L-alanine ligase
OAEKAFIA_02327	CDS	1233	murG	2.4.1.227	COG0707	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
OAEKAFIA_02328	CDS	1575	ftsW	2.4.1.129	COG0772	putative peptidoglycan glycosyltransferase FtsW
OAEKAFIA_02329	CDS	1491	murD	6.3.2.9	COG0771	UDP-N-acetylmuramoylalanine--D-glutamate ligase
OAEKAFIA_02330	CDS	1080	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
OAEKAFIA_02331	CDS	1533	murF	6.3.2.10	COG0770	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
OAEKAFIA_02332	CDS	1554	murE	6.3.2.13	COG0769	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase
OAEKAFIA_02333	CDS	1035				hypothetical protein
OAEKAFIA_02334	CDS	342				hypothetical protein
OAEKAFIA_02335	CDS	867			COG2141	putative protein
OAEKAFIA_02336	CDS	1821	pbpB		COG0768	Penicillin-binding protein PbpB
OAEKAFIA_02337	CDS	1155				hypothetical protein
OAEKAFIA_02338	CDS	1035	rsmH	2.1.1.199	COG0275	Ribosomal RNA small subunit methyltransferase H
OAEKAFIA_02339	CDS	432	mraZ		COG2001	Transcriptional regulator MraZ
OAEKAFIA_02340	CDS	177				hypothetical protein
OAEKAFIA_02341	CDS	405				hypothetical protein
OAEKAFIA_02342	CDS	621				hypothetical protein
OAEKAFIA_02343	CDS	684	lppM			Protein LppM
OAEKAFIA_02344	CDS	906				hypothetical protein
OAEKAFIA_02345	CDS	1059	sdsA	2.5.1.84		All-trans-nonaprenyl-diphosphate synthase (geranyl-diphosphate specific)
OAEKAFIA_02346	CDS	1551	mptA	2.4.1.-		Alpha-(1->6)-mannopyranosyltransferase A
OAEKAFIA_02347	CDS	465				DNA-binding protein
OAEKAFIA_02348	CDS	201				hypothetical protein
OAEKAFIA_02349	CDS	327				hypothetical protein
OAEKAFIA_02350	CDS	225				hypothetical protein
OAEKAFIA_02351	CDS	1449	aroG	2.5.1.54	COG3200	Phospho-2-dehydro-3-deoxyheptonate aldolase AroG
OAEKAFIA_02352	CDS	507		3.1.13.-		3'-5' exoribonuclease
OAEKAFIA_02353	CDS	939				hypothetical protein
OAEKAFIA_02354	CDS	1284		2.4.1.-		Polyprenol-phosphate-mannose-dependent alpha-(1-2)-phosphatidylinositol mannoside mannosyltransferase
OAEKAFIA_02355	CDS	714				hypothetical protein
OAEKAFIA_02356	CDS	552				hypothetical protein
OAEKAFIA_02357	CDS	1137				hypothetical protein
OAEKAFIA_02358	CDS	435				hypothetical protein
OAEKAFIA_02359	CDS	390				hypothetical protein
OAEKAFIA_02360	CDS	1803		6.2.1.3	COG1022	Long-chain-fatty-acid--CoA ligase FadD15
OAEKAFIA_02361	CDS	2088	mshA_3	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
OAEKAFIA_02362	CDS	1182				hypothetical protein
OAEKAFIA_02363	CDS	279				hypothetical protein
