locus_tag	ftype	length_bp	gene	EC_number	COG	product
ENPDDFCA_02069	CDS	957				Putative enoyl-CoA hydratase EchA13
ENPDDFCA_02070	CDS	1110		1.14.14.155		3,6-diketocamphane 1,6-monooxygenase
ENPDDFCA_02071	CDS	2520	nqrF	7.2.1.1		Na(+)-translocating NADH-quinone reductase subunit F
ENPDDFCA_02072	CDS	1071	ephB	3.3.2.10		Epoxide hydrolase B
ENPDDFCA_02073	CDS	516		1.5.1.37		Flavin reductase
ENPDDFCA_02074	CDS	1062	ribBA_2		COG0108	Riboflavin biosynthesis protein RibBA
ENPDDFCA_02075	CDS	771	linC	1.1.1.-	COG1028	2,5-dichloro-2,5-cyclohexadiene-1,4-diol dehydrogenase
ENPDDFCA_02076	CDS	330	mazF5	3.1.-.-	COG2337	putative endoribonuclease MazF5
ENPDDFCA_02077	CDS	378	mazE5			Antitoxin MazE5
ENPDDFCA_02078	CDS	486				hypothetical protein
ENPDDFCA_02079	CDS	105				hypothetical protein
ENPDDFCA_02080	CDS	237				hypothetical protein
ENPDDFCA_02081	CDS	402				hypothetical protein
ENPDDFCA_02082	CDS	903				hypothetical protein
ENPDDFCA_02083	CDS	192				hypothetical protein
ENPDDFCA_02084	CDS	414				hypothetical protein
ENPDDFCA_02085	CDS	216				hypothetical protein
ENPDDFCA_02086	CDS	312				hypothetical protein
ENPDDFCA_02087	CDS	177				putative proteinA
ENPDDFCA_02088	CDS	354	higB1	3.1.-.-		putative endoribonuclease HigB1
ENPDDFCA_02089	CDS	450	higA1		COG1396	Antitoxin HigA1
ENPDDFCA_02090	CDS	546	secBL			SecB-like chaperone
ENPDDFCA_02091	CDS	615				hypothetical protein
ENPDDFCA_02092	CDS	297	parE1		COG3668	Toxin ParE1
ENPDDFCA_02093	CDS	300	parD1		COG3609	Antitoxin ParD1
ENPDDFCA_02094	CDS	342				hypothetical protein
ENPDDFCA_02095	CDS	108				hypothetical protein
ENPDDFCA_02096	CDS	408		3.1.-.-		Ribonuclease VapC35
ENPDDFCA_02097	CDS	273				Antitoxin VapB35
ENPDDFCA_02098	CDS	1221	mce3R			Transcriptional repressor Mce3R
ENPDDFCA_02099	CDS	258				hypothetical protein
ENPDDFCA_02100	CDS	798	mlaE		COG0767	Intermembrane phospholipid transport system permease protein MlaE
ENPDDFCA_02101	CDS	816				hypothetical protein
ENPDDFCA_02102	CDS	1278				hypothetical protein
ENPDDFCA_02103	CDS	1029				hypothetical protein
ENPDDFCA_02104	CDS	1245				hypothetical protein
ENPDDFCA_02105	CDS	1272				hypothetical protein
ENPDDFCA_02106	CDS	1134	lprN_3			Lipoprotein LprN
ENPDDFCA_02107	CDS	1314				hypothetical protein
ENPDDFCA_02108	CDS	576				hypothetical protein
ENPDDFCA_02109	CDS	468				hypothetical protein
ENPDDFCA_02110	CDS	360				hypothetical protein
ENPDDFCA_02111	CDS	666				hypothetical protein
ENPDDFCA_02112	CDS	123				hypothetical protein
ENPDDFCA_02113	CDS	387				hypothetical protein
ENPDDFCA_02114	CDS	1047	htpX_2	3.4.24.-		Protease HtpX
ENPDDFCA_02115	CDS	849				hypothetical protein
ENPDDFCA_02116	CDS	1446			COG0531	putative transporter
ENPDDFCA_02117	CDS	687				Immunogenic protein MPT64
ENPDDFCA_02118	CDS	969	nrdF1	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase subunit beta nrdF1
ENPDDFCA_02119	CDS	96				hypothetical protein
ENPDDFCA_02120	CDS	420		3.1.-.-	COG3742	Ribonuclease VapC36
ENPDDFCA_02121	CDS	288			COG4423	Putative antitoxin VapB36
ENPDDFCA_02122	CDS	1677				hypothetical protein
ENPDDFCA_02123	CDS	654		3.1.1.74		putative cutinase
ENPDDFCA_02124	CDS	231				hypothetical protein
ENPDDFCA_02125	CDS	912			COG0583	putative HTH-type transcriptional regulator
ENPDDFCA_02126	CDS	600	argO_2			Arginine exporter protein ArgO
ENPDDFCA_02127	CDS	243				hypothetical protein
ENPDDFCA_02128	CDS	540	ermD	2.1.1.-		rRNA adenine N-6-methyltransferase
ENPDDFCA_02129	CDS	561			COG5654	putative protein
ENPDDFCA_02130	CDS	342				putative protein
ENPDDFCA_02131	CDS	258				hypothetical protein
ENPDDFCA_02132	CDS	336				hypothetical protein
ENPDDFCA_02133	CDS	345	mazF6	3.1.27.-	COG2337	Endoribonuclease MazF6
ENPDDFCA_02134	CDS	249	mazE6			Antitoxin MazE6
ENPDDFCA_02135	CDS	2316	ctpG	3.6.3.-	COG2217	putative cation-transporting ATPase G
ENPDDFCA_02136	CDS	273				putative protein
ENPDDFCA_02137	CDS	357	cmtR		COG0640	HTH-type transcriptional regulator CmtR
ENPDDFCA_02138	CDS	729				putative protein
ENPDDFCA_02139	CDS	954			COG0589	Universal stress protein
ENPDDFCA_02140	CDS	294				hypothetical protein
ENPDDFCA_02141	CDS	2664	ctpF	3.6.3.-	COG0474	putative cation-transporting ATPase F
ENPDDFCA_02142	CDS	777			COG2513	putative protein
ENPDDFCA_02143	CDS	1395			COG0531	putative transporter
ENPDDFCA_02144	CDS	2205				hypothetical protein
ENPDDFCA_02145	CDS	783	fabG3	1.1.1.53		3-alpha-(or 20-beta)-hydroxysteroid dehydrogenase
ENPDDFCA_02146	CDS	255				hypothetical protein
ENPDDFCA_02147	CDS	708			COG0500	putative protein
ENPDDFCA_02148	CDS	198				putative proteinA
ENPDDFCA_02149	CDS	1497			COG0645	putative protein
ENPDDFCA_02150	CDS	888			COG0589	Universal stress protein
ENPDDFCA_02151	CDS	3984		3.2.1.-	COG0637	putative glycosyl hydrolase
ENPDDFCA_02152	CDS	345	fdxA_2		COG1146	Ferredoxin
ENPDDFCA_02153	CDS	141				hypothetical protein
ENPDDFCA_02154	CDS	1326			COG1373	putative protein
ENPDDFCA_02155	CDS	243			COG5450	Antitoxin VapB15
ENPDDFCA_02156	CDS	399		3.1.-.-		Ribonuclease VapC15
ENPDDFCA_02157	CDS	432				hypothetical protein
ENPDDFCA_02158	CDS	435				hypothetical protein
ENPDDFCA_02159	CDS	621				hypothetical protein
ENPDDFCA_02160	CDS	591				hypothetical protein
ENPDDFCA_02161	CDS	612				hypothetical protein
ENPDDFCA_02162	CDS	1041				hypothetical protein
ENPDDFCA_02163	CDS	720			COG2442	Putative antitoxin VapB45
ENPDDFCA_02164	CDS	351		3.1.-.-		Putative ribonuclease VapC45
ENPDDFCA_02165	CDS	288				hypothetical protein
ENPDDFCA_02166	CDS	306	higA2_1			Putative antitoxin HigA2
ENPDDFCA_02167	CDS	606	higB2_1		COG4683	Putative toxin HigB2
ENPDDFCA_02168	CDS	309				hypothetical protein
ENPDDFCA_02169	CDS	459				hypothetical protein
ENPDDFCA_02170	CDS	1548				hypothetical protein
ENPDDFCA_02171	CDS	960			COG0053	putative cation efflux system protein
ENPDDFCA_02172	CDS	885			COG0589	Universal stress protein
ENPDDFCA_02173	CDS	1722	dosT	2.7.13.3	COG2203	Oxygen sensor histidine kinase response regulator DosT
ENPDDFCA_02174	CDS	840			COG0589	Universal stress protein
ENPDDFCA_02175	CDS	1020	pfkB	2.7.1.11	COG1105	Putative ATP-dependent 6-phosphofructokinase isozyme 2
ENPDDFCA_02176	CDS	2040			COG1926	putative protein
ENPDDFCA_02177	CDS	435	hspX		COG0071	Alpha-crystallin
ENPDDFCA_02178	CDS	996	acg	1.-.-.-		Putative NAD(P)H nitroreductase acg
ENPDDFCA_02179	CDS	843				hypothetical protein
ENPDDFCA_02180	CDS	471				hypothetical protein
ENPDDFCA_02181	CDS	489				hypothetical protein
ENPDDFCA_02182	CDS	642				hypothetical protein
ENPDDFCA_02183	CDS	975				hypothetical protein
ENPDDFCA_02184	CDS	1074	msiK_1	7.5.2.-	COG3839	Diacetylchitobiose uptake system ATP-binding protein MsiK
ENPDDFCA_02185	CDS	843	araQ_1		COG0395	L-arabinose transport system permease protein AraQ
ENPDDFCA_02186	CDS	903	lacF			Lactose transport system permease protein LacF
ENPDDFCA_02187	CDS	1320				hypothetical protein
ENPDDFCA_02188	CDS	798				hypothetical protein
ENPDDFCA_02189	CDS	561	pncA	3.5.1.19	COG1335	Nicotinamidase/pyrazinamidase
ENPDDFCA_02190	CDS	351				hypothetical protein
ENPDDFCA_02191	CDS	1536	pnbA_3	3.1.1.-	COG2272	Para-nitrobenzyl esterase
ENPDDFCA_02192	CDS	657				hypothetical protein
ENPDDFCA_02193	CDS	2565			COG0574	putative protein
ENPDDFCA_02194	CDS	261				hypothetical protein
ENPDDFCA_02195	CDS	192				hypothetical protein
ENPDDFCA_02196	CDS	336				hypothetical protein
ENPDDFCA_02197	CDS	381				hypothetical protein
ENPDDFCA_02198	CDS	498				hypothetical protein
ENPDDFCA_02199	CDS	426				hypothetical protein
ENPDDFCA_02200	CDS	225				hypothetical protein
ENPDDFCA_02201	CDS	336	rbpA			RNA polymerase-binding protein RbpA
ENPDDFCA_02202	CDS	2790	ppm1_1		COG0815	Bifunctional apolipoprotein N-acyltransferase/polyprenol monophosphomannose synthase
ENPDDFCA_02203	CDS	1605	hutI_2	3.5.2.7		Imidazolonepropionase
ENPDDFCA_02204	CDS	531				hypothetical protein
ENPDDFCA_02205	CDS	714	clcD	3.1.1.45		Carboxymethylenebutenolidase
ENPDDFCA_02206	CDS	117				hypothetical protein
ENPDDFCA_02207	CDS	267	rpsR1_2		COG0238	30S ribosomal protein S18 1
ENPDDFCA_02208	CDS	306	rpsN		COG0199	30S ribosomal protein S14
ENPDDFCA_02209	CDS	165	rpmG2_2		COG0267	50S ribosomal protein L33 2
ENPDDFCA_02210	CDS	237	rpmB_1		COG0227	50S ribosomal protein L28
ENPDDFCA_02211	CDS	636				hypothetical protein
ENPDDFCA_02212	CDS	438				hypothetical protein
ENPDDFCA_02213	CDS	444				hypothetical protein
ENPDDFCA_02214	CDS	3585	cobN	6.6.1.2		Aerobic cobaltochelatase subunit CobN
ENPDDFCA_02215	CDS	153	mazE7			Antitoxin MazE7
ENPDDFCA_02216	CDS	411	mazF7	3.1.-.-	COG2337	putative endoribonuclease MazF7
ENPDDFCA_02217	CDS	1092				hypothetical protein
ENPDDFCA_02218	CDS	627	cobH	5.4.99.61	COG2082	Precorrin-8X methylmutase
ENPDDFCA_02219	CDS	1527	cobIJ		COG1010	Cobalamin biosynthesis protein CobIJ
ENPDDFCA_02220	CDS	1224				putative protein
ENPDDFCA_02221	CDS	924	blaC	3.5.2.6	COG2367	Beta-lactamase
ENPDDFCA_02222	CDS	558	sigC		COG1595	ECF RNA polymerase sigma factor SigC
ENPDDFCA_02223	CDS	735	cobK	1.3.1.54	COG2099	Precorrin-6A reductase
ENPDDFCA_02224	CDS	756	cobM	2.1.1.133	COG2875	Precorrin-4 C(11)-methyltransferase
ENPDDFCA_02225	CDS	1173	cobL	2.1.1.132	COG2241	Precorrin-6Y C(5,15)-methyltransferase [decarboxylating]
ENPDDFCA_02226	CDS	750		1.-.-.-	COG1028	putative oxidoreductase
ENPDDFCA_02227	CDS	408		1.3.98.-		F420H(2)-dependent biliverdin reductase
ENPDDFCA_02228	CDS	1464				hypothetical protein
ENPDDFCA_02229	CDS	1245				hypothetical protein
ENPDDFCA_02230	CDS	300				hypothetical protein
ENPDDFCA_02231	CDS	150				hypothetical protein
ENPDDFCA_02232	CDS	315				hypothetical protein
ENPDDFCA_02233	CDS	1971				hypothetical protein
ENPDDFCA_02234	CDS	573	lppJ			Putative lipoprotein LppJ
ENPDDFCA_02235	CDS	444				hypothetical protein
ENPDDFCA_02236	CDS	306				hypothetical protein
ENPDDFCA_02237	CDS	414				hypothetical protein
ENPDDFCA_02238	CDS	945				hypothetical protein
ENPDDFCA_02239	CDS	1143				putative protein
ENPDDFCA_02240	CDS	297				hypothetical protein
ENPDDFCA_02241	CDS	606				hypothetical protein
ENPDDFCA_02242	CDS	231				hypothetical protein
ENPDDFCA_02243	CDS	1770	pknJ	2.7.11.1		Serine/threonine-protein kinase PknJ
ENPDDFCA_02244	CDS	1128	pepE	3.4.13.-	COG0006	putative dipeptidase PepE
ENPDDFCA_02245	CDS	921		3.1.11.-	COG0258	5'-3' exonuclease
ENPDDFCA_02246	CDS	735				putative protein
ENPDDFCA_02247	CDS	2721	helY	3.6.4.-	COG4581	putative helicase HelY
ENPDDFCA_02248	CDS	927	tatC		COG0805	Sec-independent protein translocase protein TatC
ENPDDFCA_02249	CDS	252	tatA			Sec-independent protein translocase protein TatA
ENPDDFCA_02250	CDS	951	pafC		COG2378	Protein PafC
ENPDDFCA_02251	CDS	999	pafB		COG2378	Protein PafB
ENPDDFCA_02252	CDS	1344	pafA	6.3.1.19		Pup--protein ligase
ENPDDFCA_02253	CDS	1173				hypothetical protein
ENPDDFCA_02254	CDS	300				hypothetical protein
ENPDDFCA_02255	CDS	222				hypothetical protein
ENPDDFCA_02256	CDS	2541				hypothetical protein
ENPDDFCA_02257	CDS	834			COG4279	putative protein
ENPDDFCA_02258	CDS	435		3.1.-.-		Ribonuclease VapC37
ENPDDFCA_02259	CDS	255				hypothetical protein
ENPDDFCA_02260	CDS	258				hypothetical protein
ENPDDFCA_02261	CDS	297	lipY_2	3.1.1.3		Triacylglycerol lipase
ENPDDFCA_02262	CDS	732				putative PPE family protein PPE36
ENPDDFCA_02263	CDS	747	prcA	3.4.25.1	COG0638	Proteasome subunit alpha
ENPDDFCA_02264	CDS	876	prcB	3.4.25.1	COG0638	Proteasome subunit beta
ENPDDFCA_02265	CDS	195	pup			Prokaryotic ubiquitin-like protein Pup
ENPDDFCA_02266	CDS	1518	dop	3.4.-.-		Pup deamidase/depupylase
ENPDDFCA_02267	CDS	1194				hypothetical protein
ENPDDFCA_02268	CDS	642				hypothetical protein
ENPDDFCA_02269	CDS	1830	mpa		COG0464	Proteasome-associated ATPase
ENPDDFCA_02270	CDS	390				hypothetical protein
ENPDDFCA_02271	CDS	189				hypothetical protein
ENPDDFCA_02272	CDS	294				hypothetical protein
ENPDDFCA_02273	CDS	843	trmI	2.1.1.220	COG2519	tRNA (adenine(58)-N(1))-methyltransferase TrmI
ENPDDFCA_02274	CDS	837				hypothetical protein
ENPDDFCA_02275	CDS	483				hypothetical protein
ENPDDFCA_02276	CDS	855	hisG	2.4.2.17	COG0040	ATP phosphoribosyltransferase
ENPDDFCA_02277	CDS	282	hisE	3.6.1.31	COG0140	Phosphoribosyl-ATP pyrophosphatase
ENPDDFCA_02278	CDS	1422				putative PPE family protein PPE37
ENPDDFCA_02279	CDS	3579	metH	2.1.1.13	COG0646	Methionine synthase
ENPDDFCA_02280	CDS	879				hypothetical protein
ENPDDFCA_02281	CDS	438				hypothetical protein
ENPDDFCA_02282	CDS	159				hypothetical protein
ENPDDFCA_02283	CDS	207			COG3391	PE-PGRS family protein PE_PGRS17
ENPDDFCA_02284	CDS	1470	ansP1		COG1113	L-asparagine permease 1
ENPDDFCA_02285	CDS	204				hypothetical protein
ENPDDFCA_02286	CDS	882	hcaB_5	1.3.1.87		3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase
ENPDDFCA_02287	CDS	1245	mshC_1	6.3.1.13	COG0215	L-cysteine:1D-myo-inositol 2-amino-2-deoxy-alpha-D-glucopyranoside ligase
ENPDDFCA_02288	CDS	804	cysQ	3.1.3.7	COG1218	3'-phosphoadenosine 5'-phosphate phosphatase
ENPDDFCA_02289	CDS	246				hypothetical protein
ENPDDFCA_02290	CDS	159				hypothetical protein
ENPDDFCA_02291	CDS	837				hypothetical protein
ENPDDFCA_02292	CDS	588				hypothetical protein
ENPDDFCA_02293	CDS	711	pspA_1	3.1.3.3	COG0406	Phosphoserine phosphatase 1
ENPDDFCA_02294	CDS	849	uppP	3.6.1.27	COG1968	Undecaprenyl-diphosphatase
ENPDDFCA_02295	CDS	309				hypothetical protein
ENPDDFCA_02296	CDS	1026				hypothetical protein
ENPDDFCA_02297	CDS	282				hypothetical protein
ENPDDFCA_02298	CDS	1119	pyrD	1.3.5.2	COG0167	Dihydroorotate dehydrogenase (quinone)
ENPDDFCA_02299	CDS	531				hypothetical protein
ENPDDFCA_02300	CDS	1347	dapE_2	3.5.1.18		Succinyl-diaminopimelate desuccinylase
ENPDDFCA_02301	tRNA	87				tRNA-Leu(gag)
ENPDDFCA_02302	CDS	318	parE2			Toxin ParE2
ENPDDFCA_02303	CDS	216	parD2			Antitoxin ParD2
ENPDDFCA_02304	CDS	1059	pyrE_2	2.4.2.10		Orotate phosphoribosyltransferase
ENPDDFCA_02305	CDS	384				hypothetical protein
ENPDDFCA_02306	CDS	783			COG3599	Cell wall synthesis protein Wag31
ENPDDFCA_02307	CDS	330				hypothetical protein
ENPDDFCA_02308	CDS	657	sepF		COG1799	Cell division protein SepF
ENPDDFCA_02309	CDS	777			COG0325	Pyridoxal phosphate homeostasis protein
ENPDDFCA_02310	CDS	804		1.10.3.-	COG1496	Polyphenol oxidase
ENPDDFCA_02311	CDS	1140	ftsZ		COG0206	Cell division protein FtsZ
ENPDDFCA_02312	CDS	945	ftsQ		COG1589	Cell division protein FtsQ
ENPDDFCA_02313	CDS	1485	murC	6.3.2.8	COG0773	UDP-N-acetylmuramate--L-alanine ligase
ENPDDFCA_02314	CDS	1233	murG	2.4.1.227	COG0707	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
ENPDDFCA_02315	CDS	1575	ftsW	2.4.1.129	COG0772	putative peptidoglycan glycosyltransferase FtsW
ENPDDFCA_02316	CDS	1491	murD	6.3.2.9	COG0771	UDP-N-acetylmuramoylalanine--D-glutamate ligase
ENPDDFCA_02317	CDS	1080	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
ENPDDFCA_02318	CDS	1533	murF	6.3.2.10	COG0770	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
ENPDDFCA_02319	CDS	1554	murE	6.3.2.13	COG0769	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase
ENPDDFCA_02320	CDS	1035				hypothetical protein
ENPDDFCA_02321	CDS	342				hypothetical protein
ENPDDFCA_02322	CDS	282				hypothetical protein
ENPDDFCA_02323	CDS	867			COG2141	putative protein
ENPDDFCA_02324	CDS	1821	pbpB		COG0768	Penicillin-binding protein PbpB
ENPDDFCA_02325	CDS	783				hypothetical protein
ENPDDFCA_02326	CDS	1440	rsmH	2.1.1.199		Ribosomal RNA small subunit methyltransferase H
ENPDDFCA_02327	CDS	432	mraZ		COG2001	Transcriptional regulator MraZ
ENPDDFCA_02328	CDS	177				hypothetical protein
ENPDDFCA_02329	CDS	405				hypothetical protein
ENPDDFCA_02330	CDS	621				hypothetical protein
ENPDDFCA_02331	CDS	684	lppM			Protein LppM
ENPDDFCA_02332	CDS	906				hypothetical protein
ENPDDFCA_02333	CDS	1059	sdsA	2.5.1.84		All-trans-nonaprenyl-diphosphate synthase (geranyl-diphosphate specific)
ENPDDFCA_02334	CDS	1551	mptA	2.4.1.-		Alpha-(1->6)-mannopyranosyltransferase A
ENPDDFCA_02335	CDS	465				DNA-binding protein
ENPDDFCA_02336	CDS	201				hypothetical protein
ENPDDFCA_02337	CDS	327				hypothetical protein
ENPDDFCA_02338	CDS	225				hypothetical protein
ENPDDFCA_02339	CDS	1389	aroG	2.5.1.54	COG3200	Phospho-2-dehydro-3-deoxyheptonate aldolase AroG
ENPDDFCA_02340	CDS	507		3.1.13.-		3'-5' exoribonuclease
ENPDDFCA_02341	CDS	939				hypothetical protein
ENPDDFCA_02342	CDS	1284		2.4.1.-		Polyprenol-phosphate-mannose-dependent alpha-(1-2)-phosphatidylinositol mannoside mannosyltransferase
ENPDDFCA_02343	CDS	714				hypothetical protein
ENPDDFCA_02344	CDS	552				hypothetical protein
ENPDDFCA_02345	CDS	1137				hypothetical protein
ENPDDFCA_02346	CDS	435				hypothetical protein
ENPDDFCA_02347	CDS	390				hypothetical protein
ENPDDFCA_02348	CDS	1803		6.2.1.3	COG1022	Long-chain-fatty-acid--CoA ligase FadD15
ENPDDFCA_02349	CDS	2088	mshA_3	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
ENPDDFCA_02350	CDS	1182				hypothetical protein
ENPDDFCA_02351	CDS	279				hypothetical protein
ENPDDFCA_02352	CDS	1944		3.1.-.-	COG0322	Putative bifunctional exonuclease/endonuclease protein
ENPDDFCA_02353	CDS	1044	trpD	2.4.2.18	COG0547	Anthranilate phosphoribosyltransferase
ENPDDFCA_02354	CDS	135				hypothetical protein
ENPDDFCA_02355	CDS	612	ctaE	1.9.3.1	COG1845	putative cytochrome c oxidase subunit 3
ENPDDFCA_02356	CDS	843	qcrC	7.1.1.8	COG2010	Cytochrome bc1 complex cytochrome c subunit
ENPDDFCA_02357	CDS	1212	qcrA		COG0723	Cytochrome bc1 complex Rieske iron-sulfur subunit
ENPDDFCA_02358	CDS	507				hypothetical protein
ENPDDFCA_02359	CDS	567				hypothetical protein
ENPDDFCA_02360	CDS	543				hypothetical protein
ENPDDFCA_02361	CDS	900	mmpS3_1			putative transport accessory protein MmpS3
ENPDDFCA_02362	CDS	420	ctaF	1.9.3.1		Cytochrome c oxidase polypeptide 4
ENPDDFCA_02363	CDS	987	ctaC	1.9.3.1	COG1622	Cytochrome c oxidase subunit 2
ENPDDFCA_02364	CDS	1959	asnB	6.3.5.4	COG0367	Putative asparagine synthetase [glutamine-hydrolyzing]
ENPDDFCA_02365	CDS	975	adoK	2.7.1.20	COG0524	Adenosine kinase
ENPDDFCA_02366	CDS	693				putative protein
ENPDDFCA_02367	CDS	357				Protein
ENPDDFCA_02368	CDS	1146			COG1929	putative protein
ENPDDFCA_02369	CDS	711				putative protein
ENPDDFCA_02370	CDS	93				hypothetical protein
ENPDDFCA_02371	CDS	1086	cobT	2.4.2.21	COG2038	Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase
ENPDDFCA_02372	CDS	747	cobS	2.7.8.26	COG0368	Adenosylcobinamide-GDP ribazoletransferase
ENPDDFCA_02373	CDS	1539				hypothetical protein
ENPDDFCA_02374	CDS	1107	ilvE	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase
ENPDDFCA_02375	CDS	1104	gcvT	2.1.2.10	COG0404	Aminomethyltransferase
ENPDDFCA_02376	CDS	1167				putative protein
ENPDDFCA_02377	CDS	1680	pepA	3.4.11.1	COG0260	putative cytosol aminopeptidase
ENPDDFCA_02378	CDS	1779	ephD	1.-.-.-	COG1028	putative oxidoreductase EphD
ENPDDFCA_02379	CDS	1662	dlaT	2.3.1.12	COG0508	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
ENPDDFCA_02380	CDS	906			COG1090	Epimerase family protein
ENPDDFCA_02381	CDS	693	lipB	2.3.1.181	COG0321	Octanoyltransferase
ENPDDFCA_02382	CDS	936	lipA	2.8.1.8	COG0320	Lipoyl synthase
ENPDDFCA_02383	CDS	753				putative protein
ENPDDFCA_02384	CDS	423				hypothetical protein
ENPDDFCA_02385	CDS	1437	glnA1	6.3.1.2	COG0174	Glutamine synthetase
ENPDDFCA_02386	CDS	2985	glnE		COG1391	Bifunctional glutamine synthetase adenylyltransferase/adenylyl-removing enzyme
ENPDDFCA_02387	CDS	1341	glnA2	6.3.1.2	COG0174	Glutamine synthetase
ENPDDFCA_02388	CDS	1554	caeB_1	3.1.1.-		Carboxylesterase B
ENPDDFCA_02389	CDS	1581	caeA	3.1.1.-		Carboxylesterase A
ENPDDFCA_02390	CDS	126				hypothetical protein
ENPDDFCA_02391	CDS	846	panB	2.1.2.11	COG0413	3-methyl-2-oxobutanoate hydroxymethyltransferase
ENPDDFCA_02392	CDS	1542				putative protein
ENPDDFCA_02393	CDS	204				hypothetical protein
ENPDDFCA_02394	CDS	228				hypothetical protein
ENPDDFCA_02395	CDS	486				hypothetical protein
ENPDDFCA_02396	CDS	1029			COG0328	Bifunctional protein
ENPDDFCA_02397	CDS	108				hypothetical protein
ENPDDFCA_02398	CDS	468				hypothetical protein
ENPDDFCA_02399	CDS	1140			COG0327	GTP cyclohydrolase 1 type 2 
ENPDDFCA_02400	CDS	1095		2.6.1.-	COG0079	putative aminotransferase
ENPDDFCA_02401	CDS	156				hypothetical protein
ENPDDFCA_02402	CDS	759			COG0546	putative protein
ENPDDFCA_02403	CDS	492	ptpA	3.1.3.48	COG0394	putative low molecular weight protein-tyrosine-phosphatase
ENPDDFCA_02404	CDS	816			COG3346	putative SURF1-like protein
ENPDDFCA_02405	CDS	1050	cobD		COG1270	Cobalamin biosynthesis protein CobD
ENPDDFCA_02406	CDS	816			COG3662	putative protein
ENPDDFCA_02407	CDS	126				hypothetical protein
ENPDDFCA_02408	tRNA	74				tRNA-Val(tac)
ENPDDFCA_02409	CDS	462	ahpE	1.11.1.15	COG1225	Alkyl hydroperoxide reductase E
ENPDDFCA_02410	CDS	423				putative protein
ENPDDFCA_02411	CDS	591				putative protein
ENPDDFCA_02412	CDS	2793	aceE	1.2.4.1	COG2609	Pyruvate dehydrogenase E1 component
ENPDDFCA_02413	CDS	1245			COG2508	putative protein
ENPDDFCA_02414	CDS	909	fabD	2.3.1.39	COG0331	Malonyl CoA-acyl carrier protein transacylase
ENPDDFCA_02415	CDS	348	acpM		COG0236	Meromycolate extension acyl carrier protein
ENPDDFCA_02416	CDS	123				hypothetical protein
ENPDDFCA_02417	CDS	300				hypothetical protein
ENPDDFCA_02418	CDS	1422	accD6	6.4.1.3	COG4799	putative propionyl-CoA carboxylase beta chain 6
ENPDDFCA_02419	CDS	888				hypothetical protein
ENPDDFCA_02420	CDS	1545	glpD1	1.1.5.3	COG0578	Glycerol-3-phosphate dehydrogenase 1
ENPDDFCA_02421	CDS	570				putative HTH-type transcriptional regulator
ENPDDFCA_02422	CDS	420				hypothetical protein
ENPDDFCA_02423	CDS	1215		1.-.-.-	COG0277	putative FAD-linked oxidoreductase
ENPDDFCA_02424	CDS	930	dagK	2.7.1.107	COG1597	Diacylglycerol kinase
ENPDDFCA_02425	CDS	504				hypothetical protein
ENPDDFCA_02426	CDS	456				hypothetical protein
ENPDDFCA_02427	CDS	219				hypothetical protein
ENPDDFCA_02428	CDS	513				hypothetical protein
ENPDDFCA_02429	CDS	819				hypothetical protein
ENPDDFCA_02430	CDS	981	COQ5_1	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
ENPDDFCA_02431	CDS	1086		1.1.1.306		S-(hydroxymethyl)mycothiol dehydrogenase
ENPDDFCA_02432	CDS	636	gloB_3	3.1.2.6		Hydroxyacylglutathione hydrolase
ENPDDFCA_02433	CDS	432	lnt_1	2.3.1.269		Apolipoprotein N-acyltransferase
ENPDDFCA_02434	CDS	1095	lnt_2	2.3.1.269		Apolipoprotein N-acyltransferase
ENPDDFCA_02435	CDS	954				hypothetical protein
ENPDDFCA_02436	CDS	1779	dnaK_2			Chaperone protein DnaK
ENPDDFCA_02437	CDS	1230				hypothetical protein
ENPDDFCA_02438	CDS	1287		1.14.15.14	COG2124	Methyl-branched lipid omega-hydroxylase
ENPDDFCA_02439	CDS	1167				hypothetical protein
ENPDDFCA_02440	CDS	1470				hypothetical protein
ENPDDFCA_02441	CDS	528				hypothetical protein
ENPDDFCA_02442	CDS	300				putative protein
ENPDDFCA_02443	CDS	369			COG2149	putative protein
ENPDDFCA_02444	CDS	612				hypothetical protein
ENPDDFCA_02445	CDS	870		2.3.2.21		Cyclo(L-tyrosyl-L-tyrosyl) synthase
ENPDDFCA_02446	CDS	1191		1.14.19.70		Mycocyclosin synthase
ENPDDFCA_02447	CDS	852			COG0584	putative protein
ENPDDFCA_02448	CDS	1380		1.-.-.-	COG0277	putative FAD-linked oxidoreductase
ENPDDFCA_02449	CDS	1659				hypothetical protein
