locus_tag	ftype	length_bp	gene	EC_number	COG	product
BCAPFGBE_02094	CDS	378	mazE5			Antitoxin MazE5
BCAPFGBE_02095	CDS	486				hypothetical protein
BCAPFGBE_02096	CDS	105				hypothetical protein
BCAPFGBE_02097	CDS	237				hypothetical protein
BCAPFGBE_02098	CDS	402				hypothetical protein
BCAPFGBE_02099	CDS	903				hypothetical protein
BCAPFGBE_02100	CDS	192				hypothetical protein
BCAPFGBE_02101	CDS	414				hypothetical protein
BCAPFGBE_02102	CDS	216				hypothetical protein
BCAPFGBE_02103	CDS	312				hypothetical protein
BCAPFGBE_02104	CDS	177				putative proteinA
BCAPFGBE_02105	CDS	354	higB1	3.1.-.-		putative endoribonuclease HigB1
BCAPFGBE_02106	CDS	450	higA1		COG1396	Antitoxin HigA1
BCAPFGBE_02107	CDS	546	secBL			SecB-like chaperone
BCAPFGBE_02108	CDS	615				hypothetical protein
BCAPFGBE_02109	CDS	297	parE1		COG3668	Toxin ParE1
BCAPFGBE_02110	CDS	300	parD1		COG3609	Antitoxin ParD1
BCAPFGBE_02111	CDS	342				hypothetical protein
BCAPFGBE_02112	CDS	108				hypothetical protein
BCAPFGBE_02113	CDS	408		3.1.-.-		Ribonuclease VapC35
BCAPFGBE_02114	CDS	273				Antitoxin VapB35
BCAPFGBE_02115	CDS	1221	mce3R			Transcriptional repressor Mce3R
BCAPFGBE_02116	CDS	258				hypothetical protein
BCAPFGBE_02117	CDS	798	mlaE		COG0767	Intermembrane phospholipid transport system permease protein MlaE
BCAPFGBE_02118	CDS	816				hypothetical protein
BCAPFGBE_02119	CDS	1278				hypothetical protein
BCAPFGBE_02120	CDS	1029				hypothetical protein
BCAPFGBE_02121	CDS	1245				hypothetical protein
BCAPFGBE_02122	CDS	1272				hypothetical protein
BCAPFGBE_02123	CDS	1134	lprN_3			Lipoprotein LprN
BCAPFGBE_02124	CDS	1314				hypothetical protein
BCAPFGBE_02125	CDS	576				hypothetical protein
BCAPFGBE_02126	CDS	468				hypothetical protein
BCAPFGBE_02127	CDS	360				hypothetical protein
BCAPFGBE_02128	CDS	666				hypothetical protein
BCAPFGBE_02129	CDS	123				hypothetical protein
BCAPFGBE_02130	CDS	387				hypothetical protein
BCAPFGBE_02131	CDS	1047	htpX_2	3.4.24.-		Protease HtpX
BCAPFGBE_02132	CDS	849				hypothetical protein
BCAPFGBE_02133	CDS	1446			COG0531	putative transporter
BCAPFGBE_02134	CDS	687				Immunogenic protein MPT64
BCAPFGBE_02135	CDS	969	nrdF1	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase subunit beta nrdF1
BCAPFGBE_02136	CDS	96				hypothetical protein
BCAPFGBE_02137	CDS	420		3.1.-.-	COG3742	Ribonuclease VapC36
BCAPFGBE_02138	CDS	288			COG4423	Putative antitoxin VapB36
BCAPFGBE_02139	CDS	1677				hypothetical protein
BCAPFGBE_02140	CDS	654		3.1.1.74		putative cutinase
BCAPFGBE_02141	CDS	231				hypothetical protein
BCAPFGBE_02142	CDS	912			COG0583	putative HTH-type transcriptional regulator
BCAPFGBE_02143	CDS	600	argO_2			Arginine exporter protein ArgO
BCAPFGBE_02144	CDS	243				hypothetical protein
BCAPFGBE_02145	CDS	540	ermD	2.1.1.-		rRNA adenine N-6-methyltransferase
BCAPFGBE_02146	CDS	561			COG5654	putative protein
BCAPFGBE_02147	CDS	342				putative protein
BCAPFGBE_02148	CDS	258				hypothetical protein
BCAPFGBE_02149	CDS	336				hypothetical protein
BCAPFGBE_02150	CDS	345	mazF6	3.1.27.-	COG2337	Endoribonuclease MazF6
BCAPFGBE_02151	CDS	249	mazE6			Antitoxin MazE6
BCAPFGBE_02152	CDS	2316	ctpG	3.6.3.-	COG2217	putative cation-transporting ATPase G
BCAPFGBE_02153	CDS	273				putative protein
BCAPFGBE_02154	CDS	357	cmtR		COG0640	HTH-type transcriptional regulator CmtR
BCAPFGBE_02155	CDS	768				putative protein
BCAPFGBE_02156	CDS	954			COG0589	Universal stress protein
BCAPFGBE_02157	CDS	294				hypothetical protein
BCAPFGBE_02158	CDS	2664	ctpF	3.6.3.-	COG0474	putative cation-transporting ATPase F
BCAPFGBE_02159	CDS	777			COG2513	putative protein
BCAPFGBE_02160	CDS	1323			COG0531	putative transporter
BCAPFGBE_02161	CDS	1443				putative protein
BCAPFGBE_02162	CDS	753			COG3884	putative protein
BCAPFGBE_02163	CDS	783	fabG3	1.1.1.53		3-alpha-(or 20-beta)-hydroxysteroid dehydrogenase
BCAPFGBE_02164	CDS	255				hypothetical protein
BCAPFGBE_02165	CDS	2412				hypothetical protein
BCAPFGBE_02166	CDS	888			COG0589	Universal stress protein
BCAPFGBE_02167	CDS	3984		3.2.1.-	COG0637	putative glycosyl hydrolase
BCAPFGBE_02168	CDS	345	fdxA_2		COG1146	Ferredoxin
BCAPFGBE_02169	CDS	141				hypothetical protein
BCAPFGBE_02170	CDS	1326			COG1373	putative protein
BCAPFGBE_02171	CDS	243			COG5450	Antitoxin VapB15
BCAPFGBE_02172	CDS	399		3.1.-.-		Ribonuclease VapC15
BCAPFGBE_02173	CDS	432				hypothetical protein
BCAPFGBE_02174	CDS	435				hypothetical protein
BCAPFGBE_02175	CDS	621				hypothetical protein
BCAPFGBE_02176	CDS	591				hypothetical protein
BCAPFGBE_02177	CDS	612				hypothetical protein
BCAPFGBE_02178	CDS	1041				hypothetical protein
BCAPFGBE_02179	CDS	720			COG2442	Putative antitoxin VapB45
BCAPFGBE_02180	CDS	351		3.1.-.-		Putative ribonuclease VapC45
BCAPFGBE_02181	CDS	288				hypothetical protein
BCAPFGBE_02182	CDS	306	higA2_1			Putative antitoxin HigA2
BCAPFGBE_02183	CDS	606	higB2_1		COG4683	Putative toxin HigB2
BCAPFGBE_02184	CDS	420				hypothetical protein
BCAPFGBE_02185	CDS	459				hypothetical protein
BCAPFGBE_02186	CDS	1548				hypothetical protein
BCAPFGBE_02187	CDS	960			COG0053	putative cation efflux system protein
BCAPFGBE_02188	CDS	885			COG0589	Universal stress protein
BCAPFGBE_02189	CDS	1722	dosT	2.7.13.3	COG2203	Oxygen sensor histidine kinase response regulator DosT
BCAPFGBE_02190	CDS	840			COG0589	Universal stress protein
BCAPFGBE_02191	CDS	1020	pfkB	2.7.1.11	COG1105	Putative ATP-dependent 6-phosphofructokinase isozyme 2
BCAPFGBE_02192	CDS	2040			COG1926	putative protein
BCAPFGBE_02193	CDS	435	hspX		COG0071	Alpha-crystallin
BCAPFGBE_02194	CDS	996	acg	1.-.-.-		Putative NAD(P)H nitroreductase acg
BCAPFGBE_02195	CDS	843				hypothetical protein
BCAPFGBE_02196	CDS	471				hypothetical protein
BCAPFGBE_02197	CDS	489				hypothetical protein
BCAPFGBE_02198	CDS	642				hypothetical protein
BCAPFGBE_02199	CDS	975				hypothetical protein
BCAPFGBE_02200	CDS	1074	msiK_1	7.5.2.-	COG3839	Diacetylchitobiose uptake system ATP-binding protein MsiK
BCAPFGBE_02201	CDS	843	araQ_1		COG0395	L-arabinose transport system permease protein AraQ
BCAPFGBE_02202	CDS	903	lacF			Lactose transport system permease protein LacF
BCAPFGBE_02203	CDS	1320				hypothetical protein
BCAPFGBE_02204	CDS	798				hypothetical protein
BCAPFGBE_02205	CDS	561	pncA	3.5.1.19	COG1335	Nicotinamidase/pyrazinamidase
BCAPFGBE_02206	CDS	351				hypothetical protein
BCAPFGBE_02207	CDS	1536	pnbA_3	3.1.1.-	COG2272	Para-nitrobenzyl esterase
BCAPFGBE_02208	CDS	657				hypothetical protein
BCAPFGBE_02209	CDS	2565			COG0574	putative protein
BCAPFGBE_02210	CDS	261				hypothetical protein
BCAPFGBE_02211	CDS	192				hypothetical protein
BCAPFGBE_02212	CDS	336				hypothetical protein
BCAPFGBE_02213	CDS	381				hypothetical protein
BCAPFGBE_02214	CDS	498				hypothetical protein
BCAPFGBE_02215	CDS	426				hypothetical protein
BCAPFGBE_02216	CDS	225				hypothetical protein
BCAPFGBE_02217	CDS	336	rbpA			RNA polymerase-binding protein RbpA
BCAPFGBE_02218	CDS	2790	ppm1_1		COG0815	Bifunctional apolipoprotein N-acyltransferase/polyprenol monophosphomannose synthase
BCAPFGBE_02219	CDS	1605	hutI_2	3.5.2.7		Imidazolonepropionase
BCAPFGBE_02220	CDS	531				hypothetical protein
BCAPFGBE_02221	CDS	714	clcD	3.1.1.45		Carboxymethylenebutenolidase
BCAPFGBE_02222	CDS	117				hypothetical protein
BCAPFGBE_02223	CDS	267	rpsR1_2		COG0238	30S ribosomal protein S18 1
BCAPFGBE_02224	CDS	306	rpsN		COG0199	30S ribosomal protein S14
BCAPFGBE_02225	CDS	165	rpmG2_2		COG0267	50S ribosomal protein L33 2
BCAPFGBE_02226	CDS	237	rpmB_1		COG0227	50S ribosomal protein L28
BCAPFGBE_02227	CDS	1005				hypothetical protein
BCAPFGBE_02228	CDS	393				hypothetical protein
BCAPFGBE_02229	CDS	444				hypothetical protein
BCAPFGBE_02230	CDS	3585	cobN	6.6.1.2		Aerobic cobaltochelatase subunit CobN
BCAPFGBE_02231	CDS	153	mazE7			Antitoxin MazE7
BCAPFGBE_02232	CDS	411	mazF7	3.1.-.-	COG2337	putative endoribonuclease MazF7
BCAPFGBE_02233	CDS	1092				hypothetical protein
BCAPFGBE_02234	CDS	627	cobH	5.4.99.61	COG2082	Precorrin-8X methylmutase
BCAPFGBE_02235	CDS	1527	cobIJ		COG1010	Cobalamin biosynthesis protein CobIJ
BCAPFGBE_02236	CDS	1224				putative protein
BCAPFGBE_02237	CDS	924	blaC	3.5.2.6	COG2367	Beta-lactamase
BCAPFGBE_02238	CDS	558	sigC		COG1595	ECF RNA polymerase sigma factor SigC
BCAPFGBE_02239	CDS	735	cobK	1.3.1.54	COG2099	Precorrin-6A reductase
BCAPFGBE_02240	CDS	756	cobM	2.1.1.133	COG2875	Precorrin-4 C(11)-methyltransferase
BCAPFGBE_02241	CDS	1173	cobL	2.1.1.132	COG2241	Precorrin-6Y C(5,15)-methyltransferase [decarboxylating]
BCAPFGBE_02242	CDS	750		1.-.-.-	COG1028	putative oxidoreductase
BCAPFGBE_02243	CDS	408		1.3.98.-		F420H(2)-dependent biliverdin reductase
BCAPFGBE_02244	CDS	1464				hypothetical protein
BCAPFGBE_02245	CDS	1245				hypothetical protein
BCAPFGBE_02246	CDS	300				hypothetical protein
BCAPFGBE_02247	CDS	150				hypothetical protein
BCAPFGBE_02248	CDS	315				hypothetical protein
BCAPFGBE_02249	CDS	1971				hypothetical protein
BCAPFGBE_02250	CDS	573	lppJ			Putative lipoprotein LppJ
BCAPFGBE_02251	CDS	444				hypothetical protein
BCAPFGBE_02252	CDS	306				hypothetical protein
BCAPFGBE_02253	CDS	414				hypothetical protein
BCAPFGBE_02254	CDS	945				hypothetical protein
BCAPFGBE_02255	CDS	1143				putative protein
BCAPFGBE_02256	CDS	297				hypothetical protein
BCAPFGBE_02257	CDS	606				hypothetical protein
BCAPFGBE_02258	CDS	231				hypothetical protein
BCAPFGBE_02259	CDS	1770	pknJ	2.7.11.1		Serine/threonine-protein kinase PknJ
BCAPFGBE_02260	CDS	1128	pepE	3.4.13.-	COG0006	putative dipeptidase PepE
BCAPFGBE_02261	CDS	921		3.1.11.-	COG0258	5'-3' exonuclease
BCAPFGBE_02262	CDS	735				putative protein
BCAPFGBE_02263	CDS	2721	helY	3.6.4.-	COG4581	putative helicase HelY
BCAPFGBE_02264	CDS	999	tatC		COG0805	Sec-independent protein translocase protein TatC
BCAPFGBE_02265	CDS	348	tatA			Sec-independent protein translocase protein TatA
BCAPFGBE_02266	CDS	951	pafC		COG2378	Protein PafC
BCAPFGBE_02267	CDS	999	pafB		COG2378	Protein PafB
BCAPFGBE_02268	CDS	1344	pafA	6.3.1.19		Pup--protein ligase
BCAPFGBE_02269	CDS	1173				hypothetical protein
BCAPFGBE_02270	CDS	300				hypothetical protein
BCAPFGBE_02271	CDS	222				hypothetical protein
BCAPFGBE_02272	CDS	681				hypothetical protein
BCAPFGBE_02273	CDS	501				hypothetical protein
BCAPFGBE_02274	CDS	342			COG4279	putative protein
BCAPFGBE_02275	CDS	435		3.1.-.-		Ribonuclease VapC37
BCAPFGBE_02276	CDS	255				hypothetical protein
BCAPFGBE_02277	CDS	258				hypothetical protein
BCAPFGBE_02278	CDS	297	lipY_2	3.1.1.3		Triacylglycerol lipase
BCAPFGBE_02279	CDS	732				putative PPE family protein PPE36
BCAPFGBE_02280	CDS	747	prcA	3.4.25.1	COG0638	Proteasome subunit alpha
BCAPFGBE_02281	CDS	876	prcB	3.4.25.1	COG0638	Proteasome subunit beta
BCAPFGBE_02282	CDS	195	pup			Prokaryotic ubiquitin-like protein Pup
BCAPFGBE_02283	CDS	1518	dop	3.4.-.-		Pup deamidase/depupylase
BCAPFGBE_02284	CDS	1194				hypothetical protein
BCAPFGBE_02285	CDS	642				hypothetical protein
BCAPFGBE_02286	CDS	1830	mpa		COG0464	Proteasome-associated ATPase
BCAPFGBE_02287	CDS	99				hypothetical protein
BCAPFGBE_02288	CDS	570	lppK			Putative lipoprotein LppK
BCAPFGBE_02289	CDS	294				hypothetical protein
BCAPFGBE_02290	CDS	843	trmI	2.1.1.220	COG2519	tRNA (adenine(58)-N(1))-methyltransferase TrmI
BCAPFGBE_02291	CDS	837				hypothetical protein
BCAPFGBE_02292	CDS	483				hypothetical protein
BCAPFGBE_02293	CDS	855	hisG	2.4.2.17	COG0040	ATP phosphoribosyltransferase
BCAPFGBE_02294	CDS	282	hisE	3.6.1.31	COG0140	Phosphoribosyl-ATP pyrophosphatase
BCAPFGBE_02295	CDS	1422				putative PPE family protein PPE37
BCAPFGBE_02296	CDS	3579	metH	2.1.1.13	COG0646	Methionine synthase
BCAPFGBE_02297	CDS	879				hypothetical protein
BCAPFGBE_02298	CDS	438				hypothetical protein
BCAPFGBE_02299	CDS	159				hypothetical protein
BCAPFGBE_02300	CDS	207			COG3391	PE-PGRS family protein PE_PGRS17
BCAPFGBE_02301	CDS	1470	ansP1		COG1113	L-asparagine permease 1
BCAPFGBE_02302	CDS	204				hypothetical protein
BCAPFGBE_02303	CDS	882	hcaB_3	1.3.1.87		3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase
BCAPFGBE_02304	CDS	1245	mshC	6.3.1.13	COG0215	L-cysteine:1D-myo-inositol 2-amino-2-deoxy-alpha-D-glucopyranoside ligase
BCAPFGBE_02305	CDS	804	cysQ	3.1.3.7	COG1218	3'-phosphoadenosine 5'-phosphate phosphatase
BCAPFGBE_02306	CDS	246				hypothetical protein
BCAPFGBE_02307	CDS	159				hypothetical protein
BCAPFGBE_02308	CDS	837				hypothetical protein
BCAPFGBE_02309	CDS	588				hypothetical protein
BCAPFGBE_02310	CDS	711	pspA_1	3.1.3.3	COG0406	Phosphoserine phosphatase 1
BCAPFGBE_02311	CDS	849	uppP	3.6.1.27	COG1968	Undecaprenyl-diphosphatase
BCAPFGBE_02312	CDS	309				hypothetical protein
BCAPFGBE_02313	CDS	1026				hypothetical protein
BCAPFGBE_02314	CDS	282				hypothetical protein
BCAPFGBE_02315	CDS	1119	pyrD	1.3.5.2	COG0167	Dihydroorotate dehydrogenase (quinone)
BCAPFGBE_02316	CDS	660				hypothetical protein
BCAPFGBE_02317	CDS	1347	dapE_2	3.5.1.18		Succinyl-diaminopimelate desuccinylase
BCAPFGBE_02318	tRNA	87				tRNA-Leu(gag)
BCAPFGBE_02319	CDS	318	parE2			Toxin ParE2
BCAPFGBE_02320	CDS	216	parD2			Antitoxin ParD2
BCAPFGBE_02321	CDS	1059	pyrE_2	2.4.2.10		Orotate phosphoribosyltransferase
BCAPFGBE_02322	CDS	357				hypothetical protein
BCAPFGBE_02323	CDS	783			COG3599	Cell wall synthesis protein Wag31
BCAPFGBE_02324	CDS	291				hypothetical protein
BCAPFGBE_02325	CDS	657	sepF		COG1799	Cell division protein SepF
BCAPFGBE_02326	CDS	777			COG0325	Pyridoxal phosphate homeostasis protein
BCAPFGBE_02327	CDS	804		1.10.3.-	COG1496	Polyphenol oxidase
BCAPFGBE_02328	CDS	1140	ftsZ		COG0206	Cell division protein FtsZ
BCAPFGBE_02329	CDS	945	ftsQ		COG1589	Cell division protein FtsQ
BCAPFGBE_02330	CDS	1485	murC	6.3.2.8	COG0773	UDP-N-acetylmuramate--L-alanine ligase
BCAPFGBE_02331	CDS	1233	murG	2.4.1.227	COG0707	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
BCAPFGBE_02332	CDS	1575	ftsW	2.4.1.129	COG0772	putative peptidoglycan glycosyltransferase FtsW
BCAPFGBE_02333	CDS	1491	murD	6.3.2.9	COG0771	UDP-N-acetylmuramoylalanine--D-glutamate ligase
BCAPFGBE_02334	CDS	1080	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
BCAPFGBE_02335	CDS	1533	murF	6.3.2.10	COG0770	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
BCAPFGBE_02336	CDS	1554	murE	6.3.2.13	COG0769	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase
BCAPFGBE_02337	CDS	1035				hypothetical protein
BCAPFGBE_02338	CDS	342				hypothetical protein
BCAPFGBE_02339	CDS	282				hypothetical protein
BCAPFGBE_02340	CDS	867			COG2141	putative protein
BCAPFGBE_02341	CDS	2040	pbpB		COG0768	Penicillin-binding protein PbpB
BCAPFGBE_02342	CDS	1155				hypothetical protein
BCAPFGBE_02343	CDS	1218	rsmH	2.1.1.199	COG0275	Ribosomal RNA small subunit methyltransferase H
BCAPFGBE_02344	CDS	432	mraZ		COG2001	Transcriptional regulator MraZ
BCAPFGBE_02345	CDS	177				hypothetical protein
BCAPFGBE_02346	CDS	405				hypothetical protein
BCAPFGBE_02347	CDS	621				hypothetical protein
BCAPFGBE_02348	CDS	684	lppM			Protein LppM
BCAPFGBE_02349	CDS	906				hypothetical protein
BCAPFGBE_02350	CDS	1059	sdsA	2.5.1.84		All-trans-nonaprenyl-diphosphate synthase (geranyl-diphosphate specific)
BCAPFGBE_02351	CDS	1416	mptA	2.4.1.-		Alpha-(1->6)-mannopyranosyltransferase A
BCAPFGBE_02352	CDS	465				DNA-binding protein
BCAPFGBE_02353	CDS	201				hypothetical protein
BCAPFGBE_02354	CDS	327				hypothetical protein
BCAPFGBE_02355	CDS	225				hypothetical protein
BCAPFGBE_02356	CDS	1449	aroG	2.5.1.54	COG3200	Phospho-2-dehydro-3-deoxyheptonate aldolase AroG
BCAPFGBE_02357	CDS	507		3.1.13.-		3'-5' exoribonuclease
BCAPFGBE_02358	CDS	939				hypothetical protein
BCAPFGBE_02359	CDS	1284		2.4.1.-		Polyprenol-phosphate-mannose-dependent alpha-(1-2)-phosphatidylinositol mannoside mannosyltransferase
BCAPFGBE_02360	CDS	714				hypothetical protein
BCAPFGBE_02361	CDS	552				hypothetical protein
BCAPFGBE_02362	CDS	1137				hypothetical protein
BCAPFGBE_02363	CDS	435				hypothetical protein
BCAPFGBE_02364	CDS	390				hypothetical protein
BCAPFGBE_02365	CDS	1803		6.2.1.3	COG1022	Long-chain-fatty-acid--CoA ligase FadD15
BCAPFGBE_02366	CDS	2088	mshA_3	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
BCAPFGBE_02367	CDS	1182				hypothetical protein
BCAPFGBE_02368	CDS	279				hypothetical protein
BCAPFGBE_02369	CDS	1944		3.1.-.-	COG0322	Putative bifunctional exonuclease/endonuclease protein
BCAPFGBE_02370	CDS	1044	trpD	2.4.2.18	COG0547	Anthranilate phosphoribosyltransferase
BCAPFGBE_02371	CDS	135				hypothetical protein
BCAPFGBE_02372	CDS	543	ctaE	1.9.3.1	COG1845	putative cytochrome c oxidase subunit 3
BCAPFGBE_02373	CDS	843	qcrC	7.1.1.8	COG2010	Cytochrome bc1 complex cytochrome c subunit
BCAPFGBE_02374	CDS	1212	qcrA		COG0723	Cytochrome bc1 complex Rieske iron-sulfur subunit
BCAPFGBE_02375	CDS	507				hypothetical protein
BCAPFGBE_02376	CDS	567				hypothetical protein
BCAPFGBE_02377	CDS	543				hypothetical protein
BCAPFGBE_02378	CDS	900	mmpS3_1			putative transport accessory protein MmpS3
BCAPFGBE_02379	CDS	420	ctaF	1.9.3.1		Cytochrome c oxidase polypeptide 4
BCAPFGBE_02380	CDS	987	ctaC	1.9.3.1	COG1622	Cytochrome c oxidase subunit 2
BCAPFGBE_02381	CDS	1959	asnB	6.3.5.4	COG0367	Putative asparagine synthetase [glutamine-hydrolyzing]
BCAPFGBE_02382	CDS	975	adoK	2.7.1.20	COG0524	Adenosine kinase
BCAPFGBE_02383	CDS	693				putative protein
BCAPFGBE_02384	CDS	357				Protein
BCAPFGBE_02385	CDS	1146			COG1929	putative protein
BCAPFGBE_02386	CDS	711				putative protein
BCAPFGBE_02387	CDS	93				hypothetical protein
BCAPFGBE_02388	CDS	1086	cobT	2.4.2.21	COG2038	Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase
BCAPFGBE_02389	CDS	747	cobS	2.7.8.26	COG0368	Adenosylcobinamide-GDP ribazoletransferase
BCAPFGBE_02390	CDS	1539				hypothetical protein
BCAPFGBE_02391	CDS	1107	ilvE	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase
BCAPFGBE_02392	CDS	1104	gcvT	2.1.2.10	COG0404	Aminomethyltransferase
BCAPFGBE_02393	CDS	1167				putative protein
BCAPFGBE_02394	CDS	1680	pepA	3.4.11.1	COG0260	putative cytosol aminopeptidase
BCAPFGBE_02395	CDS	1779	ephD_2	1.-.-.-	COG1028	putative oxidoreductase EphD
BCAPFGBE_02396	CDS	1662	dlaT	2.3.1.12	COG0508	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
BCAPFGBE_02397	CDS	906			COG1090	Epimerase family protein
BCAPFGBE_02398	CDS	693	lipB	2.3.1.181	COG0321	Octanoyltransferase
BCAPFGBE_02399	CDS	936	lipA	2.8.1.8	COG0320	Lipoyl synthase
BCAPFGBE_02400	CDS	753				putative protein
BCAPFGBE_02401	CDS	423				hypothetical protein
BCAPFGBE_02402	CDS	1437	glnA1	6.3.1.2	COG0174	Glutamine synthetase
BCAPFGBE_02403	CDS	2985	glnE		COG1391	Bifunctional glutamine synthetase adenylyltransferase/adenylyl-removing enzyme
BCAPFGBE_02404	CDS	1341	glnA2	6.3.1.2	COG0174	Glutamine synthetase
BCAPFGBE_02405	CDS	1554	caeB_1	3.1.1.-		Carboxylesterase B
BCAPFGBE_02406	CDS	1557	caeA	3.1.1.-		Carboxylesterase A
BCAPFGBE_02407	CDS	126				hypothetical protein
BCAPFGBE_02408	CDS	846	panB	2.1.2.11	COG0413	3-methyl-2-oxobutanoate hydroxymethyltransferase
BCAPFGBE_02409	CDS	2031				hypothetical protein
BCAPFGBE_02410	CDS	228				hypothetical protein
BCAPFGBE_02411	CDS	486				hypothetical protein
BCAPFGBE_02412	CDS	1029			COG0328	Bifunctional protein
BCAPFGBE_02413	CDS	108				hypothetical protein
BCAPFGBE_02414	CDS	468				hypothetical protein
BCAPFGBE_02415	CDS	1140			COG0327	GTP cyclohydrolase 1 type 2 
BCAPFGBE_02416	CDS	1095		2.6.1.-	COG0079	putative aminotransferase
BCAPFGBE_02417	CDS	156				hypothetical protein
BCAPFGBE_02418	CDS	759			COG0546	putative protein
BCAPFGBE_02419	CDS	492	ptpA	3.1.3.48	COG0394	putative low molecular weight protein-tyrosine-phosphatase
BCAPFGBE_02420	CDS	816			COG3346	putative SURF1-like protein
BCAPFGBE_02421	CDS	960	cobD		COG1270	Cobalamin biosynthesis protein CobD
BCAPFGBE_02422	CDS	816			COG3662	putative protein
BCAPFGBE_02423	CDS	198				hypothetical protein
BCAPFGBE_02424	tRNA	74				tRNA-Val(tac)
BCAPFGBE_02425	CDS	462	ahpE	1.11.1.15	COG1225	Alkyl hydroperoxide reductase E
BCAPFGBE_02426	CDS	423				putative protein
BCAPFGBE_02427	CDS	591				putative protein
BCAPFGBE_02428	CDS	2793	aceE	1.2.4.1	COG2609	Pyruvate dehydrogenase E1 component
BCAPFGBE_02429	CDS	1245			COG2508	putative protein
BCAPFGBE_02430	CDS	909	fabD	2.3.1.39	COG0331	Malonyl CoA-acyl carrier protein transacylase
BCAPFGBE_02431	CDS	348	acpM		COG0236	Meromycolate extension acyl carrier protein
BCAPFGBE_02432	CDS	123				hypothetical protein
BCAPFGBE_02433	CDS	300				hypothetical protein
BCAPFGBE_02434	CDS	1422	accD6	6.4.1.3	COG4799	putative propionyl-CoA carboxylase beta chain 6
BCAPFGBE_02435	CDS	888				hypothetical protein
BCAPFGBE_02436	CDS	1545	glpD1	1.1.5.3	COG0578	Glycerol-3-phosphate dehydrogenase 1
BCAPFGBE_02437	CDS	570				putative HTH-type transcriptional regulator
BCAPFGBE_02438	CDS	420				hypothetical protein
BCAPFGBE_02439	CDS	1215		1.-.-.-	COG0277	putative FAD-linked oxidoreductase
BCAPFGBE_02440	CDS	930	dagK	2.7.1.107	COG1597	Diacylglycerol kinase
BCAPFGBE_02441	CDS	504				hypothetical protein
BCAPFGBE_02442	CDS	456				hypothetical protein
BCAPFGBE_02443	CDS	219				hypothetical protein
BCAPFGBE_02444	CDS	513				hypothetical protein
BCAPFGBE_02445	CDS	819				hypothetical protein
BCAPFGBE_02446	CDS	981	tam_2	2.1.1.144		Trans-aconitate 2-methyltransferase
BCAPFGBE_02447	CDS	1086		1.1.1.306		S-(hydroxymethyl)mycothiol dehydrogenase
BCAPFGBE_02448	CDS	636	gloB_3	3.1.2.6		Hydroxyacylglutathione hydrolase
BCAPFGBE_02449	CDS	432	lnt_1	2.3.1.269		Apolipoprotein N-acyltransferase
BCAPFGBE_02450	CDS	1095	lnt_2	2.3.1.269		Apolipoprotein N-acyltransferase
BCAPFGBE_02451	CDS	954				hypothetical protein
BCAPFGBE_02452	CDS	1779	dnaK_3			Chaperone protein DnaK
BCAPFGBE_02453	CDS	1230				hypothetical protein
BCAPFGBE_02454	CDS	1287		1.14.15.14	COG2124	Methyl-branched lipid omega-hydroxylase
BCAPFGBE_02455	CDS	1167				hypothetical protein
BCAPFGBE_02456	CDS	1470				hypothetical protein
BCAPFGBE_02457	CDS	1191		1.-.-.-	COG0277	putative FAD-linked oxidoreductase
BCAPFGBE_02458	CDS	1659				hypothetical protein
BCAPFGBE_02459	CDS	939				putative HTH-type transcriptional regulator
BCAPFGBE_02460	CDS	195				hypothetical protein
BCAPFGBE_02461	CDS	1296				hypothetical protein
BCAPFGBE_02462	CDS	1338		2.3.1.20		Putative diacyglycerol O-acyltransferase
BCAPFGBE_02463	CDS	693				putative protein
BCAPFGBE_02464	CDS	1629			COG0025	putative Na(+)/H(+) exchanger
BCAPFGBE_02465	CDS	849	cdh	3.6.1.26	COG2134	putative CDP-diacylglycerol pyrophosphatase
BCAPFGBE_02466	CDS	366	lppO			Putative lipoprotein LppO
BCAPFGBE_02467	CDS	855	sseB	2.8.1.1	COG2897	Putative thiosulfate sulfurtransferase SseB
BCAPFGBE_02468	CDS	225				hypothetical protein
BCAPFGBE_02469	CDS	741				hypothetical protein
BCAPFGBE_02470	CDS	1224		4.4.1.13	COG1168	Putative cystathionine beta-lyase
BCAPFGBE_02471	CDS	639				hypothetical protein
BCAPFGBE_02472	CDS	903	dhmA1	3.8.1.5		Haloalkane dehalogenase 1
BCAPFGBE_02473	CDS	453				putative protein
BCAPFGBE_02474	CDS	1068		1.-.-.-	COG0667	putative oxidoreductase
BCAPFGBE_02475	CDS	1944	htpG		COG0326	Chaperone protein HtpG
