locus_tag	ftype	length_bp	gene	EC_number	COG	product
GHDAHHNE_02052	CDS	1293	cinA		COG1058	CinA-like protein
GHDAHHNE_02053	CDS	1299	nanT			Sialic acid transporter NanT
GHDAHHNE_02054	CDS	405				hypothetical protein
GHDAHHNE_02055	CDS	435	rsfA_2		COG1366	Anti-sigma-F factor antagonist RsfA
GHDAHHNE_02056	CDS	963	aao	1.4.3.3	COG0665	putative D-amino-acid oxidase
GHDAHHNE_02057	CDS	471				hypothetical protein
GHDAHHNE_02058	CDS	129				hypothetical protein
GHDAHHNE_02059	CDS	495				hypothetical protein
GHDAHHNE_02060	CDS	2223	katG	1.11.1.21	COG0376	Catalase-peroxidase
GHDAHHNE_02061	CDS	444	furA		COG0735	Transcriptional regulator FurA
GHDAHHNE_02062	CDS	1320				hypothetical protein
GHDAHHNE_02063	CDS	213				hypothetical protein
GHDAHHNE_02064	CDS	408				hypothetical protein
GHDAHHNE_02065	CDS	1104	aceAa	4.1.3.1	COG2224	Putative isocitrate lyase subunit A
GHDAHHNE_02066	CDS	1227	icl2	4.1.3.1		Isocitrate lyase 2
GHDAHHNE_02067	CDS	183				hypothetical protein
GHDAHHNE_02068	CDS	372				PPE family protein PPE34
GHDAHHNE_02069	CDS	99				hypothetical protein
GHDAHHNE_02070	CDS	108				hypothetical protein
GHDAHHNE_02071	CDS	276				hypothetical protein
GHDAHHNE_02072	CDS	558				hypothetical protein
GHDAHHNE_02073	CDS	1002				hypothetical protein
GHDAHHNE_02074	CDS	465				hypothetical protein
GHDAHHNE_02075	CDS	864				hypothetical protein
GHDAHHNE_02076	CDS	1272				hypothetical protein
GHDAHHNE_02077	CDS	1116	dap_4	3.4.11.19		D-aminopeptidase
GHDAHHNE_02078	CDS	1281				hypothetical protein
GHDAHHNE_02079	CDS	381				hypothetical protein
GHDAHHNE_02080	CDS	1863		6.2.1.-	COG0318	Long-chain-fatty-acid--AMP ligase FadD32
GHDAHHNE_02081	CDS	480				Immunogenic protein MPT63
GHDAHHNE_02082	CDS	774				hypothetical protein
GHDAHHNE_02083	CDS	768	gdh_1	1.1.1.16		Galactitol 2-dehydrogenase
GHDAHHNE_02084	CDS	645				hypothetical protein
GHDAHHNE_02085	CDS	525				hypothetical protein
GHDAHHNE_02086	CDS	231			COG0693	HTH-type transcriptional regulator
GHDAHHNE_02087	CDS	486				hypothetical protein
GHDAHHNE_02088	CDS	498	tpx	1.11.1.15	COG2077	Thiol peroxidase
GHDAHHNE_02089	CDS	1092		1.3.99.-		Acyl-CoA dehydrogenase FadE27
GHDAHHNE_02090	CDS	1230		1.3.99.-		Putative acyl-CoA dehydrogenase FadE17
GHDAHHNE_02091	CDS	957				Putative enoyl-CoA hydratase EchA13
GHDAHHNE_02092	CDS	1110		1.14.14.155		3,6-diketocamphane 1,6-monooxygenase
GHDAHHNE_02093	CDS	2520	nqrF	7.2.1.1		Na(+)-translocating NADH-quinone reductase subunit F
GHDAHHNE_02094	CDS	1071	ephB	3.3.2.10		Epoxide hydrolase B
GHDAHHNE_02095	CDS	516		1.5.1.37		Flavin reductase
GHDAHHNE_02096	CDS	1062	ribBA_2		COG0108	Riboflavin biosynthesis protein RibBA
GHDAHHNE_02097	CDS	771		1.-.-.-		putative oxidoreductase
GHDAHHNE_02098	CDS	330	mazF5	3.1.-.-	COG2337	putative endoribonuclease MazF5
GHDAHHNE_02099	CDS	378	mazE5			Antitoxin MazE5
GHDAHHNE_02100	CDS	486				hypothetical protein
GHDAHHNE_02101	CDS	105				hypothetical protein
GHDAHHNE_02102	CDS	237				hypothetical protein
GHDAHHNE_02103	CDS	402				hypothetical protein
GHDAHHNE_02104	CDS	903				hypothetical protein
GHDAHHNE_02105	CDS	192				hypothetical protein
GHDAHHNE_02106	CDS	414				hypothetical protein
GHDAHHNE_02107	CDS	216				hypothetical protein
GHDAHHNE_02108	CDS	312				hypothetical protein
GHDAHHNE_02109	CDS	177				putative proteinA
GHDAHHNE_02110	CDS	354	higB1	3.1.-.-		putative endoribonuclease HigB1
GHDAHHNE_02111	CDS	450	higA1		COG1396	Antitoxin HigA1
GHDAHHNE_02112	CDS	546	secBL			SecB-like chaperone
GHDAHHNE_02113	CDS	615				hypothetical protein
GHDAHHNE_02114	CDS	297	parE1		COG3668	Toxin ParE1
GHDAHHNE_02115	CDS	300	parD1		COG3609	Antitoxin ParD1
GHDAHHNE_02116	CDS	342				hypothetical protein
GHDAHHNE_02117	CDS	108				hypothetical protein
GHDAHHNE_02118	CDS	408		3.1.-.-		Ribonuclease VapC35
GHDAHHNE_02119	CDS	273				Antitoxin VapB35
GHDAHHNE_02120	CDS	1221	mce3R			Transcriptional repressor Mce3R
GHDAHHNE_02121	CDS	258				hypothetical protein
GHDAHHNE_02122	CDS	798	mlaE		COG0767	Intermembrane phospholipid transport system permease protein MlaE
GHDAHHNE_02123	CDS	816				hypothetical protein
GHDAHHNE_02124	CDS	1278				hypothetical protein
GHDAHHNE_02125	CDS	1029				hypothetical protein
GHDAHHNE_02126	CDS	1245				hypothetical protein
GHDAHHNE_02127	CDS	1272				hypothetical protein
GHDAHHNE_02128	CDS	1134	lprN_3			Lipoprotein LprN
GHDAHHNE_02129	CDS	1314				hypothetical protein
GHDAHHNE_02130	CDS	576				hypothetical protein
GHDAHHNE_02131	CDS	468				hypothetical protein
GHDAHHNE_02132	CDS	360				hypothetical protein
GHDAHHNE_02133	CDS	666				hypothetical protein
GHDAHHNE_02134	CDS	123				hypothetical protein
GHDAHHNE_02135	CDS	333				hypothetical protein
GHDAHHNE_02136	CDS	1047	htpX_2	3.4.24.-		Protease HtpX
GHDAHHNE_02137	CDS	849				hypothetical protein
GHDAHHNE_02138	CDS	1446			COG0531	putative transporter
GHDAHHNE_02139	CDS	687				Immunogenic protein MPT64
GHDAHHNE_02140	CDS	969	nrdF1	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase subunit beta nrdF1
GHDAHHNE_02141	CDS	96				hypothetical protein
GHDAHHNE_02142	CDS	420		3.1.-.-	COG3742	Ribonuclease VapC36
GHDAHHNE_02143	CDS	288			COG4423	Putative antitoxin VapB36
GHDAHHNE_02144	CDS	1677				hypothetical protein
GHDAHHNE_02145	CDS	654		3.1.1.74		putative cutinase
GHDAHHNE_02146	CDS	231				hypothetical protein
GHDAHHNE_02147	CDS	912			COG0583	putative HTH-type transcriptional regulator
GHDAHHNE_02148	CDS	600	argO_2			Arginine exporter protein ArgO
GHDAHHNE_02149	CDS	243				hypothetical protein
GHDAHHNE_02150	CDS	540	ermD	2.1.1.-		rRNA adenine N-6-methyltransferase
GHDAHHNE_02151	CDS	561			COG5654	putative protein
GHDAHHNE_02152	CDS	342				putative protein
GHDAHHNE_02153	CDS	258				hypothetical protein
GHDAHHNE_02154	CDS	336				hypothetical protein
GHDAHHNE_02155	CDS	345	mazF6	3.1.27.-	COG2337	Endoribonuclease MazF6
GHDAHHNE_02156	CDS	249	mazE6			Antitoxin MazE6
GHDAHHNE_02157	CDS	2316	ctpG	3.6.3.-	COG2217	putative cation-transporting ATPase G
GHDAHHNE_02158	CDS	273				putative protein
GHDAHHNE_02159	CDS	357	cmtR		COG0640	HTH-type transcriptional regulator CmtR
GHDAHHNE_02160	CDS	768				putative protein
GHDAHHNE_02161	CDS	954			COG0589	Universal stress protein
GHDAHHNE_02162	CDS	2664	ctpF	3.6.3.-	COG0474	putative cation-transporting ATPase F
GHDAHHNE_02163	CDS	777			COG2513	putative protein
GHDAHHNE_02164	CDS	1395			COG0531	putative transporter
GHDAHHNE_02165	CDS	1443				putative protein
GHDAHHNE_02166	CDS	753			COG3884	putative protein
GHDAHHNE_02167	CDS	783	fabG3	1.1.1.53		3-alpha-(or 20-beta)-hydroxysteroid dehydrogenase
GHDAHHNE_02168	CDS	255				hypothetical protein
GHDAHHNE_02169	CDS	708			COG0500	putative protein
GHDAHHNE_02170	CDS	198				putative proteinA
GHDAHHNE_02171	CDS	1497			COG0645	putative protein
GHDAHHNE_02172	CDS	888			COG0589	Universal stress protein
GHDAHHNE_02173	CDS	3984		3.2.1.-	COG0637	putative glycosyl hydrolase
GHDAHHNE_02174	CDS	345	fdxA_2		COG1146	Ferredoxin
GHDAHHNE_02175	CDS	141				hypothetical protein
GHDAHHNE_02176	CDS	1326			COG1373	putative protein
GHDAHHNE_02177	CDS	243			COG5450	Antitoxin VapB15
GHDAHHNE_02178	CDS	399		3.1.-.-		Ribonuclease VapC15
GHDAHHNE_02179	CDS	432				hypothetical protein
GHDAHHNE_02180	CDS	435				hypothetical protein
GHDAHHNE_02181	CDS	621				hypothetical protein
GHDAHHNE_02182	CDS	591				hypothetical protein
GHDAHHNE_02183	CDS	612				hypothetical protein
GHDAHHNE_02184	CDS	1041				hypothetical protein
GHDAHHNE_02185	CDS	720			COG2442	Putative antitoxin VapB45
GHDAHHNE_02186	CDS	351		3.1.-.-		Putative ribonuclease VapC45
GHDAHHNE_02187	CDS	288				hypothetical protein
GHDAHHNE_02188	CDS	306	higA2_1			Putative antitoxin HigA2
GHDAHHNE_02189	CDS	606	higB2_1		COG4683	Putative toxin HigB2
GHDAHHNE_02190	CDS	309				hypothetical protein
GHDAHHNE_02191	CDS	459				hypothetical protein
GHDAHHNE_02192	CDS	1548				hypothetical protein
GHDAHHNE_02193	CDS	960			COG0053	putative cation efflux system protein
GHDAHHNE_02194	CDS	885			COG0589	Universal stress protein
GHDAHHNE_02195	CDS	1722	dosT	2.7.13.3	COG2203	Oxygen sensor histidine kinase response regulator DosT
GHDAHHNE_02196	CDS	840			COG0589	Universal stress protein
GHDAHHNE_02197	CDS	1020	pfkB	2.7.1.11	COG1105	Putative ATP-dependent 6-phosphofructokinase isozyme 2
GHDAHHNE_02198	CDS	2040			COG1926	putative protein
GHDAHHNE_02199	CDS	435	hspX		COG0071	Alpha-crystallin
GHDAHHNE_02200	CDS	996	acg	1.-.-.-		Putative NAD(P)H nitroreductase acg
GHDAHHNE_02201	CDS	843				hypothetical protein
GHDAHHNE_02202	CDS	471				hypothetical protein
GHDAHHNE_02203	CDS	489				hypothetical protein
GHDAHHNE_02204	CDS	642				hypothetical protein
GHDAHHNE_02205	CDS	975				hypothetical protein
GHDAHHNE_02206	CDS	1074	msiK_1	7.5.2.-	COG3839	Diacetylchitobiose uptake system ATP-binding protein MsiK
GHDAHHNE_02207	CDS	843	araQ_1		COG0395	L-arabinose transport system permease protein AraQ
GHDAHHNE_02208	CDS	903	lacF			Lactose transport system permease protein LacF
GHDAHHNE_02209	CDS	1320				hypothetical protein
GHDAHHNE_02210	CDS	798				hypothetical protein
GHDAHHNE_02211	CDS	561	pncA	3.5.1.19	COG1335	Nicotinamidase/pyrazinamidase
GHDAHHNE_02212	CDS	351				hypothetical protein
GHDAHHNE_02213	CDS	1536	pnbA_3	3.1.1.-	COG2272	Para-nitrobenzyl esterase
GHDAHHNE_02214	CDS	657				hypothetical protein
GHDAHHNE_02215	CDS	2565			COG0574	putative protein
GHDAHHNE_02216	CDS	261				hypothetical protein
GHDAHHNE_02217	CDS	192				hypothetical protein
GHDAHHNE_02218	CDS	336				hypothetical protein
GHDAHHNE_02219	CDS	381				hypothetical protein
GHDAHHNE_02220	CDS	498				hypothetical protein
GHDAHHNE_02221	CDS	426				hypothetical protein
GHDAHHNE_02222	CDS	225				hypothetical protein
GHDAHHNE_02223	CDS	336	rbpA			RNA polymerase-binding protein RbpA
GHDAHHNE_02224	CDS	2790	ppm1_1		COG0815	Bifunctional apolipoprotein N-acyltransferase/polyprenol monophosphomannose synthase
GHDAHHNE_02225	CDS	1605	hutI_2	3.5.2.7		Imidazolonepropionase
GHDAHHNE_02226	CDS	531				hypothetical protein
GHDAHHNE_02227	CDS	714	clcD	3.1.1.45		Carboxymethylenebutenolidase
GHDAHHNE_02228	CDS	117				hypothetical protein
GHDAHHNE_02229	CDS	267	rpsR1_2		COG0238	30S ribosomal protein S18 1
GHDAHHNE_02230	CDS	306	rpsN		COG0199	30S ribosomal protein S14
GHDAHHNE_02231	CDS	165	rpmG2_2		COG0267	50S ribosomal protein L33 2
GHDAHHNE_02232	CDS	237	rpmB_1		COG0227	50S ribosomal protein L28
GHDAHHNE_02233	CDS	636				hypothetical protein
GHDAHHNE_02234	CDS	216				hypothetical protein
GHDAHHNE_02235	CDS	906				hypothetical protein
GHDAHHNE_02236	CDS	3585	cobN	6.6.1.2		Aerobic cobaltochelatase subunit CobN
GHDAHHNE_02237	CDS	153	mazE7			Antitoxin MazE7
GHDAHHNE_02238	CDS	411	mazF7	3.1.-.-	COG2337	putative endoribonuclease MazF7
GHDAHHNE_02239	CDS	1092				hypothetical protein
GHDAHHNE_02240	CDS	627	cobH	5.4.99.61	COG2082	Precorrin-8X methylmutase
GHDAHHNE_02241	CDS	1527	cobIJ		COG1010	Cobalamin biosynthesis protein CobIJ
GHDAHHNE_02242	CDS	1224				putative protein
GHDAHHNE_02243	CDS	924	blaC	3.5.2.6	COG2367	Beta-lactamase
GHDAHHNE_02244	CDS	558	sigC		COG1595	ECF RNA polymerase sigma factor SigC
GHDAHHNE_02245	CDS	735	cobK	1.3.1.54	COG2099	Precorrin-6A reductase
GHDAHHNE_02246	CDS	756	cobM	2.1.1.133	COG2875	Precorrin-4 C(11)-methyltransferase
GHDAHHNE_02247	CDS	1173	cobL	2.1.1.132	COG2241	Precorrin-6Y C(5,15)-methyltransferase [decarboxylating]
GHDAHHNE_02248	CDS	750		1.-.-.-	COG1028	putative oxidoreductase
GHDAHHNE_02249	CDS	408		1.3.98.-		F420H(2)-dependent biliverdin reductase
GHDAHHNE_02250	CDS	1464				hypothetical protein
GHDAHHNE_02251	CDS	1245				hypothetical protein
GHDAHHNE_02252	CDS	300				hypothetical protein
GHDAHHNE_02253	CDS	150				hypothetical protein
GHDAHHNE_02254	CDS	315				hypothetical protein
GHDAHHNE_02255	CDS	1971				hypothetical protein
GHDAHHNE_02256	CDS	573	lppJ			Putative lipoprotein LppJ
GHDAHHNE_02257	CDS	444				hypothetical protein
GHDAHHNE_02258	CDS	306				hypothetical protein
GHDAHHNE_02259	CDS	414				hypothetical protein
GHDAHHNE_02260	CDS	945				hypothetical protein
GHDAHHNE_02261	CDS	1143				putative protein
GHDAHHNE_02262	CDS	297				hypothetical protein
GHDAHHNE_02263	CDS	606				hypothetical protein
GHDAHHNE_02264	CDS	231				hypothetical protein
GHDAHHNE_02265	CDS	1770	pknJ	2.7.11.1		Serine/threonine-protein kinase PknJ
GHDAHHNE_02266	CDS	1128	pepE	3.4.13.-	COG0006	putative dipeptidase PepE
GHDAHHNE_02267	CDS	921		3.1.11.-	COG0258	5'-3' exonuclease
GHDAHHNE_02268	CDS	735				putative protein
GHDAHHNE_02269	CDS	2721	helY	3.6.4.-	COG4581	putative helicase HelY
GHDAHHNE_02270	CDS	927	tatC		COG0805	Sec-independent protein translocase protein TatC
GHDAHHNE_02271	CDS	252	tatA			Sec-independent protein translocase protein TatA
GHDAHHNE_02272	CDS	951	pafC		COG2378	Protein PafC
GHDAHHNE_02273	CDS	999	pafB		COG2378	Protein PafB
GHDAHHNE_02274	CDS	1344	pafA	6.3.1.19		Pup--protein ligase
GHDAHHNE_02275	CDS	1173				hypothetical protein
GHDAHHNE_02276	CDS	300				hypothetical protein
GHDAHHNE_02277	CDS	222				hypothetical protein
GHDAHHNE_02278	CDS	681				hypothetical protein
GHDAHHNE_02279	CDS	501				hypothetical protein
GHDAHHNE_02280	CDS	342			COG4279	putative protein
GHDAHHNE_02281	CDS	435		3.1.-.-		Ribonuclease VapC37
GHDAHHNE_02282	CDS	255				hypothetical protein
GHDAHHNE_02283	CDS	258				hypothetical protein
GHDAHHNE_02284	CDS	297	lipY_2	3.1.1.3		Triacylglycerol lipase
GHDAHHNE_02285	CDS	732				putative PPE family protein PPE36
GHDAHHNE_02286	CDS	747	prcA	3.4.25.1	COG0638	Proteasome subunit alpha
GHDAHHNE_02287	CDS	876	prcB	3.4.25.1	COG0638	Proteasome subunit beta
GHDAHHNE_02288	CDS	195	pup			Prokaryotic ubiquitin-like protein Pup
GHDAHHNE_02289	CDS	1518	dop	3.4.-.-		Pup deamidase/depupylase
GHDAHHNE_02290	CDS	1194				hypothetical protein
GHDAHHNE_02291	CDS	642				hypothetical protein
GHDAHHNE_02292	CDS	1830	mpa		COG0464	Proteasome-associated ATPase
GHDAHHNE_02293	CDS	99				hypothetical protein
GHDAHHNE_02294	CDS	570	lppK			Putative lipoprotein LppK
GHDAHHNE_02295	CDS	294				hypothetical protein
GHDAHHNE_02296	CDS	843	trmI	2.1.1.220	COG2519	tRNA (adenine(58)-N(1))-methyltransferase TrmI
GHDAHHNE_02297	CDS	837				hypothetical protein
GHDAHHNE_02298	CDS	483				hypothetical protein
GHDAHHNE_02299	CDS	855	hisG	2.4.2.17	COG0040	ATP phosphoribosyltransferase
GHDAHHNE_02300	CDS	282	hisE	3.6.1.31	COG0140	Phosphoribosyl-ATP pyrophosphatase
GHDAHHNE_02301	CDS	1422				putative PPE family protein PPE37
GHDAHHNE_02302	CDS	3579	metH	2.1.1.13	COG0646	Methionine synthase
GHDAHHNE_02303	CDS	879				hypothetical protein
GHDAHHNE_02304	CDS	438				hypothetical protein
GHDAHHNE_02305	CDS	159				hypothetical protein
GHDAHHNE_02306	CDS	207			COG3391	PE-PGRS family protein PE_PGRS17
GHDAHHNE_02307	CDS	1470	ansP1		COG1113	L-asparagine permease 1
GHDAHHNE_02308	CDS	204				hypothetical protein
GHDAHHNE_02309	CDS	882	hcaB_2	1.3.1.87		3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase
GHDAHHNE_02310	CDS	1245	mshC_1	6.3.1.13	COG0215	L-cysteine:1D-myo-inositol 2-amino-2-deoxy-alpha-D-glucopyranoside ligase
GHDAHHNE_02311	CDS	804	cysQ	3.1.3.7	COG1218	3'-phosphoadenosine 5'-phosphate phosphatase
GHDAHHNE_02312	CDS	246				hypothetical protein
GHDAHHNE_02313	CDS	159				hypothetical protein
GHDAHHNE_02314	CDS	837				hypothetical protein
GHDAHHNE_02315	CDS	588				hypothetical protein
GHDAHHNE_02316	CDS	711	pspA_1	3.1.3.3	COG0406	Phosphoserine phosphatase 1
GHDAHHNE_02317	CDS	849	uppP	3.6.1.27	COG1968	Undecaprenyl-diphosphatase
GHDAHHNE_02318	CDS	309				hypothetical protein
GHDAHHNE_02319	CDS	1026				hypothetical protein
GHDAHHNE_02320	CDS	282				hypothetical protein
GHDAHHNE_02321	CDS	1119	pyrD	1.3.5.2	COG0167	Dihydroorotate dehydrogenase (quinone)
GHDAHHNE_02322	CDS	531				hypothetical protein
GHDAHHNE_02323	CDS	1347	dapE_2	3.5.1.18		Succinyl-diaminopimelate desuccinylase
GHDAHHNE_02324	tRNA	87				tRNA-Leu(gag)
GHDAHHNE_02325	CDS	318	parE2			Toxin ParE2
GHDAHHNE_02326	CDS	216	parD2			Antitoxin ParD2
GHDAHHNE_02327	CDS	1059	pyrE_2	2.4.2.10		Orotate phosphoribosyltransferase
GHDAHHNE_02328	CDS	357				hypothetical protein
GHDAHHNE_02329	CDS	783			COG3599	Cell wall synthesis protein Wag31
GHDAHHNE_02330	CDS	330				hypothetical protein
GHDAHHNE_02331	CDS	657	sepF		COG1799	Cell division protein SepF
GHDAHHNE_02332	CDS	777			COG0325	Pyridoxal phosphate homeostasis protein
GHDAHHNE_02333	CDS	804		1.10.3.-	COG1496	Polyphenol oxidase
GHDAHHNE_02334	CDS	1140	ftsZ		COG0206	Cell division protein FtsZ
GHDAHHNE_02335	CDS	945	ftsQ		COG1589	Cell division protein FtsQ
GHDAHHNE_02336	CDS	1485	murC	6.3.2.8	COG0773	UDP-N-acetylmuramate--L-alanine ligase
GHDAHHNE_02337	CDS	1233	murG	2.4.1.227	COG0707	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
GHDAHHNE_02338	CDS	1575	ftsW	2.4.1.129	COG0772	putative peptidoglycan glycosyltransferase FtsW
GHDAHHNE_02339	CDS	1491	murD	6.3.2.9	COG0771	UDP-N-acetylmuramoylalanine--D-glutamate ligase
GHDAHHNE_02340	CDS	1080	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
GHDAHHNE_02341	CDS	1533	murF	6.3.2.10	COG0770	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
GHDAHHNE_02342	CDS	1554	murE	6.3.2.13	COG0769	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase
GHDAHHNE_02343	CDS	1035				hypothetical protein
GHDAHHNE_02344	CDS	342				hypothetical protein
GHDAHHNE_02345	CDS	282				hypothetical protein
GHDAHHNE_02346	CDS	867			COG2141	putative protein
GHDAHHNE_02347	CDS	2040	pbpB		COG0768	Penicillin-binding protein PbpB
GHDAHHNE_02348	CDS	783				hypothetical protein
GHDAHHNE_02349	CDS	1623	rsmH	2.1.1.199		Ribosomal RNA small subunit methyltransferase H
GHDAHHNE_02350	CDS	432	mraZ		COG2001	Transcriptional regulator MraZ
GHDAHHNE_02351	CDS	405				hypothetical protein
GHDAHHNE_02352	CDS	621				hypothetical protein
GHDAHHNE_02353	CDS	684	lppM			Protein LppM
GHDAHHNE_02354	CDS	906				hypothetical protein
GHDAHHNE_02355	CDS	1059	sdsA	2.5.1.84		All-trans-nonaprenyl-diphosphate synthase (geranyl-diphosphate specific)
GHDAHHNE_02356	CDS	1551	mptA	2.4.1.-		Alpha-(1->6)-mannopyranosyltransferase A
GHDAHHNE_02357	CDS	465				DNA-binding protein
GHDAHHNE_02358	CDS	201				hypothetical protein
GHDAHHNE_02359	CDS	327				hypothetical protein
GHDAHHNE_02360	CDS	225				hypothetical protein
GHDAHHNE_02361	CDS	1389	aroG	2.5.1.54	COG3200	Phospho-2-dehydro-3-deoxyheptonate aldolase AroG
GHDAHHNE_02362	CDS	507		3.1.13.-		3'-5' exoribonuclease
GHDAHHNE_02363	CDS	939				hypothetical protein
GHDAHHNE_02364	CDS	1284		2.4.1.-		Polyprenol-phosphate-mannose-dependent alpha-(1-2)-phosphatidylinositol mannoside mannosyltransferase
GHDAHHNE_02365	CDS	714				hypothetical protein
GHDAHHNE_02366	CDS	552				hypothetical protein
GHDAHHNE_02367	CDS	1137				hypothetical protein
GHDAHHNE_02368	CDS	435				hypothetical protein
GHDAHHNE_02369	CDS	390				hypothetical protein
GHDAHHNE_02370	CDS	1803		6.2.1.3	COG1022	Long-chain-fatty-acid--CoA ligase FadD15
GHDAHHNE_02371	CDS	1158	pimB	2.4.1.346	COG0438	GDP-mannose-dependent alpha-(1-6)-phosphatidylinositol monomannoside mannosyltransferase
GHDAHHNE_02372	CDS	834				hypothetical protein
GHDAHHNE_02373	CDS	1182				hypothetical protein
GHDAHHNE_02374	CDS	279				hypothetical protein
GHDAHHNE_02375	CDS	1944		3.1.-.-	COG0322	Putative bifunctional exonuclease/endonuclease protein
GHDAHHNE_02376	CDS	1044	trpD	2.4.2.18	COG0547	Anthranilate phosphoribosyltransferase
GHDAHHNE_02377	CDS	135				hypothetical protein
GHDAHHNE_02378	CDS	543	ctaE	1.9.3.1	COG1845	putative cytochrome c oxidase subunit 3
GHDAHHNE_02379	CDS	162				hypothetical protein
GHDAHHNE_02380	CDS	1212	qcrA		COG0723	Cytochrome bc1 complex Rieske iron-sulfur subunit
GHDAHHNE_02381	CDS	507				hypothetical protein
GHDAHHNE_02382	CDS	567				hypothetical protein
GHDAHHNE_02383	CDS	543				hypothetical protein
GHDAHHNE_02384	CDS	900	mmpS3_1			putative transport accessory protein MmpS3
GHDAHHNE_02385	CDS	420	ctaF	1.9.3.1		Cytochrome c oxidase polypeptide 4
GHDAHHNE_02386	CDS	987	ctaC	1.9.3.1	COG1622	Cytochrome c oxidase subunit 2
GHDAHHNE_02387	CDS	1959	asnB	6.3.5.4	COG0367	Putative asparagine synthetase [glutamine-hydrolyzing]
GHDAHHNE_02388	CDS	975	adoK	2.7.1.20	COG0524	Adenosine kinase
GHDAHHNE_02389	CDS	708				putative protein
GHDAHHNE_02390	CDS	360				Protein
GHDAHHNE_02391	CDS	1146			COG1929	putative protein
GHDAHHNE_02392	CDS	711				putative protein
GHDAHHNE_02393	CDS	93				hypothetical protein
GHDAHHNE_02394	CDS	1086	cobT	2.4.2.21	COG2038	Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase
GHDAHHNE_02395	CDS	747	cobS	2.7.8.26	COG0368	Adenosylcobinamide-GDP ribazoletransferase
GHDAHHNE_02396	CDS	1539				hypothetical protein
GHDAHHNE_02397	CDS	1107	ilvE	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase
GHDAHHNE_02398	CDS	1104	gcvT	2.1.2.10	COG0404	Aminomethyltransferase
GHDAHHNE_02399	CDS	1167				putative protein
GHDAHHNE_02400	CDS	1680	pepA	3.4.11.1	COG0260	putative cytosol aminopeptidase
GHDAHHNE_02401	CDS	1779	ephD_2	1.-.-.-	COG1028	putative oxidoreductase EphD
GHDAHHNE_02402	CDS	1662	dlaT	2.3.1.12	COG0508	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
GHDAHHNE_02403	CDS	906			COG1090	Epimerase family protein
GHDAHHNE_02404	CDS	693	lipB	2.3.1.181	COG0321	Octanoyltransferase
GHDAHHNE_02405	CDS	936	lipA	2.8.1.8	COG0320	Lipoyl synthase
GHDAHHNE_02406	CDS	1257				hypothetical protein
GHDAHHNE_02407	CDS	1437	glnA1	6.3.1.2	COG0174	Glutamine synthetase
GHDAHHNE_02408	CDS	2985	glnE		COG1391	Bifunctional glutamine synthetase adenylyltransferase/adenylyl-removing enzyme
GHDAHHNE_02409	CDS	1341	glnA2	6.3.1.2	COG0174	Glutamine synthetase
GHDAHHNE_02410	CDS	1554	caeB_1	3.1.1.-		Carboxylesterase B
GHDAHHNE_02411	CDS	1557	caeA	3.1.1.-		Carboxylesterase A
GHDAHHNE_02412	CDS	126				hypothetical protein
GHDAHHNE_02413	CDS	846	panB	2.1.2.11	COG0413	3-methyl-2-oxobutanoate hydroxymethyltransferase
GHDAHHNE_02414	CDS	2031				hypothetical protein
GHDAHHNE_02415	CDS	228				hypothetical protein
GHDAHHNE_02416	CDS	486				hypothetical protein
GHDAHHNE_02417	CDS	1029			COG0328	Bifunctional protein
GHDAHHNE_02418	CDS	108				hypothetical protein
GHDAHHNE_02419	CDS	468				hypothetical protein
GHDAHHNE_02420	CDS	1140			COG0327	GTP cyclohydrolase 1 type 2 
GHDAHHNE_02421	CDS	1095		2.6.1.-	COG0079	putative aminotransferase
GHDAHHNE_02422	CDS	156				hypothetical protein
GHDAHHNE_02423	CDS	633			COG0546	putative protein
GHDAHHNE_02424	CDS	492	ptpA	3.1.3.48	COG0394	putative low molecular weight protein-tyrosine-phosphatase
GHDAHHNE_02425	CDS	816			COG3346	putative SURF1-like protein
GHDAHHNE_02426	CDS	1050	cobD		COG1270	Cobalamin biosynthesis protein CobD
GHDAHHNE_02427	CDS	816			COG3662	putative protein
GHDAHHNE_02428	CDS	198				hypothetical protein
GHDAHHNE_02429	tRNA	74				tRNA-Val(tac)
GHDAHHNE_02430	CDS	462	ahpE	1.11.1.15	COG1225	Alkyl hydroperoxide reductase E
GHDAHHNE_02431	CDS	423				putative protein
GHDAHHNE_02432	CDS	591				putative protein
GHDAHHNE_02433	CDS	2793	aceE	1.2.4.1	COG2609	Pyruvate dehydrogenase E1 component
GHDAHHNE_02434	CDS	1245			COG2508	putative protein
GHDAHHNE_02435	CDS	909	fabD	2.3.1.39	COG0331	Malonyl CoA-acyl carrier protein transacylase
