locus_tag	ftype	length_bp	gene	EC_number	COG	product
JACLCCHO_02081	CDS	378	mazE5			Antitoxin MazE5
JACLCCHO_02082	CDS	486				hypothetical protein
JACLCCHO_02083	CDS	105				hypothetical protein
JACLCCHO_02084	CDS	237				hypothetical protein
JACLCCHO_02085	CDS	402				hypothetical protein
JACLCCHO_02086	CDS	903				hypothetical protein
JACLCCHO_02087	CDS	192				hypothetical protein
JACLCCHO_02088	CDS	297				hypothetical protein
JACLCCHO_02089	CDS	216				hypothetical protein
JACLCCHO_02090	CDS	312				hypothetical protein
JACLCCHO_02091	CDS	177				putative proteinA
JACLCCHO_02092	CDS	354	higB1	3.1.-.-		putative endoribonuclease HigB1
JACLCCHO_02093	CDS	450	higA1		COG1396	Antitoxin HigA1
JACLCCHO_02094	CDS	546	secBL			SecB-like chaperone
JACLCCHO_02095	CDS	615				hypothetical protein
JACLCCHO_02096	CDS	297	parE1		COG3668	Toxin ParE1
JACLCCHO_02097	CDS	300	parD1		COG3609	Antitoxin ParD1
JACLCCHO_02098	CDS	342				hypothetical protein
JACLCCHO_02099	CDS	108				hypothetical protein
JACLCCHO_02100	CDS	408		3.1.-.-		Ribonuclease VapC35
JACLCCHO_02101	CDS	273				Antitoxin VapB35
JACLCCHO_02102	CDS	1221	mce3R			Transcriptional repressor Mce3R
JACLCCHO_02103	CDS	258				hypothetical protein
JACLCCHO_02104	CDS	1623				hypothetical protein
JACLCCHO_02105	CDS	1278				hypothetical protein
JACLCCHO_02106	CDS	1029				hypothetical protein
JACLCCHO_02107	CDS	1245				hypothetical protein
JACLCCHO_02108	CDS	1272				hypothetical protein
JACLCCHO_02109	CDS	1134	lprN_2			Lipoprotein LprN
JACLCCHO_02110	CDS	1314				hypothetical protein
JACLCCHO_02111	CDS	576				hypothetical protein
JACLCCHO_02112	CDS	468				hypothetical protein
JACLCCHO_02113	CDS	360				hypothetical protein
JACLCCHO_02114	CDS	666				hypothetical protein
JACLCCHO_02115	CDS	123				hypothetical protein
JACLCCHO_02116	CDS	333				hypothetical protein
JACLCCHO_02117	CDS	1047	htpX_2	3.4.24.-		Protease HtpX
JACLCCHO_02118	CDS	849				hypothetical protein
JACLCCHO_02119	CDS	1446			COG0531	putative transporter
JACLCCHO_02120	CDS	687				Immunogenic protein MPT64
JACLCCHO_02121	CDS	969	nrdF1	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase subunit beta nrdF1
JACLCCHO_02122	CDS	96				hypothetical protein
JACLCCHO_02123	CDS	420		3.1.-.-	COG3742	Ribonuclease VapC36
JACLCCHO_02124	CDS	288			COG4423	Putative antitoxin VapB36
JACLCCHO_02125	CDS	1677				hypothetical protein
JACLCCHO_02126	CDS	654		3.1.1.74		putative cutinase
JACLCCHO_02127	CDS	231				hypothetical protein
JACLCCHO_02128	CDS	912			COG0583	putative HTH-type transcriptional regulator
JACLCCHO_02129	CDS	600	argO_2			Arginine exporter protein ArgO
JACLCCHO_02130	CDS	243				hypothetical protein
JACLCCHO_02131	CDS	540	ermD	2.1.1.-		rRNA adenine N-6-methyltransferase
JACLCCHO_02132	CDS	561			COG5654	putative protein
JACLCCHO_02133	CDS	342				putative protein
JACLCCHO_02134	CDS	258				hypothetical protein
JACLCCHO_02135	CDS	336				hypothetical protein
JACLCCHO_02136	CDS	345	mazF6	3.1.27.-	COG2337	Endoribonuclease MazF6
JACLCCHO_02137	CDS	249	mazE6			Antitoxin MazE6
JACLCCHO_02138	CDS	2316	ctpG	3.6.3.-	COG2217	putative cation-transporting ATPase G
JACLCCHO_02139	CDS	273				putative protein
JACLCCHO_02140	CDS	357	cmtR		COG0640	HTH-type transcriptional regulator CmtR
JACLCCHO_02141	CDS	729				putative protein
JACLCCHO_02142	CDS	954			COG0589	Universal stress protein
JACLCCHO_02143	CDS	2661	ctpF	3.6.3.-	COG0474	putative cation-transporting ATPase F
JACLCCHO_02144	CDS	777			COG2513	putative protein
JACLCCHO_02145	CDS	1323			COG0531	putative transporter
JACLCCHO_02146	CDS	1443				putative protein
JACLCCHO_02147	CDS	753			COG3884	putative protein
JACLCCHO_02148	CDS	783	fabG3	1.1.1.53		3-alpha-(or 20-beta)-hydroxysteroid dehydrogenase
JACLCCHO_02149	CDS	255				hypothetical protein
JACLCCHO_02150	CDS	2412				hypothetical protein
JACLCCHO_02151	CDS	888			COG0589	Universal stress protein
JACLCCHO_02152	CDS	3984		3.2.1.-	COG0637	putative glycosyl hydrolase
JACLCCHO_02153	CDS	345	fdxA_2		COG1146	Ferredoxin
JACLCCHO_02154	CDS	141				hypothetical protein
JACLCCHO_02155	CDS	1326			COG1373	putative protein
JACLCCHO_02156	CDS	243			COG5450	Antitoxin VapB15
JACLCCHO_02157	CDS	399		3.1.-.-		Ribonuclease VapC15
JACLCCHO_02158	CDS	432				hypothetical protein
JACLCCHO_02159	CDS	435				hypothetical protein
JACLCCHO_02160	CDS	621				hypothetical protein
JACLCCHO_02161	CDS	591				hypothetical protein
JACLCCHO_02162	CDS	612				hypothetical protein
JACLCCHO_02163	CDS	1041				hypothetical protein
JACLCCHO_02164	CDS	720			COG2442	Putative antitoxin VapB45
JACLCCHO_02165	CDS	570				hypothetical protein
JACLCCHO_02166	CDS	306	higA2			Putative antitoxin HigA2
JACLCCHO_02167	CDS	606	higB2_1		COG4683	Putative toxin HigB2
JACLCCHO_02168	CDS	309				hypothetical protein
JACLCCHO_02169	CDS	459				hypothetical protein
JACLCCHO_02170	CDS	1548				hypothetical protein
JACLCCHO_02171	CDS	960			COG0053	putative cation efflux system protein
JACLCCHO_02172	CDS	885			COG0589	Universal stress protein
JACLCCHO_02173	CDS	1722	dosT	2.7.13.3	COG2203	Oxygen sensor histidine kinase response regulator DosT
JACLCCHO_02174	CDS	840			COG0589	Universal stress protein
JACLCCHO_02175	CDS	1020	pfkB	2.7.1.11	COG1105	Putative ATP-dependent 6-phosphofructokinase isozyme 2
JACLCCHO_02176	CDS	2040			COG1926	putative protein
JACLCCHO_02177	CDS	435	hspX		COG0071	Alpha-crystallin
JACLCCHO_02178	CDS	996	acg	1.-.-.-		Putative NAD(P)H nitroreductase acg
JACLCCHO_02179	CDS	843				hypothetical protein
JACLCCHO_02180	CDS	471				hypothetical protein
JACLCCHO_02181	CDS	489				hypothetical protein
JACLCCHO_02182	CDS	642				hypothetical protein
JACLCCHO_02183	CDS	975				hypothetical protein
JACLCCHO_02184	CDS	1116	msiK_1	7.5.2.-	COG3839	Diacetylchitobiose uptake system ATP-binding protein MsiK
JACLCCHO_02185	CDS	843	araQ_1		COG0395	L-arabinose transport system permease protein AraQ
JACLCCHO_02186	CDS	903	lacF			Lactose transport system permease protein LacF
JACLCCHO_02187	CDS	1320				hypothetical protein
JACLCCHO_02188	CDS	798				hypothetical protein
JACLCCHO_02189	CDS	561	pncA	3.5.1.19	COG1335	Nicotinamidase/pyrazinamidase
JACLCCHO_02190	CDS	351				hypothetical protein
JACLCCHO_02191	CDS	1536	pnbA_3	3.1.1.-	COG2272	Para-nitrobenzyl esterase
JACLCCHO_02192	CDS	657				hypothetical protein
JACLCCHO_02193	CDS	2565			COG0574	putative protein
JACLCCHO_02194	CDS	261				hypothetical protein
JACLCCHO_02195	CDS	192				hypothetical protein
JACLCCHO_02196	CDS	336				hypothetical protein
JACLCCHO_02197	CDS	381				hypothetical protein
JACLCCHO_02198	CDS	498				hypothetical protein
JACLCCHO_02199	CDS	426				hypothetical protein
JACLCCHO_02200	CDS	465				hypothetical protein
JACLCCHO_02201	CDS	336	rbpA			RNA polymerase-binding protein RbpA
JACLCCHO_02202	CDS	2790	ppm1_1		COG0815	Bifunctional apolipoprotein N-acyltransferase/polyprenol monophosphomannose synthase
JACLCCHO_02203	CDS	1605	hutI_2	3.5.2.7		Imidazolonepropionase
JACLCCHO_02204	CDS	531				hypothetical protein
JACLCCHO_02205	CDS	714				hypothetical protein
JACLCCHO_02206	CDS	117				hypothetical protein
JACLCCHO_02207	CDS	267	rpsR1_2		COG0238	30S ribosomal protein S18 1
JACLCCHO_02208	CDS	306	rpsN		COG0199	30S ribosomal protein S14
JACLCCHO_02209	CDS	237	rpmB_1		COG0227	50S ribosomal protein L28
JACLCCHO_02210	CDS	636				hypothetical protein
JACLCCHO_02211	CDS	906				hypothetical protein
JACLCCHO_02212	CDS	3585	cobN	6.6.1.2		Aerobic cobaltochelatase subunit CobN
JACLCCHO_02213	CDS	153	mazE7			Antitoxin MazE7
JACLCCHO_02214	CDS	411	mazF7	3.1.-.-	COG2337	putative endoribonuclease MazF7
JACLCCHO_02215	CDS	1092				hypothetical protein
JACLCCHO_02216	CDS	627	cobH	5.4.99.61	COG2082	Precorrin-8X methylmutase
JACLCCHO_02217	CDS	1527	cobIJ		COG1010	Cobalamin biosynthesis protein CobIJ
JACLCCHO_02218	CDS	1224				putative protein
JACLCCHO_02219	CDS	924	blaC	3.5.2.6	COG2367	Beta-lactamase
JACLCCHO_02220	CDS	558	sigC		COG1595	ECF RNA polymerase sigma factor SigC
JACLCCHO_02221	CDS	735	cobK	1.3.1.54	COG2099	Precorrin-6A reductase
JACLCCHO_02222	CDS	756	cobM	2.1.1.133	COG2875	Precorrin-4 C(11)-methyltransferase
JACLCCHO_02223	CDS	1173	cobL	2.1.1.132	COG2241	Precorrin-6Y C(5,15)-methyltransferase [decarboxylating]
JACLCCHO_02224	CDS	750		1.-.-.-	COG1028	putative oxidoreductase
JACLCCHO_02225	CDS	408		1.3.98.-		F420H(2)-dependent biliverdin reductase
JACLCCHO_02226	CDS	1464				hypothetical protein
JACLCCHO_02227	CDS	1245				hypothetical protein
JACLCCHO_02228	CDS	150				hypothetical protein
JACLCCHO_02229	CDS	315				hypothetical protein
JACLCCHO_02230	CDS	1971				hypothetical protein
JACLCCHO_02231	CDS	573	lppJ			Putative lipoprotein LppJ
JACLCCHO_02232	CDS	444				hypothetical protein
JACLCCHO_02233	CDS	306				hypothetical protein
JACLCCHO_02234	CDS	414				hypothetical protein
JACLCCHO_02235	CDS	945				hypothetical protein
JACLCCHO_02236	CDS	1143				putative protein
JACLCCHO_02237	CDS	297				hypothetical protein
JACLCCHO_02238	CDS	606				hypothetical protein
JACLCCHO_02239	CDS	231				hypothetical protein
JACLCCHO_02240	CDS	1770	pknJ	2.7.11.1		Serine/threonine-protein kinase PknJ
JACLCCHO_02241	CDS	1128	pepE	3.4.13.-	COG0006	putative dipeptidase PepE
JACLCCHO_02242	CDS	921		3.1.11.-	COG0258	5'-3' exonuclease
JACLCCHO_02243	CDS	735				putative protein
JACLCCHO_02244	CDS	2721	helY	3.6.4.-	COG4581	putative helicase HelY
JACLCCHO_02245	CDS	927	tatC		COG0805	Sec-independent protein translocase protein TatC
JACLCCHO_02246	CDS	348	tatA			Sec-independent protein translocase protein TatA
JACLCCHO_02247	CDS	951	pafC		COG2378	Protein PafC
JACLCCHO_02248	CDS	999	pafB		COG2378	Protein PafB
JACLCCHO_02249	CDS	1344	pafA	6.3.1.19		Pup--protein ligase
JACLCCHO_02250	CDS	1173				hypothetical protein
JACLCCHO_02251	CDS	300				hypothetical protein
JACLCCHO_02252	CDS	3042				hypothetical protein
JACLCCHO_02253	CDS	834			COG4279	putative protein
JACLCCHO_02254	CDS	435		3.1.-.-		Ribonuclease VapC37
JACLCCHO_02255	CDS	255				hypothetical protein
JACLCCHO_02256	CDS	258				hypothetical protein
JACLCCHO_02257	CDS	297	lipY_2	3.1.1.3		Triacylglycerol lipase
JACLCCHO_02258	CDS	732				putative PPE family protein PPE36
JACLCCHO_02259	CDS	747	prcA	3.4.25.1	COG0638	Proteasome subunit alpha
JACLCCHO_02260	CDS	876	prcB	3.4.25.1	COG0638	Proteasome subunit beta
JACLCCHO_02261	CDS	195	pup			Prokaryotic ubiquitin-like protein Pup
JACLCCHO_02262	CDS	1518	dop	3.4.-.-		Pup deamidase/depupylase
JACLCCHO_02263	CDS	1194				hypothetical protein
JACLCCHO_02264	CDS	642				hypothetical protein
JACLCCHO_02265	CDS	1830	mpa		COG0464	Proteasome-associated ATPase
JACLCCHO_02266	CDS	99				hypothetical protein
JACLCCHO_02267	CDS	570	lppK			Putative lipoprotein LppK
JACLCCHO_02268	CDS	294				hypothetical protein
JACLCCHO_02269	CDS	843	trmI	2.1.1.220	COG2519	tRNA (adenine(58)-N(1))-methyltransferase TrmI
JACLCCHO_02270	CDS	837				hypothetical protein
JACLCCHO_02271	CDS	483				hypothetical protein
JACLCCHO_02272	CDS	855	hisG	2.4.2.17	COG0040	ATP phosphoribosyltransferase
JACLCCHO_02273	CDS	282	hisE	3.6.1.31	COG0140	Phosphoribosyl-ATP pyrophosphatase
JACLCCHO_02274	CDS	1422				putative PPE family protein PPE37
JACLCCHO_02275	CDS	3579	metH	2.1.1.13	COG0646	Methionine synthase
JACLCCHO_02276	CDS	879				hypothetical protein
JACLCCHO_02277	CDS	438				hypothetical protein
JACLCCHO_02278	CDS	159				hypothetical protein
JACLCCHO_02279	CDS	207			COG3391	PE-PGRS family protein PE_PGRS17
JACLCCHO_02280	CDS	1470	ansP1		COG1113	L-asparagine permease 1
JACLCCHO_02281	CDS	204				hypothetical protein
JACLCCHO_02282	CDS	882	hcaB_2	1.3.1.87		3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase
JACLCCHO_02283	CDS	1332	mshC_1	6.3.1.13	COG0215	L-cysteine:1D-myo-inositol 2-amino-2-deoxy-alpha-D-glucopyranoside ligase
JACLCCHO_02284	CDS	804	cysQ	3.1.3.7	COG1218	3'-phosphoadenosine 5'-phosphate phosphatase
JACLCCHO_02285	CDS	246				hypothetical protein
JACLCCHO_02286	CDS	159				hypothetical protein
JACLCCHO_02287	CDS	837				hypothetical protein
JACLCCHO_02288	CDS	588				hypothetical protein
JACLCCHO_02289	CDS	711	pspA	3.1.3.3	COG0406	Phosphoserine phosphatase 1
JACLCCHO_02290	CDS	849	uppP	3.6.1.27	COG1968	Undecaprenyl-diphosphatase
JACLCCHO_02291	CDS	309				hypothetical protein
JACLCCHO_02292	CDS	1026				hypothetical protein
JACLCCHO_02293	CDS	282				hypothetical protein
JACLCCHO_02294	CDS	1119	pyrD	1.3.5.2	COG0167	Dihydroorotate dehydrogenase (quinone)
JACLCCHO_02295	CDS	531				hypothetical protein
JACLCCHO_02296	CDS	1347	dapE_2	3.5.1.18		Succinyl-diaminopimelate desuccinylase
JACLCCHO_02297	CDS	318	parE2			Toxin ParE2
JACLCCHO_02298	CDS	216	parD2			Antitoxin ParD2
JACLCCHO_02299	CDS	1059	pyrE_2	2.4.2.10		Orotate phosphoribosyltransferase
JACLCCHO_02300	CDS	357				hypothetical protein
JACLCCHO_02301	CDS	783			COG3599	Cell wall synthesis protein Wag31
JACLCCHO_02302	CDS	288				hypothetical protein
JACLCCHO_02303	CDS	657	sepF		COG1799	Cell division protein SepF
JACLCCHO_02304	CDS	777			COG0325	Pyridoxal phosphate homeostasis protein
JACLCCHO_02305	CDS	804		1.10.3.-	COG1496	Polyphenol oxidase
JACLCCHO_02306	CDS	1140	ftsZ		COG0206	Cell division protein FtsZ
JACLCCHO_02307	CDS	945	ftsQ		COG1589	Cell division protein FtsQ
JACLCCHO_02308	CDS	1485	murC	6.3.2.8	COG0773	UDP-N-acetylmuramate--L-alanine ligase
JACLCCHO_02309	CDS	1233	murG_1	2.4.1.227	COG0707	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
JACLCCHO_02310	CDS	1575	ftsW	2.4.1.129	COG0772	putative peptidoglycan glycosyltransferase FtsW
JACLCCHO_02311	CDS	1491	murD	6.3.2.9	COG0771	UDP-N-acetylmuramoylalanine--D-glutamate ligase
JACLCCHO_02312	CDS	1080	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
JACLCCHO_02313	CDS	1533	murF	6.3.2.10	COG0770	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
JACLCCHO_02314	CDS	1554	murE	6.3.2.13	COG0769	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase
JACLCCHO_02315	CDS	1035				hypothetical protein
JACLCCHO_02316	CDS	279				hypothetical protein
JACLCCHO_02317	CDS	282				hypothetical protein
JACLCCHO_02318	CDS	867			COG2141	putative protein
JACLCCHO_02319	CDS	1821	pbpB		COG0768	Penicillin-binding protein PbpB
JACLCCHO_02320	CDS	1155				hypothetical protein
JACLCCHO_02321	CDS	1035	rsmH	2.1.1.199	COG0275	Ribosomal RNA small subunit methyltransferase H
JACLCCHO_02322	CDS	432	mraZ		COG2001	Transcriptional regulator MraZ
JACLCCHO_02323	CDS	177				hypothetical protein
JACLCCHO_02324	CDS	405				hypothetical protein
JACLCCHO_02325	CDS	621				hypothetical protein
JACLCCHO_02326	CDS	684	lppM			Protein LppM
JACLCCHO_02327	CDS	906				hypothetical protein
JACLCCHO_02328	CDS	1059	sdsA	2.5.1.84		All-trans-nonaprenyl-diphosphate synthase (geranyl-diphosphate specific)
JACLCCHO_02329	CDS	1416	mptA	2.4.1.-		Alpha-(1->6)-mannopyranosyltransferase A
JACLCCHO_02330	CDS	465				DNA-binding protein
JACLCCHO_02331	CDS	201				hypothetical protein
JACLCCHO_02332	CDS	327				hypothetical protein
JACLCCHO_02333	CDS	225				hypothetical protein
JACLCCHO_02334	CDS	1986		3.1.13.-		3'-5' exoribonuclease
JACLCCHO_02335	CDS	939				hypothetical protein
JACLCCHO_02336	CDS	1326		2.4.1.-		Polyprenol-phosphate-mannose-dependent alpha-(1-2)-phosphatidylinositol mannoside mannosyltransferase
JACLCCHO_02337	CDS	714				hypothetical protein
JACLCCHO_02338	CDS	552				hypothetical protein
JACLCCHO_02339	CDS	1137				hypothetical protein
JACLCCHO_02340	CDS	435				hypothetical protein
JACLCCHO_02341	CDS	390				hypothetical protein
JACLCCHO_02342	CDS	1803		6.2.1.3	COG1022	Long-chain-fatty-acid--CoA ligase FadD15
JACLCCHO_02343	CDS	2088	mshA_3	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
JACLCCHO_02344	CDS	1182				hypothetical protein
JACLCCHO_02345	CDS	279				hypothetical protein
JACLCCHO_02346	CDS	1944		3.1.-.-	COG0322	Putative bifunctional exonuclease/endonuclease protein
JACLCCHO_02347	CDS	1044	trpD	2.4.2.18	COG0547	Anthranilate phosphoribosyltransferase
JACLCCHO_02348	CDS	135				hypothetical protein
JACLCCHO_02349	CDS	612	ctaE	1.9.3.1	COG1845	putative cytochrome c oxidase subunit 3
JACLCCHO_02350	CDS	843	qcrC	7.1.1.8	COG2010	Cytochrome bc1 complex cytochrome c subunit
JACLCCHO_02351	CDS	1212	qcrA		COG0723	Cytochrome bc1 complex Rieske iron-sulfur subunit
JACLCCHO_02352	CDS	507				hypothetical protein
JACLCCHO_02353	CDS	567				hypothetical protein
JACLCCHO_02354	CDS	543				hypothetical protein
JACLCCHO_02355	CDS	900	mmpS3_1			putative transport accessory protein MmpS3
JACLCCHO_02356	CDS	420	ctaF	1.9.3.1		Cytochrome c oxidase polypeptide 4
JACLCCHO_02357	CDS	987	ctaC	1.9.3.1	COG1622	Cytochrome c oxidase subunit 2
JACLCCHO_02358	CDS	1959	asnB	6.3.5.4	COG0367	Putative asparagine synthetase [glutamine-hydrolyzing]
JACLCCHO_02359	CDS	975	adoK	2.7.1.20	COG0524	Adenosine kinase
JACLCCHO_02360	CDS	693				putative protein
JACLCCHO_02361	CDS	357				Protein
JACLCCHO_02362	CDS	1146			COG1929	putative protein
JACLCCHO_02363	CDS	711				putative protein
JACLCCHO_02364	CDS	93				hypothetical protein
JACLCCHO_02365	CDS	1086	cobT	2.4.2.21	COG2038	Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase
JACLCCHO_02366	CDS	747	cobS	2.7.8.26	COG0368	Adenosylcobinamide-GDP ribazoletransferase
JACLCCHO_02367	CDS	1539				hypothetical protein
JACLCCHO_02368	CDS	1107	ilvE	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase
JACLCCHO_02369	CDS	1104	gcvT	2.1.2.10	COG0404	Aminomethyltransferase
JACLCCHO_02370	CDS	1167				putative protein
JACLCCHO_02371	CDS	1680	pepA	3.4.11.1	COG0260	putative cytosol aminopeptidase
JACLCCHO_02372	CDS	1779	ephD_2	1.-.-.-	COG1028	putative oxidoreductase EphD
JACLCCHO_02373	CDS	1662	dlaT	2.3.1.12	COG0508	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
JACLCCHO_02374	CDS	912			COG1090	Epimerase family protein
JACLCCHO_02375	CDS	693	lipB	2.3.1.181	COG0321	Octanoyltransferase
JACLCCHO_02376	CDS	1113	lipA	2.8.1.8	COG0320	Lipoyl synthase
JACLCCHO_02377	CDS	606				putative protein
JACLCCHO_02378	CDS	423				hypothetical protein
JACLCCHO_02379	CDS	1437	glnA1	6.3.1.2	COG0174	Glutamine synthetase
JACLCCHO_02380	CDS	2985	glnE		COG1391	Bifunctional glutamine synthetase adenylyltransferase/adenylyl-removing enzyme
JACLCCHO_02381	CDS	1341	glnA2	6.3.1.2	COG0174	Glutamine synthetase
JACLCCHO_02382	CDS	1554	caeB	3.1.1.-		Carboxylesterase B
JACLCCHO_02383	CDS	1581	caeA	3.1.1.-		Carboxylesterase A
JACLCCHO_02384	CDS	126				hypothetical protein
JACLCCHO_02385	CDS	846	panB	2.1.2.11	COG0413	3-methyl-2-oxobutanoate hydroxymethyltransferase
JACLCCHO_02386	CDS	2031				hypothetical protein
JACLCCHO_02387	CDS	228				hypothetical protein
JACLCCHO_02388	CDS	486				hypothetical protein
JACLCCHO_02389	CDS	1095			COG0328	Bifunctional protein
JACLCCHO_02390	CDS	738			COG1579	putative protein
JACLCCHO_02391	CDS	1140			COG0327	GTP cyclohydrolase 1 type 2 
JACLCCHO_02392	CDS	1095		2.6.1.-	COG0079	putative aminotransferase
JACLCCHO_02393	CDS	156				hypothetical protein
JACLCCHO_02394	CDS	633			COG0546	putative protein
JACLCCHO_02395	CDS	492	ptpA	3.1.3.48	COG0394	putative low molecular weight protein-tyrosine-phosphatase
JACLCCHO_02396	CDS	816			COG3346	putative SURF1-like protein
JACLCCHO_02397	CDS	1050	cobD		COG1270	Cobalamin biosynthesis protein CobD
JACLCCHO_02398	CDS	816			COG3662	putative protein
JACLCCHO_02399	CDS	198				hypothetical protein
JACLCCHO_02400	tRNA	74				tRNA-Val(tac)
JACLCCHO_02401	CDS	462	ahpE	1.11.1.15	COG1225	Alkyl hydroperoxide reductase E
JACLCCHO_02402	CDS	423				putative protein
JACLCCHO_02403	CDS	591				putative protein
JACLCCHO_02404	CDS	2793	aceE	1.2.4.1	COG2609	Pyruvate dehydrogenase E1 component
JACLCCHO_02405	CDS	1245			COG2508	putative protein
JACLCCHO_02406	CDS	909	fabD	2.3.1.39	COG0331	Malonyl CoA-acyl carrier protein transacylase
JACLCCHO_02407	CDS	348	acpM		COG0236	Meromycolate extension acyl carrier protein
JACLCCHO_02408	CDS	123				hypothetical protein
JACLCCHO_02409	CDS	300				hypothetical protein
JACLCCHO_02410	CDS	1422	accD6	6.4.1.3	COG4799	putative propionyl-CoA carboxylase beta chain 6
JACLCCHO_02411	CDS	888				hypothetical protein
JACLCCHO_02412	CDS	1545	glpD1	1.1.5.3	COG0578	Glycerol-3-phosphate dehydrogenase 1
JACLCCHO_02413	CDS	570				putative HTH-type transcriptional regulator
JACLCCHO_02414	CDS	288				hypothetical protein
JACLCCHO_02415	CDS	1215		1.-.-.-	COG0277	putative FAD-linked oxidoreductase
JACLCCHO_02416	CDS	804	dagK	2.7.1.107	COG1597	Diacylglycerol kinase
JACLCCHO_02417	CDS	504				hypothetical protein
JACLCCHO_02418	CDS	411				hypothetical protein
JACLCCHO_02419	CDS	219				hypothetical protein
JACLCCHO_02420	CDS	513				hypothetical protein
JACLCCHO_02421	CDS	819				hypothetical protein
JACLCCHO_02422	CDS	981	COQ5_1	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
JACLCCHO_02423	CDS	1086		1.1.1.306		S-(hydroxymethyl)mycothiol dehydrogenase
JACLCCHO_02424	CDS	636	gloB_2	3.1.2.6		Hydroxyacylglutathione hydrolase
JACLCCHO_02425	CDS	432	lnt_1	2.3.1.269		Apolipoprotein N-acyltransferase
JACLCCHO_02426	CDS	1095	lnt_2	2.3.1.269		Apolipoprotein N-acyltransferase
JACLCCHO_02427	CDS	954				hypothetical protein
JACLCCHO_02428	CDS	1779	dnaK_2			Chaperone protein DnaK
JACLCCHO_02429	CDS	1230				hypothetical protein
JACLCCHO_02430	CDS	1287		1.14.15.14	COG2124	Methyl-branched lipid omega-hydroxylase
JACLCCHO_02431	CDS	1167				hypothetical protein
JACLCCHO_02432	CDS	1470				hypothetical protein
JACLCCHO_02433	CDS	528				hypothetical protein
JACLCCHO_02434	CDS	300				putative protein
JACLCCHO_02435	CDS	369			COG2149	putative protein
JACLCCHO_02436	CDS	330				hypothetical protein
JACLCCHO_02437	CDS	870		2.3.2.21		Cyclo(L-tyrosyl-L-tyrosyl) synthase
JACLCCHO_02438	CDS	1191		1.14.19.70		Mycocyclosin synthase
JACLCCHO_02439	CDS	852			COG0584	putative protein
JACLCCHO_02440	CDS	1380		1.-.-.-	COG0277	putative FAD-linked oxidoreductase
JACLCCHO_02441	CDS	1659				hypothetical protein
JACLCCHO_02442	CDS	939				putative HTH-type transcriptional regulator
JACLCCHO_02443	CDS	195				hypothetical protein
JACLCCHO_02444	CDS	1296				hypothetical protein
JACLCCHO_02445	CDS	1338		2.3.1.20		Putative diacyglycerol O-acyltransferase
JACLCCHO_02446	CDS	693				putative protein
JACLCCHO_02447	CDS	1629			COG0025	putative Na(+)/H(+) exchanger
JACLCCHO_02448	CDS	849	cdh	3.6.1.26	COG2134	putative CDP-diacylglycerol pyrophosphatase
JACLCCHO_02449	CDS	366	lppO			Putative lipoprotein LppO
JACLCCHO_02450	CDS	855	sseB	2.8.1.1	COG2897	Putative thiosulfate sulfurtransferase SseB
JACLCCHO_02451	CDS	225				hypothetical protein
JACLCCHO_02452	CDS	741				hypothetical protein
JACLCCHO_02453	CDS	1224		4.4.1.13	COG1168	Putative cystathionine beta-lyase
JACLCCHO_02454	CDS	639				hypothetical protein
JACLCCHO_02455	CDS	903	dhmA1	3.8.1.5		Haloalkane dehalogenase 1
JACLCCHO_02456	CDS	453				putative protein
JACLCCHO_02457	CDS	1068		1.-.-.-	COG0667	putative oxidoreductase
JACLCCHO_02458	CDS	2037	htpG		COG0326	Chaperone protein HtpG
JACLCCHO_02459	CDS	819		3.-.-.-		putative metallo-hydrolase
JACLCCHO_02460	CDS	693	cut2	3.1.1.74		putative cutinase cut2
JACLCCHO_02461	CDS	243				putative protein
JACLCCHO_02462	CDS	924				hypothetical protein
JACLCCHO_02463	CDS	210				hypothetical protein
JACLCCHO_02464	CDS	255				hypothetical protein
JACLCCHO_02465	CDS	1290			COG4908	putative protein
JACLCCHO_02466	CDS	426				hypothetical protein
JACLCCHO_02467	CDS	846			COG1073	putative protein
JACLCCHO_02468	CDS	159				hypothetical protein
JACLCCHO_02469	CDS	216				hypothetical protein
JACLCCHO_02470	CDS	717				hypothetical protein
JACLCCHO_02471	CDS	333				hypothetical protein
JACLCCHO_02472	tRNA	75				tRNA-Met(cat)
JACLCCHO_02473	CDS	456	xerC_1			Tyrosine recombinase XerC
JACLCCHO_02474	CDS	126				hypothetical protein
JACLCCHO_02475	CDS	168				hypothetical protein
JACLCCHO_02476	CDS	153				hypothetical protein
JACLCCHO_02477	CDS	360				hypothetical protein
JACLCCHO_02478	CDS	597				hypothetical protein
