locus_tag	ftype	length_bp	gene	EC_number	COG	product
FCJKCCAO_02127	CDS	1446			COG0531	putative transporter
FCJKCCAO_02128	CDS	687				Immunogenic protein MPT64
FCJKCCAO_02129	CDS	969	nrdF1	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase subunit beta nrdF1
FCJKCCAO_02130	CDS	96				hypothetical protein
FCJKCCAO_02131	CDS	420		3.1.-.-	COG3742	Ribonuclease VapC36
FCJKCCAO_02132	CDS	288			COG4423	Putative antitoxin VapB36
FCJKCCAO_02133	CDS	1677				hypothetical protein
FCJKCCAO_02134	CDS	654		3.1.1.74		putative cutinase
FCJKCCAO_02135	CDS	231				hypothetical protein
FCJKCCAO_02136	CDS	912			COG0583	putative HTH-type transcriptional regulator
FCJKCCAO_02137	CDS	600	argO_2			Arginine exporter protein ArgO
FCJKCCAO_02138	CDS	243				hypothetical protein
FCJKCCAO_02139	CDS	540	ermD	2.1.1.-		rRNA adenine N-6-methyltransferase
FCJKCCAO_02140	CDS	561			COG5654	putative protein
FCJKCCAO_02141	CDS	342				putative protein
FCJKCCAO_02142	CDS	258				hypothetical protein
FCJKCCAO_02143	CDS	336				hypothetical protein
FCJKCCAO_02144	CDS	345	mazF6	3.1.27.-	COG2337	Endoribonuclease MazF6
FCJKCCAO_02145	CDS	249	mazE6			Antitoxin MazE6
FCJKCCAO_02146	CDS	2316	ctpG	3.6.3.-	COG2217	putative cation-transporting ATPase G
FCJKCCAO_02147	CDS	273				putative protein
FCJKCCAO_02148	CDS	357	cmtR		COG0640	HTH-type transcriptional regulator CmtR
FCJKCCAO_02149	CDS	729				putative protein
FCJKCCAO_02150	CDS	954			COG0589	Universal stress protein
FCJKCCAO_02151	CDS	2664	ctpF	3.6.3.-	COG0474	putative cation-transporting ATPase F
FCJKCCAO_02152	CDS	777			COG2513	putative protein
FCJKCCAO_02153	CDS	1323			COG0531	putative transporter
FCJKCCAO_02154	CDS	1443				putative protein
FCJKCCAO_02155	CDS	753			COG3884	putative protein
FCJKCCAO_02156	CDS	783	fabG3	1.1.1.53		3-alpha-(or 20-beta)-hydroxysteroid dehydrogenase
FCJKCCAO_02157	CDS	255				hypothetical protein
FCJKCCAO_02158	CDS	708			COG0500	putative protein
FCJKCCAO_02159	CDS	198				putative proteinA
FCJKCCAO_02160	CDS	1497			COG0645	putative protein
FCJKCCAO_02161	CDS	888			COG0589	Universal stress protein
FCJKCCAO_02162	CDS	3984		3.2.1.-	COG0637	putative glycosyl hydrolase
FCJKCCAO_02163	CDS	345	fdxA_2		COG1146	Ferredoxin
FCJKCCAO_02164	CDS	141				hypothetical protein
FCJKCCAO_02165	CDS	1326			COG1373	putative protein
FCJKCCAO_02166	CDS	243			COG5450	Antitoxin VapB15
FCJKCCAO_02167	CDS	399		3.1.-.-		Ribonuclease VapC15
FCJKCCAO_02168	CDS	432				hypothetical protein
FCJKCCAO_02169	CDS	435				hypothetical protein
FCJKCCAO_02170	CDS	621				hypothetical protein
FCJKCCAO_02171	CDS	591				hypothetical protein
FCJKCCAO_02172	CDS	612				hypothetical protein
FCJKCCAO_02173	CDS	1041				hypothetical protein
FCJKCCAO_02174	CDS	720			COG2442	Putative antitoxin VapB45
FCJKCCAO_02175	CDS	351		3.1.-.-		Putative ribonuclease VapC45
FCJKCCAO_02176	CDS	288				hypothetical protein
FCJKCCAO_02177	CDS	306	higA2_1			Putative antitoxin HigA2
FCJKCCAO_02178	CDS	606	higB2_1		COG4683	Putative toxin HigB2
FCJKCCAO_02179	CDS	420				hypothetical protein
FCJKCCAO_02180	CDS	459				hypothetical protein
FCJKCCAO_02181	CDS	1548				hypothetical protein
FCJKCCAO_02182	CDS	960			COG0053	putative cation efflux system protein
FCJKCCAO_02183	CDS	885			COG0589	Universal stress protein
FCJKCCAO_02184	CDS	1722	dosT	2.7.13.3	COG2203	Oxygen sensor histidine kinase response regulator DosT
FCJKCCAO_02185	CDS	840			COG0589	Universal stress protein
FCJKCCAO_02186	CDS	1020	pfkB	2.7.1.11	COG1105	Putative ATP-dependent 6-phosphofructokinase isozyme 2
FCJKCCAO_02187	CDS	2040			COG1926	putative protein
FCJKCCAO_02188	CDS	435	hspX		COG0071	Alpha-crystallin
FCJKCCAO_02189	CDS	996	acg	1.-.-.-		Putative NAD(P)H nitroreductase acg
FCJKCCAO_02190	CDS	843				hypothetical protein
FCJKCCAO_02191	CDS	471				hypothetical protein
FCJKCCAO_02192	CDS	489				hypothetical protein
FCJKCCAO_02193	CDS	642				hypothetical protein
FCJKCCAO_02194	CDS	975				hypothetical protein
FCJKCCAO_02195	CDS	1116	msiK_1	7.5.2.-	COG3839	Diacetylchitobiose uptake system ATP-binding protein MsiK
FCJKCCAO_02196	CDS	843	araQ_1		COG0395	L-arabinose transport system permease protein AraQ
FCJKCCAO_02197	CDS	903	lacF			Lactose transport system permease protein LacF
FCJKCCAO_02198	CDS	1320				hypothetical protein
FCJKCCAO_02199	CDS	798				hypothetical protein
FCJKCCAO_02200	CDS	561	pncA	3.5.1.19	COG1335	Nicotinamidase/pyrazinamidase
FCJKCCAO_02201	CDS	351				hypothetical protein
FCJKCCAO_02202	CDS	1536	pnbA_2	3.1.1.-	COG2272	Para-nitrobenzyl esterase
FCJKCCAO_02203	CDS	657				hypothetical protein
FCJKCCAO_02204	CDS	2565			COG0574	putative protein
FCJKCCAO_02205	CDS	261				hypothetical protein
FCJKCCAO_02206	CDS	192				hypothetical protein
FCJKCCAO_02207	CDS	336				hypothetical protein
FCJKCCAO_02208	CDS	381				hypothetical protein
FCJKCCAO_02209	CDS	498				hypothetical protein
FCJKCCAO_02210	CDS	426				hypothetical protein
FCJKCCAO_02211	CDS	225				hypothetical protein
FCJKCCAO_02212	CDS	336	rbpA			RNA polymerase-binding protein RbpA
FCJKCCAO_02213	CDS	2790	ppm1_1		COG0815	Bifunctional apolipoprotein N-acyltransferase/polyprenol monophosphomannose synthase
FCJKCCAO_02214	CDS	1605	hutI_2	3.5.2.7		Imidazolonepropionase
FCJKCCAO_02215	CDS	531				hypothetical protein
FCJKCCAO_02216	CDS	714	clcD	3.1.1.45		Carboxymethylenebutenolidase
FCJKCCAO_02217	CDS	117				hypothetical protein
FCJKCCAO_02218	CDS	267	rpsR1_2		COG0238	30S ribosomal protein S18 1
FCJKCCAO_02219	CDS	306	rpsN		COG0199	30S ribosomal protein S14
FCJKCCAO_02220	CDS	165	rpmG2_2		COG0267	50S ribosomal protein L33 2
FCJKCCAO_02221	CDS	237	rpmB_1		COG0227	50S ribosomal protein L28
FCJKCCAO_02222	CDS	636				hypothetical protein
FCJKCCAO_02223	CDS	438				hypothetical protein
FCJKCCAO_02224	CDS	444				hypothetical protein
FCJKCCAO_02225	CDS	3585	cobN	6.6.1.2		Aerobic cobaltochelatase subunit CobN
FCJKCCAO_02226	CDS	153	mazE7			Antitoxin MazE7
FCJKCCAO_02227	CDS	411	mazF7	3.1.-.-	COG2337	putative endoribonuclease MazF7
FCJKCCAO_02228	CDS	1092				hypothetical protein
FCJKCCAO_02229	CDS	627	cobH	5.4.99.61	COG2082	Precorrin-8X methylmutase
FCJKCCAO_02230	CDS	1527	cobIJ		COG1010	Cobalamin biosynthesis protein CobIJ
FCJKCCAO_02231	CDS	1224				putative protein
FCJKCCAO_02232	CDS	924	blaC	3.5.2.6	COG2367	Beta-lactamase
FCJKCCAO_02233	CDS	558	sigC		COG1595	ECF RNA polymerase sigma factor SigC
FCJKCCAO_02234	CDS	735	cobK	1.3.1.54	COG2099	Precorrin-6A reductase
FCJKCCAO_02235	CDS	756	cobM	2.1.1.133	COG2875	Precorrin-4 C(11)-methyltransferase
FCJKCCAO_02236	CDS	1173	cobL	2.1.1.132	COG2241	Precorrin-6Y C(5,15)-methyltransferase [decarboxylating]
FCJKCCAO_02237	CDS	750		1.-.-.-	COG1028	putative oxidoreductase
FCJKCCAO_02238	CDS	408		1.3.98.-		F420H(2)-dependent biliverdin reductase
FCJKCCAO_02239	CDS	1464				hypothetical protein
FCJKCCAO_02240	CDS	1245				hypothetical protein
FCJKCCAO_02241	CDS	300				hypothetical protein
FCJKCCAO_02242	CDS	150				hypothetical protein
FCJKCCAO_02243	CDS	315				hypothetical protein
FCJKCCAO_02244	CDS	1971				hypothetical protein
FCJKCCAO_02245	CDS	573	lppJ			Putative lipoprotein LppJ
FCJKCCAO_02246	CDS	444				hypothetical protein
FCJKCCAO_02247	CDS	306				hypothetical protein
FCJKCCAO_02248	CDS	414				hypothetical protein
FCJKCCAO_02249	CDS	945				hypothetical protein
FCJKCCAO_02250	CDS	1143				putative protein
FCJKCCAO_02251	CDS	297				hypothetical protein
FCJKCCAO_02252	CDS	606				hypothetical protein
FCJKCCAO_02253	CDS	231				hypothetical protein
FCJKCCAO_02254	CDS	1770	pknJ	2.7.11.1		Serine/threonine-protein kinase PknJ
FCJKCCAO_02255	CDS	1128	pepE	3.4.13.-	COG0006	putative dipeptidase PepE
FCJKCCAO_02256	CDS	921		3.1.11.-	COG0258	5'-3' exonuclease
FCJKCCAO_02257	CDS	735				putative protein
FCJKCCAO_02258	CDS	2721	helY	3.6.4.-	COG4581	putative helicase HelY
FCJKCCAO_02259	CDS	855	tatC		COG0805	Sec-independent protein translocase protein TatC
FCJKCCAO_02260	CDS	348	tatA			Sec-independent protein translocase protein TatA
FCJKCCAO_02261	CDS	951	pafC		COG2378	Protein PafC
FCJKCCAO_02262	CDS	999	pafB		COG2378	Protein PafB
FCJKCCAO_02263	CDS	1344	pafA	6.3.1.19		Pup--protein ligase
FCJKCCAO_02264	CDS	1173				hypothetical protein
FCJKCCAO_02265	CDS	300				hypothetical protein
FCJKCCAO_02266	CDS	222				hypothetical protein
FCJKCCAO_02267	CDS	681				hypothetical protein
FCJKCCAO_02268	CDS	501				hypothetical protein
FCJKCCAO_02269	CDS	342			COG4279	putative protein
FCJKCCAO_02270	CDS	435		3.1.-.-		Ribonuclease VapC37
FCJKCCAO_02271	CDS	255				hypothetical protein
FCJKCCAO_02272	CDS	258				hypothetical protein
FCJKCCAO_02273	CDS	297	lipY_2	3.1.1.3		Triacylglycerol lipase
FCJKCCAO_02274	CDS	732				putative PPE family protein PPE36
FCJKCCAO_02275	CDS	747	prcA	3.4.25.1	COG0638	Proteasome subunit alpha
FCJKCCAO_02276	CDS	876	prcB	3.4.25.1	COG0638	Proteasome subunit beta
FCJKCCAO_02277	CDS	195	pup			Prokaryotic ubiquitin-like protein Pup
FCJKCCAO_02278	CDS	1518	dop	3.4.-.-		Pup deamidase/depupylase
FCJKCCAO_02279	CDS	1194				hypothetical protein
FCJKCCAO_02280	CDS	642				hypothetical protein
FCJKCCAO_02281	CDS	1830	mpa		COG0464	Proteasome-associated ATPase
FCJKCCAO_02282	CDS	570	lppK			Putative lipoprotein LppK
FCJKCCAO_02283	CDS	294				hypothetical protein
FCJKCCAO_02284	CDS	843	trmI	2.1.1.220	COG2519	tRNA (adenine(58)-N(1))-methyltransferase TrmI
FCJKCCAO_02285	CDS	837				hypothetical protein
FCJKCCAO_02286	CDS	483				hypothetical protein
FCJKCCAO_02287	CDS	855	hisG	2.4.2.17	COG0040	ATP phosphoribosyltransferase
FCJKCCAO_02288	CDS	282	hisE	3.6.1.31	COG0140	Phosphoribosyl-ATP pyrophosphatase
FCJKCCAO_02289	CDS	1422				putative PPE family protein PPE37
FCJKCCAO_02290	CDS	3579	metH	2.1.1.13	COG0646	Methionine synthase
FCJKCCAO_02291	CDS	879				hypothetical protein
FCJKCCAO_02292	CDS	438				hypothetical protein
FCJKCCAO_02293	CDS	159				hypothetical protein
FCJKCCAO_02294	CDS	207			COG3391	PE-PGRS family protein PE_PGRS17
FCJKCCAO_02295	CDS	1470	ansP1		COG1113	L-asparagine permease 1
FCJKCCAO_02296	CDS	204				hypothetical protein
FCJKCCAO_02297	CDS	882	hcaB_4	1.3.1.87		3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase
FCJKCCAO_02298	CDS	1332	mshC_1	6.3.1.13	COG0215	L-cysteine:1D-myo-inositol 2-amino-2-deoxy-alpha-D-glucopyranoside ligase
FCJKCCAO_02299	CDS	804	cysQ	3.1.3.7	COG1218	3'-phosphoadenosine 5'-phosphate phosphatase
FCJKCCAO_02300	CDS	246				hypothetical protein
FCJKCCAO_02301	CDS	159				hypothetical protein
FCJKCCAO_02302	CDS	837				hypothetical protein
FCJKCCAO_02303	CDS	588				hypothetical protein
FCJKCCAO_02304	CDS	711	pspA_1	3.1.3.3	COG0406	Phosphoserine phosphatase 1
FCJKCCAO_02305	CDS	849	uppP	3.6.1.27	COG1968	Undecaprenyl-diphosphatase
FCJKCCAO_02306	CDS	309				hypothetical protein
FCJKCCAO_02307	CDS	1026				hypothetical protein
FCJKCCAO_02308	CDS	282				hypothetical protein
FCJKCCAO_02309	CDS	1119	pyrD	1.3.5.2	COG0167	Dihydroorotate dehydrogenase (quinone)
FCJKCCAO_02310	CDS	531				hypothetical protein
FCJKCCAO_02311	CDS	1347	dapE_2	3.5.1.18		Succinyl-diaminopimelate desuccinylase
FCJKCCAO_02312	tRNA	87				tRNA-Leu(gag)
FCJKCCAO_02313	CDS	318	parE2			Toxin ParE2
FCJKCCAO_02314	CDS	216	parD2			Antitoxin ParD2
FCJKCCAO_02315	CDS	1059	pyrE_2	2.4.2.10		Orotate phosphoribosyltransferase
FCJKCCAO_02316	CDS	357				hypothetical protein
FCJKCCAO_02317	CDS	783			COG3599	Cell wall synthesis protein Wag31
FCJKCCAO_02318	CDS	330				hypothetical protein
FCJKCCAO_02319	CDS	657	sepF		COG1799	Cell division protein SepF
FCJKCCAO_02320	CDS	777			COG0325	Pyridoxal phosphate homeostasis protein
FCJKCCAO_02321	CDS	804		1.10.3.-	COG1496	Polyphenol oxidase
FCJKCCAO_02322	CDS	1140	ftsZ		COG0206	Cell division protein FtsZ
FCJKCCAO_02323	CDS	945	ftsQ		COG1589	Cell division protein FtsQ
FCJKCCAO_02324	CDS	1485	murC	6.3.2.8	COG0773	UDP-N-acetylmuramate--L-alanine ligase
FCJKCCAO_02325	CDS	1233	murG	2.4.1.227	COG0707	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
FCJKCCAO_02326	CDS	1575	ftsW	2.4.1.129	COG0772	putative peptidoglycan glycosyltransferase FtsW
FCJKCCAO_02327	CDS	1491	murD	6.3.2.9	COG0771	UDP-N-acetylmuramoylalanine--D-glutamate ligase
FCJKCCAO_02328	CDS	1080	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
FCJKCCAO_02329	CDS	1533	murF	6.3.2.10	COG0770	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
FCJKCCAO_02330	CDS	1554	murE	6.3.2.13	COG0769	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase
FCJKCCAO_02331	CDS	1035				hypothetical protein
FCJKCCAO_02332	CDS	342				hypothetical protein
FCJKCCAO_02333	CDS	282				hypothetical protein
FCJKCCAO_02334	CDS	867			COG2141	putative protein
FCJKCCAO_02335	CDS	2040	pbpB		COG0768	Penicillin-binding protein PbpB
FCJKCCAO_02336	CDS	1155				hypothetical protein
FCJKCCAO_02337	CDS	1218	rsmH	2.1.1.199	COG0275	Ribosomal RNA small subunit methyltransferase H
FCJKCCAO_02338	CDS	432	mraZ		COG2001	Transcriptional regulator MraZ
FCJKCCAO_02339	CDS	177				hypothetical protein
FCJKCCAO_02340	CDS	405				hypothetical protein
FCJKCCAO_02341	CDS	621				hypothetical protein
FCJKCCAO_02342	CDS	684	lppM			Protein LppM
FCJKCCAO_02343	CDS	906				hypothetical protein
FCJKCCAO_02344	CDS	1059	sdsA	2.5.1.84		All-trans-nonaprenyl-diphosphate synthase (geranyl-diphosphate specific)
FCJKCCAO_02345	CDS	1551	mptA	2.4.1.-		Alpha-(1->6)-mannopyranosyltransferase A
FCJKCCAO_02346	CDS	465				DNA-binding protein
FCJKCCAO_02347	CDS	201				hypothetical protein
FCJKCCAO_02348	CDS	1389	aroG	2.5.1.54	COG3200	Phospho-2-dehydro-3-deoxyheptonate aldolase AroG
FCJKCCAO_02349	CDS	507		3.1.13.-		3'-5' exoribonuclease
FCJKCCAO_02350	CDS	939				hypothetical protein
FCJKCCAO_02351	CDS	1284		2.4.1.-		Polyprenol-phosphate-mannose-dependent alpha-(1-2)-phosphatidylinositol mannoside mannosyltransferase
FCJKCCAO_02352	CDS	714				hypothetical protein
FCJKCCAO_02353	CDS	552				hypothetical protein
FCJKCCAO_02354	CDS	1137				hypothetical protein
FCJKCCAO_02355	CDS	435				hypothetical protein
FCJKCCAO_02356	CDS	390				hypothetical protein
FCJKCCAO_02357	CDS	1803		6.2.1.3	COG1022	Long-chain-fatty-acid--CoA ligase FadD15
FCJKCCAO_02358	CDS	2088	mshA_3	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
FCJKCCAO_02359	CDS	1182				hypothetical protein
FCJKCCAO_02360	CDS	279				hypothetical protein
FCJKCCAO_02361	CDS	1944		3.1.-.-	COG0322	Putative bifunctional exonuclease/endonuclease protein
FCJKCCAO_02362	CDS	1044	trpD	2.4.2.18	COG0547	Anthranilate phosphoribosyltransferase
FCJKCCAO_02363	CDS	135				hypothetical protein
FCJKCCAO_02364	CDS	567	ctaE	1.9.3.1	COG1845	putative cytochrome c oxidase subunit 3
FCJKCCAO_02365	CDS	843	qcrC	7.1.1.8	COG2010	Cytochrome bc1 complex cytochrome c subunit
FCJKCCAO_02366	CDS	1212	qcrA		COG0723	Cytochrome bc1 complex Rieske iron-sulfur subunit
FCJKCCAO_02367	CDS	507				hypothetical protein
FCJKCCAO_02368	CDS	567				hypothetical protein
FCJKCCAO_02369	CDS	543				hypothetical protein
FCJKCCAO_02370	CDS	900	mmpS3_1			putative transport accessory protein MmpS3
FCJKCCAO_02371	CDS	420	ctaF	1.9.3.1		Cytochrome c oxidase polypeptide 4
FCJKCCAO_02372	CDS	987	ctaC	1.9.3.1	COG1622	Cytochrome c oxidase subunit 2
FCJKCCAO_02373	CDS	1959	asnB	6.3.5.4	COG0367	Putative asparagine synthetase [glutamine-hydrolyzing]
FCJKCCAO_02374	CDS	975	adoK	2.7.1.20	COG0524	Adenosine kinase
FCJKCCAO_02375	CDS	693				putative protein
FCJKCCAO_02376	CDS	357				Protein
FCJKCCAO_02377	CDS	1146			COG1929	putative protein
FCJKCCAO_02378	CDS	711				putative protein
FCJKCCAO_02379	CDS	93				hypothetical protein
FCJKCCAO_02380	CDS	1086	cobT	2.4.2.21	COG2038	Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase
FCJKCCAO_02381	CDS	747	cobS	2.7.8.26	COG0368	Adenosylcobinamide-GDP ribazoletransferase
FCJKCCAO_02382	CDS	1539				hypothetical protein
FCJKCCAO_02383	CDS	1107	ilvE	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase
FCJKCCAO_02384	CDS	1104	gcvT	2.1.2.10	COG0404	Aminomethyltransferase
FCJKCCAO_02385	CDS	1167				putative protein
FCJKCCAO_02386	CDS	1680	pepA	3.4.11.1	COG0260	putative cytosol aminopeptidase
FCJKCCAO_02387	CDS	1779	ephD	1.-.-.-	COG1028	putative oxidoreductase EphD
FCJKCCAO_02388	CDS	1662	dlaT	2.3.1.12	COG0508	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
FCJKCCAO_02389	CDS	906			COG1090	Epimerase family protein
FCJKCCAO_02390	CDS	693	lipB	2.3.1.181	COG0321	Octanoyltransferase
FCJKCCAO_02391	CDS	936	lipA	2.8.1.8	COG0320	Lipoyl synthase
FCJKCCAO_02392	CDS	753				putative protein
FCJKCCAO_02393	CDS	423				hypothetical protein
FCJKCCAO_02394	CDS	1437	glnA1	6.3.1.2	COG0174	Glutamine synthetase
FCJKCCAO_02395	CDS	2985	glnE		COG1391	Bifunctional glutamine synthetase adenylyltransferase/adenylyl-removing enzyme
FCJKCCAO_02396	CDS	1341	glnA2	6.3.1.2	COG0174	Glutamine synthetase
FCJKCCAO_02397	CDS	1554	caeB_1	3.1.1.-		Carboxylesterase B
FCJKCCAO_02398	CDS	1557	caeA	3.1.1.-		Carboxylesterase A
FCJKCCAO_02399	CDS	126				hypothetical protein
FCJKCCAO_02400	CDS	846	panB	2.1.2.11	COG0413	3-methyl-2-oxobutanoate hydroxymethyltransferase
FCJKCCAO_02401	CDS	2031				hypothetical protein
FCJKCCAO_02402	CDS	228				hypothetical protein
FCJKCCAO_02403	CDS	486				hypothetical protein
FCJKCCAO_02404	CDS	1029			COG0328	Bifunctional protein
FCJKCCAO_02405	CDS	108				hypothetical protein
FCJKCCAO_02406	CDS	468				hypothetical protein
FCJKCCAO_02407	CDS	1140			COG0327	GTP cyclohydrolase 1 type 2 
FCJKCCAO_02408	CDS	1095		2.6.1.-	COG0079	putative aminotransferase
FCJKCCAO_02409	CDS	156				hypothetical protein
FCJKCCAO_02410	CDS	759			COG0546	putative protein
FCJKCCAO_02411	CDS	492	ptpA	3.1.3.48	COG0394	putative low molecular weight protein-tyrosine-phosphatase
FCJKCCAO_02412	CDS	816			COG3346	putative SURF1-like protein
FCJKCCAO_02413	CDS	960	cobD		COG1270	Cobalamin biosynthesis protein CobD
FCJKCCAO_02414	CDS	816			COG3662	putative protein
FCJKCCAO_02415	CDS	126				hypothetical protein
FCJKCCAO_02416	tRNA	74				tRNA-Val(tac)
FCJKCCAO_02417	CDS	462	ahpE	1.11.1.15	COG1225	Alkyl hydroperoxide reductase E
FCJKCCAO_02418	CDS	423				putative protein
FCJKCCAO_02419	CDS	591				putative protein
FCJKCCAO_02420	CDS	2793	aceE	1.2.4.1	COG2609	Pyruvate dehydrogenase E1 component
FCJKCCAO_02421	CDS	1245			COG2508	putative protein
FCJKCCAO_02422	CDS	909	fabD	2.3.1.39	COG0331	Malonyl CoA-acyl carrier protein transacylase
FCJKCCAO_02423	CDS	348	acpM		COG0236	Meromycolate extension acyl carrier protein
FCJKCCAO_02424	CDS	123				hypothetical protein
FCJKCCAO_02425	CDS	300				hypothetical protein
FCJKCCAO_02426	CDS	1422	accD6	6.4.1.3	COG4799	putative propionyl-CoA carboxylase beta chain 6
FCJKCCAO_02427	CDS	888				hypothetical protein
FCJKCCAO_02428	CDS	1545	glpD1	1.1.5.3	COG0578	Glycerol-3-phosphate dehydrogenase 1
FCJKCCAO_02429	CDS	570				putative HTH-type transcriptional regulator
FCJKCCAO_02430	CDS	261				hypothetical protein
FCJKCCAO_02431	CDS	1245		1.-.-.-	COG0277	putative FAD-linked oxidoreductase
FCJKCCAO_02432	CDS	930	dagK	2.7.1.107	COG1597	Diacylglycerol kinase
FCJKCCAO_02433	CDS	504				hypothetical protein
FCJKCCAO_02434	CDS	456				hypothetical protein
FCJKCCAO_02435	CDS	219				hypothetical protein
FCJKCCAO_02436	CDS	513				hypothetical protein
FCJKCCAO_02437	CDS	819				hypothetical protein
FCJKCCAO_02438	CDS	981	COQ5_1	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
FCJKCCAO_02439	CDS	1086		1.1.1.306		S-(hydroxymethyl)mycothiol dehydrogenase
FCJKCCAO_02440	CDS	636	gloB_3	3.1.2.6		Hydroxyacylglutathione hydrolase
FCJKCCAO_02441	CDS	432	lnt_1	2.3.1.269		Apolipoprotein N-acyltransferase
FCJKCCAO_02442	CDS	1095	lnt_2	2.3.1.269		Apolipoprotein N-acyltransferase
FCJKCCAO_02443	CDS	954				hypothetical protein
FCJKCCAO_02444	CDS	1779	dnaK_3			Chaperone protein DnaK
FCJKCCAO_02445	CDS	1230				hypothetical protein
FCJKCCAO_02446	CDS	1287		1.14.15.14	COG2124	Methyl-branched lipid omega-hydroxylase
FCJKCCAO_02447	CDS	1167				hypothetical protein
FCJKCCAO_02448	CDS	1470				hypothetical protein
FCJKCCAO_02449	CDS	1191		1.-.-.-	COG0277	putative FAD-linked oxidoreductase
FCJKCCAO_02450	CDS	1659				hypothetical protein
FCJKCCAO_02451	CDS	939				putative HTH-type transcriptional regulator
FCJKCCAO_02452	CDS	195				hypothetical protein
FCJKCCAO_02453	CDS	1296				hypothetical protein
FCJKCCAO_02454	CDS	1338		2.3.1.20		Putative diacyglycerol O-acyltransferase
FCJKCCAO_02455	CDS	693				putative protein
FCJKCCAO_02456	CDS	1629			COG0025	putative Na(+)/H(+) exchanger
FCJKCCAO_02457	CDS	849	cdh	3.6.1.26	COG2134	putative CDP-diacylglycerol pyrophosphatase
FCJKCCAO_02458	CDS	366	lppO			Putative lipoprotein LppO
FCJKCCAO_02459	CDS	855	sseB	2.8.1.1	COG2897	Putative thiosulfate sulfurtransferase SseB
FCJKCCAO_02460	CDS	225				hypothetical protein
FCJKCCAO_02461	CDS	741				hypothetical protein
FCJKCCAO_02462	CDS	1164		4.4.1.13	COG1168	Putative cystathionine beta-lyase
FCJKCCAO_02463	CDS	639				hypothetical protein
FCJKCCAO_02464	CDS	903	dhmA1	3.8.1.5		Haloalkane dehalogenase 1
FCJKCCAO_02465	CDS	453				putative protein
FCJKCCAO_02466	CDS	1068		1.-.-.-	COG0667	putative oxidoreductase
FCJKCCAO_02467	CDS	1884	htpG		COG0326	Chaperone protein HtpG
FCJKCCAO_02468	CDS	978		3.-.-.-		putative metallo-hydrolase
FCJKCCAO_02469	CDS	693	cut2	3.1.1.74		putative cutinase cut2
FCJKCCAO_02470	CDS	243				putative protein
FCJKCCAO_02471	CDS	888				hypothetical protein
FCJKCCAO_02472	CDS	255				hypothetical protein
FCJKCCAO_02473	CDS	1290			COG4908	putative protein
FCJKCCAO_02474	CDS	426				hypothetical protein
FCJKCCAO_02475	CDS	846			COG1073	putative protein
FCJKCCAO_02476	CDS	159				hypothetical protein
FCJKCCAO_02477	CDS	216				hypothetical protein
FCJKCCAO_02478	CDS	717				hypothetical protein
FCJKCCAO_02479	CDS	333				hypothetical protein
FCJKCCAO_02480	tRNA	75				tRNA-Met(cat)
FCJKCCAO_02481	CDS	456	xerC_1			Tyrosine recombinase XerC
FCJKCCAO_02482	CDS	126				hypothetical protein
FCJKCCAO_02483	CDS	168				hypothetical protein
FCJKCCAO_02484	CDS	153				hypothetical protein
FCJKCCAO_02485	CDS	360				hypothetical protein
FCJKCCAO_02486	CDS	597				hypothetical protein
FCJKCCAO_02487	CDS	270				hypothetical protein
FCJKCCAO_02488	CDS	855			COG2128	putative protein
FCJKCCAO_02489	CDS	1374				hypothetical protein
FCJKCCAO_02490	CDS	1518				hypothetical protein
FCJKCCAO_02491	CDS	873	ugpA_1		COG1175	sn-glycerol-3-phosphate transport system permease protein UgpA
FCJKCCAO_02492	CDS	825	araQ_2		COG0395	L-arabinose transport system permease protein AraQ
FCJKCCAO_02493	CDS	1374				hypothetical protein
FCJKCCAO_02494	CDS	879			COG0589	Universal stress protein
FCJKCCAO_02495	CDS	1431	yhdG_1		COG0531	putative amino acid permease YhdG
FCJKCCAO_02496	CDS	546	rocD	2.6.1.13	COG4992	Ornithine aminotransferase
FCJKCCAO_02497	CDS	666	rocD2	2.6.1.13		Ornithine aminotransferase 2
FCJKCCAO_02498	CDS	774		3.5.3.18	COG1834	N(G),N(G)-dimethylarginine dimethylaminohydrolase
FCJKCCAO_02499	CDS	447				hypothetical protein
FCJKCCAO_02500	CDS	849			COG0619	putative protein
FCJKCCAO_02501	CDS	2094			COG1122	putative ABC transporter ATP-binding protein
FCJKCCAO_02502	CDS	642				hypothetical protein
FCJKCCAO_02503	CDS	1149				putative PE family protein PE23
FCJKCCAO_02504	CDS	1548	narK_3		COG2223	Nitrate/nitrite transporter NarK
